Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,0;0;0|0;0;0|,100|100|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,100|100|
1,100|100|,91;8;1|91;8;1|,0.0|0.0|,91;8;1|91;8;1|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
2,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
3,100|100|,81;18;1|81;18;1|,0.0|0.0|,81;18;1|81;18;1|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,0;0;0|0;0;0|,100|100|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,100|100|
4,100|100|,73;22;5|73;22;5|,0.0|0.0|,73;22;5|73;22;5|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,0;0;0|0;0;0|,100|100|,64;25;11|64;25;11|,64;25;11|64;25;11|,100|100|,100|100|
5,100|100|,64;25;11|64;25;11|,0.0|0.0|,64;25;11|64;25;11|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,0;0;0|0;0;0|,100|100|,57;27;16|57;27;16|,57;27;16|57;27;16|,100|100|,100|100|
6,100|100|,57;27;16|57;27;16|,0.0|0.0|,57;27;16|57;27;16|,48;33;19|48;33;19|,48;33;19|48;33;19|,100|100|,0;0;0|0;0;0|,100|100|,48;33;19|48;33;19|,48;33;19|48;33;19|,100|100|,100|100|
7,100|100|,48;33;19|48;33;19|,0.0|0.0|,48;33;19|48;33;19|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,0;0;0|0;0;0|,100|100|,41;37;22|41;37;22|,41;37;22|41;37;22|,100|100|,100|100|
8,100|100|,41;37;22|41;37;22|,0.0|0.0|,41;37;22|41;37;22|,41;39;20|41;39;20|,41;39;20|41;39;20|,100|100|,0;0;0|0;0;0|,100|100|,41;39;20|41;39;20|,41;39;20|41;39;20|,100|100|,100|100|
9,100|100|,41;39;20|41;39;20|,0.0|0.0|,41;39;20|41;39;20|,38;36;26|38;36;26|,38;36;26|38;36;26|,100|100|,0;0;0|0;0;0|,100|100|,38;36;26|38;36;26|,38;36;26|38;36;26|,100|100|,100|100|
10,100|100|,38;36;26|38;36;26|,0.0|0.0|,38;36;26|38;36;26|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,0;0;0|0;0;0|,100|100|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,100|100|
11,100|100|,43;31;26|43;31;26|,0.0|0.0|,43;31;26|43;31;26|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,0;0;0|0;0;0|,100|100|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,100|100|
12,100|100|,38;34;28|38;34;28|,0.0|0.0|,38;34;28|38;34;28|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,0;0;0|0;0;0|,100|100|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,100|100|
13,100|100|,36;35;29|36;35;29|,0.0|0.0|,36;35;29|36;35;29|,35;42;23|35;42;23|,35;42;23|35;42;23|,100|100|,0;0;0|0;0;0|,100|100|,35;42;23|35;42;23|,35;42;23|35;42;23|,100|100|,100|100|
14,100|100|,35;42;23|35;42;23|,0.0|0.0|,35;42;23|35;42;23|,28;40;32|28;40;32|,28;40;32|28;40;32|,100|100|,0;0;0|0;0;0|,100|100|,28;40;32|28;40;32|,28;40;32|28;40;32|,100|100|,100|100|
15,100|100|,28;40;32|28;40;32|,0.0|0.0|,28;40;32|28;40;32|,26;39;35|26;39;35|,26;39;35|26;39;35|,100|100|,0;0;0|0;0;0|,100|100|,26;39;35|26;39;35|,26;39;35|26;39;35|,100|100|,100|100|
16,100|100|,26;39;35|26;39;35|,0.0|0.0|,26;39;35|26;39;35|,23;42;35|23;42;35|,23;42;35|23;42;35|,100|100|,0;0;0|0;0;0|,100|100|,23;42;35|23;42;35|,23;42;35|23;42;35|,100|100|,100|100|
17,100|100|,23;42;35|23;42;35|,0.0|0.0|,23;42;35|23;42;35|,23;38;39|23;38;39|,23;38;39|23;38;39|,100|100|,0;0;0|0;0;0|,100|100|,23;38;39|23;38;39|,23;38;39|23;38;39|,100|100|,100|100|
18,100|100|,23;38;39|23;38;39|,0.0|0.0|,23;38;39|23;38;39|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,0;0;0|0;0;0|,100|100|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,100|100|
19,100|100|,25;35;40|25;35;40|,0.0|0.0|,25;35;40|25;35;40|,29;32;39|29;32;39|,29;32;39|29;32;39|,100|100|,0;0;0|0;0;0|,100|100|,29;32;39|29;32;39|,29;32;39|29;32;39|,100|100|,100|100|
20,100|100|,29;32;39|29;32;39|,0.0|0.0|,29;32;39|29;32;39|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,0;0;0|0;0;0|,100|100|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,100|100|
21,100|100|,32;32;36|32;32;36|,0.0|0.0|,32;32;36|32;32;36|,27;36;37|27;36;37|,27;36;37|27;36;37|,100|100|,0;0;0|0;0;0|,100|100|,27;36;37|27;36;37|,27;36;37|27;36;37|,100|100|,100|100|
22,100|100|,27;36;37|27;36;37|,0.0|0.0|,27;36;37|27;36;37|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,0;0;0|0;0;0|,100|100|,33;32;35|33;32;35|,33;32;35|33;32;35|,100|100|,100|100|
23,100|100|,33;32;35|33;32;35|,0.0|0.0|,33;32;35|33;32;35|,30;32;38|30;32;38|,30;32;38|30;32;38|,100|100|,0;0;0|0;0;0|,100|100|,30;32;38|30;32;38|,30;32;38|30;32;38|,100|100|,100|100|
