Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,90;10;0|90;10;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
1,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
2,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,80;13;7|80;13;7|,80;13;7|80;13;7|,100|100|,0;0;0|0;0;0|,100|100|,80;13;7|80;13;7|,80;13;7|80;13;7|,100|100|,100|100|
3,100|100|,80;13;7|80;13;7|,80;13;7|80;13;7|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,0;0;0|0;0;0|,100|100|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,100|100|
4,100|100|,78;12;10|78;12;10|,78;12;10|78;12;10|,73;14;13|73;14;13|,73;14;13|73;14;13|,100|100|,0;0;0|0;0;0|,100|100|,73;14;13|73;14;13|,73;14;13|73;14;13|,100|100|,100|100|
5,100|100|,73;14;13|73;14;13|,73;14;13|73;14;13|,70;19;11|70;19;11|,70;19;11|70;19;11|,100|100|,0;0;0|0;0;0|,100|100|,70;19;11|70;19;11|,70;19;11|70;19;11|,100|100|,100|100|
6,100|100|,70;19;11|70;19;11|,70;19;11|70;19;11|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,0;0;0|0;0;0|,100|100|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,100|100|
7,100|100|,67;18;15|67;18;15|,67;18;15|67;18;15|,64;17;19|64;17;19|,64;17;19|64;17;19|,100|100|,0;0;0|0;0;0|,100|100|,64;17;19|64;17;19|,64;17;19|64;17;19|,100|100|,100|100|
8,100|100|,64;17;19|64;17;19|,64;17;19|64;17;19|,62;20;18|62;20;18|,62;20;18|62;20;18|,100|100|,0;0;0|0;0;0|,100|100|,62;20;18|62;20;18|,62;20;18|62;20;18|,100|100|,100|100|
9,100|100|,62;20;18|62;20;18|,62;20;18|62;20;18|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,0;0;0|0;0;0|,100|100|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,100|100|
10,100|100|,60;17;23|60;17;23|,60;17;23|60;17;23|,62;16;22|62;16;22|,62;16;22|62;16;22|,100|100|,0;0;0|0;0;0|,100|100|,62;16;22|62;16;22|,62;16;22|62;16;22|,100|100|,100|100|
11,100|100|,62;16;22|62;16;22|,62;16;22|62;16;22|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,0;0;0|0;0;0|,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,100|100|
12,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,63;18;19|63;18;19|,63;18;19|63;18;19|,100|100|,0;0;0|0;0;0|,100|100|,63;18;19|63;18;19|,63;18;19|63;18;19|,100|100|,100|100|
13,100|100|,63;18;19|63;18;19|,63;18;19|63;18;19|,58;21;21|58;21;21|,58;21;21|58;21;21|,100|100|,0;0;0|0;0;0|,100|100|,58;21;21|58;21;21|,58;21;21|58;21;21|,100|100|,100|100|
14,100|100|,58;21;21|58;21;21|,58;21;21|58;21;21|,59;27;14|59;27;14|,59;27;14|59;27;14|,100|100|,0;0;0|0;0;0|,100|100|,59;27;14|59;27;14|,59;27;14|59;27;14|,100|100|,100|100|
15,100|100|,59;27;14|59;27;14|,59;27;14|59;27;14|,53;29;18|53;29;18|,53;29;18|53;29;18|,100|100|,0;0;0|0;0;0|,100|100|,53;29;18|53;29;18|,53;29;18|53;29;18|,100|100|,100|100|
16,100|100|,53;29;18|53;29;18|,53;29;18|53;29;18|,48;29;23|48;29;23|,48;29;23|48;29;23|,100|100|,0;0;0|0;0;0|,100|100|,48;29;23|48;29;23|,48;29;23|48;29;23|,100|100|,100|100|
17,100|100|,48;29;23|48;29;23|,48;29;23|48;29;23|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
18,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,40;38;22|40;38;22|,40;38;22|40;38;22|,100|100|,0;0;0|0;0;0|,100|100|,40;38;22|40;38;22|,40;38;22|40;38;22|,100|100|,100|100|
19,100|100|,40;38;22|40;38;22|,40;38;22|40;38;22|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,0;0;0|0;0;0|,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,100|100|
20,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
21,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,0;0;0|0;0;0|,100|100|,30;37;33|30;37;33|,30;37;33|30;37;33|,100|100|,100|100|
22,100|100|,30;37;33|30;37;33|,30;37;33|30;37;33|,34;32;34|34;32;34|,34;32;34|34;32;34|,100|100|,0;0;0|0;0;0|,100|100|,34;32;34|34;32;34|,34;32;34|34;32;34|,100|100|,100|100|
23,100|100|,34;32;34|34;32;34|,34;32;34|34;32;34|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,0;0;0|0;0;0|,100|100|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,100|100|
24,100|100|,32;31;37|32;31;37|,32;31;37|32;31;37|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,0;0;0|0;0;0|,100|100|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,100|100|
25,100|100|,37;27;36|37;27;36|,37;27;36|37;27;36|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
26,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,35;29;36|35;29;36|,35;29;36|35;29;36|,100|100|,0;0;0|0;0;0|,100|100|,35;29;36|35;29;36|,35;29;36|35;29;36|,100|100|,100|100|
27,100|100|,35;29;36|35;29;36|,35;29;36|35;29;36|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,0;0;0|0;0;0|,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,100|100|
28,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,30;39;31|30;39;31|,30;39;31|30;39;31|,100|100|,0;0;0|0;0;0|,100|100|,30;39;31|30;39;31|,30;39;31|30;39;31|,100|100|,100|100|
29,100|100|,30;39;31|30;39;31|,30;39;31|30;39;31|,31;39;30|31;39;30|,31;39;30|31;39;30|,100|100|,0;0;0|0;0;0|,100|100|,31;39;30|31;39;30|,31;39;30|31;39;30|,100|100|,100|100|
30,100|100|,31;39;30|31;39;30|,31;39;30|31;39;30|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,0;0;0|0;0;0|,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,100|100|,100|100|
31,100|100|,34;40;26|34;40;26|,34;40;26|34;40;26|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
32,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,0;0;0|0;0;0|,100|100|,38;34;28|38;34;28|,38;34;28|38;34;28|,100|100|,100|100|
33,100|100|,38;34;28|38;34;28|,38;34;28|38;34;28|,36;40;24|36;40;24|,36;40;24|36;40;24|,100|100|,0;0;0|0;0;0|,100|100|,36;40;24|36;40;24|,36;40;24|36;40;24|,100|100|,100|100|
34,100|100|,36;40;24|36;40;24|,36;40;24|36;40;24|,36;40;24|36;40;24|,36;40;24|36;40;24|,100|100|,0;0;0|0;0;0|,100|100|,36;40;24|36;40;24|,36;40;24|36;40;24|,100|100|,100|100|
35,100|100|,36;40;24|36;40;24|,36;40;24|36;40;24|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,0;0;0|0;0;0|,100|100|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,100|100|
