Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;0;13;0|87;0;13;0|,0.0|0.0|,87;0;13;0|87;0;13;0|,79;8;10;3|79;8;10;3|,79;8;10;3|79;8;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;8;10;3|79;8;10;3|,79;8;10;3|79;8;10;3|,100|100|,100|100|
1,100|100|,79;8;10;3|79;8;10;3|,0.0|0.0|,79;8;10;3|79;8;10;3|,77;4;16;3|77;4;16;3|,77;4;16;3|77;4;16;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;16;3|77;4;16;3|,77;4;16;3|77;4;16;3|,100|100|,100|100|
2,100|100|,77;4;16;3|77;4;16;3|,0.0|0.0|,77;4;16;3|77;4;16;3|,69;10;17;4|69;10;17;4|,69;10;17;4|69;10;17;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;10;17;4|69;10;17;4|,69;10;17;4|69;10;17;4|,100|100|,100|100|
3,100|100|,69;10;17;4|69;10;17;4|,0.0|0.0|,69;10;17;4|69;10;17;4|,66;12;14;8|66;12;14;8|,66;12;14;8|66;12;14;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;12;14;8|66;12;14;8|,66;12;14;8|66;12;14;8|,100|100|,100|100|
4,100|100|,66;12;14;8|66;12;14;8|,0.0|0.0|,66;12;14;8|66;12;14;8|,59;13;19;9|59;13;19;9|,59;13;19;9|59;13;19;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;13;19;9|59;13;19;9|,59;13;19;9|59;13;19;9|,100|100|,100|100|
5,100|100|,59;13;19;9|59;13;19;9|,0.0|0.0|,59;13;19;9|59;13;19;9|,51;17;19;13|51;17;19;13|,51;17;19;13|51;17;19;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;17;19;13|51;17;19;13|,51;17;19;13|51;17;19;13|,100|100|,100|100|
6,100|100|,51;17;19;13|51;17;19;13|,0.0|0.0|,51;17;19;13|51;17;19;13|,47;11;27;15|47;11;27;15|,47;11;27;15|47;11;27;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;11;27;15|47;11;27;15|,47;11;27;15|47;11;27;15|,100|100|,100|100|
7,100|100|,47;11;27;15|47;11;27;15|,0.0|0.0|,47;11;27;15|47;11;27;15|,40;14;27;19|40;14;27;19|,40;14;27;19|40;14;27;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;14;27;19|40;14;27;19|,40;14;27;19|40;14;27;19|,100|100|,100|100|
8,100|100|,40;14;27;19|40;14;27;19|,0.0|0.0|,40;14;27;19|40;14;27;19|,38;8;32;22|38;8;32;22|,38;8;32;22|38;8;32;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;8;32;22|38;8;32;22|,38;8;32;22|38;8;32;22|,100|100|,100|100|
9,100|100|,38;8;32;22|38;8;32;22|,0.0|0.0|,38;8;32;22|38;8;32;22|,31;12;28;29|31;12;28;29|,31;12;28;29|31;12;28;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;12;28;29|31;12;28;29|,31;12;28;29|31;12;28;29|,100|100|,100|100|
10,100|100|,31;12;28;29|31;12;28;29|,0.0|0.0|,31;12;28;29|31;12;28;29|,23;16;27;34|23;16;27;34|,23;16;27;34|23;16;27;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;16;27;34|23;16;27;34|,23;16;27;34|23;16;27;34|,100|100|,100|100|
11,100|100|,23;16;27;34|23;16;27;34|,0.0|0.0|,23;16;27;34|23;16;27;34|,20;8;32;40|20;8;32;40|,20;8;32;40|20;8;32;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;8;32;40|20;8;32;40|,20;8;32;40|20;8;32;40|,100|100|,100|100|
12,100|100|,20;8;32;40|20;8;32;40|,0.0|0.0|,20;8;32;40|20;8;32;40|,18;6;32;44|18;6;32;44|,18;6;32;44|18;6;32;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;6;32;44|18;6;32;44|,18;6;32;44|18;6;32;44|,100|100|,100|100|
13,100|100|,18;6;32;44|18;6;32;44|,0.0|0.0|,18;6;32;44|18;6;32;44|,15;4;32;49|15;4;32;49|,15;4;32;49|15;4;32;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;4;32;49|15;4;32;49|,15;4;32;49|15;4;32;49|,100|100|,100|100|
14,100|100|,15;4;32;49|15;4;32;49|,0.0|0.0|,15;4;32;49|15;4;32;49|,12;6;25;57|12;6;25;57|,12;6;25;57|12;6;25;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;6;25;57|12;6;25;57|,12;6;25;57|12;6;25;57|,100|100|,100|100|
15,100|100|,12;6;25;57|12;6;25;57|,0.0|0.0|,12;6;25;57|12;6;25;57|,10;4;19;67|10;4;19;67|,10;4;19;67|10;4;19;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;4;19;67|10;4;19;67|,10;4;19;67|10;4;19;67|,100|100|,100|100|
16,100|100|,10;4;19;67|10;4;19;67|,0.0|0.0|,10;4;19;67|10;4;19;67|,10;2;17;71|10;2;17;71|,10;2;17;71|10;2;17;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;2;17;71|10;2;17;71|,10;2;17;71|10;2;17;71|,100|100|,100|100|
17,100|100|,10;2;17;71|10;2;17;71|,0.0|0.0|,10;2;17;71|10;2;17;71|,8;3;17;72|8;3;17;72|,8;3;17;72|8;3;17;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;3;17;72|8;3;17;72|,8;3;17;72|8;3;17;72|,100|100|,100|100|
18,100|100|,8;3;17;72|8;3;17;72|,0.0|0.0|,8;3;17;72|8;3;17;72|,7;2;13;78|7;2;13;78|,7;2;13;78|7;2;13;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;2;13;78|7;2;13;78|,7;2;13;78|7;2;13;78|,100|100|,100|100|
19,100|100|,7;2;13;78|7;2;13;78|,0.0|0.0|,7;2;13;78|7;2;13;78|,7;2;12;79|7;2;12;79|,7;2;12;79|7;2;12;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;2;12;79|7;2;12;79|,7;2;12;79|7;2;12;79|,100|100|,100|100|
20,100|100|,7;2;12;79|7;2;12;79|,0.0|0.0|,7;2;12;79|7;2;12;79|,6;2;12;80|6;2;12;80|,6;2;12;80|6;2;12;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;2;12;80|6;2;12;80|,6;2;12;80|6;2;12;80|,100|100|,100|100|
21,100|100|,6;2;12;80|6;2;12;80|,0.0|0.0|,6;2;12;80|6;2;12;80|,6;1;9;84|6;1;9;84|,6;1;9;84|6;1;9;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;9;84|6;1;9;84|,6;1;9;84|6;1;9;84|,100|100|,100|100|
22,100|100|,6;1;9;84|6;1;9;84|,0.0|0.0|,6;1;9;84|6;1;9;84|,6;0;9;85|6;0;9;85|,6;0;9;85|6;0;9;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;9;85|6;0;9;85|,6;0;9;85|6;0;9;85|,100|100|,100|100|
23,100|100|,6;0;9;85|6;0;9;85|,0.0|0.0|,6;0;9;85|6;0;9;85|,5;1;5;89|5;1;5;89|,5;1;5;89|5;1;5;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;1;5;89|5;1;5;89|,5;1;5;89|5;1;5;89|,100|100|,100|100|
24,100|100|,5;1;5;89|5;1;5;89|,0.0|0.0|,5;1;5;89|5;1;5;89|,5;0;6;89|5;0;6;89|,5;0;6;89|5;0;6;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;6;89|5;0;6;89|,5;0;6;89|5;0;6;89|,100|100|,100|100|
25,100|100|,5;0;6;89|5;0;6;89|,0.0|0.0|,5;0;6;89|5;0;6;89|,5;0;4;91|5;0;4;91|,5;0;4;91|5;0;4;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;4;91|5;0;4;91|,5;0;4;91|5;0;4;91|,100|100|,100|100|
26,100|100|,5;0;4;91|5;0;4;91|,0.0|0.0|,5;0;4;91|5;0;4;91|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,100|100|
27,100|100|,5;0;2;93|5;0;2;93|,0.0|0.0|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,100|100|
28,100|100|,5;0;2;93|5;0;2;93|,0.0|0.0|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;2;93|5;0;2;93|,5;0;2;93|5;0;2;93|,100|100|,100|100|
29,100|100|,5;0;2;93|5;0;2;93|,0.0|0.0|,5;0;2;93|5;0;2;93|,5;0;1;94|5;0;1;94|,5;0;1;94|5;0;1;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;1;94|5;0;1;94|,5;0;1;94|5;0;1;94|,100|100|,100|100|
30,100|100|,5;0;1;94|5;0;1;94|,0.0|0.0|,5;0;1;94|5;0;1;94|,5;0;1;94|5;0;1;94|,5;0;1;94|5;0;1;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;1;94|5;0;1;94|,5;0;1;94|5;0;1;94|,100|100|,100|100|
31,100|100|,5;0;1;94|5;0;1;94|,0.0|0.0|,5;0;1;94|5;0;1;94|,5;0;0;95|5;0;0;95|,5;0;0;95|5;0;0;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;0;95|5;0;0;95|,5;0;0;95|5;0;0;95|,100|100|,100|100|
32,100|100|,5;0;0;95|5;0;0;95|,0.0|0.0|,5;0;0;95|5;0;0;95|,5;0;0;95|5;0;0;95|,5;0;0;95|5;0;0;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;0;0;95|5;0;0;95|,5;0;0;95|5;0;0;95|,100|100|,100|100|
