Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,0.0|0.0|,94;0;6;0|94;0;6;0|,89;5;5;1|89;5;5;1|,89;5;5;1|89;5;5;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;5;5;1|89;5;5;1|,89;5;5;1|89;5;5;1|,100|100|,100|100|
1,100|100|,89;5;5;1|89;5;5;1|,0.0|0.0|,89;5;5;1|89;5;5;1|,86;6;7;1|86;6;7;1|,86;6;7;1|86;6;7;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;6;7;1|86;6;7;1|,86;6;7;1|86;6;7;1|,100|100|,100|100|
2,100|100|,86;6;7;1|86;6;7;1|,0.0|0.0|,86;6;7;1|86;6;7;1|,82;5;10;3|82;5;10;3|,82;5;10;3|82;5;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;10;3|82;5;10;3|,82;5;10;3|82;5;10;3|,100|100|,100|100|
3,100|100|,82;5;10;3|82;5;10;3|,0.0|0.0|,82;5;10;3|82;5;10;3|,79;6;9;6|79;6;9;6|,79;6;9;6|79;6;9;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;6;9;6|79;6;9;6|,79;6;9;6|79;6;9;6|,100|100|,100|100|
4,100|100|,79;6;9;6|79;6;9;6|,0.0|0.0|,79;6;9;6|79;6;9;6|,76;7;10;7|76;7;10;7|,76;7;10;7|76;7;10;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;7;10;7|76;7;10;7|,76;7;10;7|76;7;10;7|,100|100|,100|100|
5,100|100|,76;7;10;7|76;7;10;7|,0.0|0.0|,76;7;10;7|76;7;10;7|,75;5;11;9|75;5;11;9|,75;5;11;9|75;5;11;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;5;11;9|75;5;11;9|,75;5;11;9|75;5;11;9|,100|100|,100|100|
6,100|100|,75;5;11;9|75;5;11;9|,0.0|0.0|,75;5;11;9|75;5;11;9|,72;5;12;11|72;5;12;11|,72;5;12;11|72;5;12;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;5;12;11|72;5;12;11|,72;5;12;11|72;5;12;11|,100|100|,100|100|
7,100|100|,72;5;12;11|72;5;12;11|,0.0|0.0|,72;5;12;11|72;5;12;11|,67;8;10;15|67;8;10;15|,67;8;10;15|67;8;10;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;10;15|67;8;10;15|,67;8;10;15|67;8;10;15|,100|100|,100|100|
8,100|100|,67;8;10;15|67;8;10;15|,0.0|0.0|,67;8;10;15|67;8;10;15|,66;6;9;19|66;6;9;19|,66;6;9;19|66;6;9;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;6;9;19|66;6;9;19|,66;6;9;19|66;6;9;19|,100|100|,100|100|
9,100|100|,66;6;9;19|66;6;9;19|,0.0|0.0|,66;6;9;19|66;6;9;19|,63;5;13;19|63;5;13;19|,63;5;13;19|63;5;13;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;5;13;19|63;5;13;19|,63;5;13;19|63;5;13;19|,100|100|,100|100|
