Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,0.0|0.0|,89;0;11;0|89;0;11;0|,85;4;8;3|85;4;8;3|,85;4;8;3|85;4;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;4;8;3|85;4;8;3|,85;4;8;3|85;4;8;3|,100|100|,100|100|
1,100|100|,85;4;8;3|85;4;8;3|,0.0|0.0|,85;4;8;3|85;4;8;3|,81;6;8;5|81;6;8;5|,81;6;8;5|81;6;8;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;6;8;5|81;6;8;5|,81;6;8;5|81;6;8;5|,100|100|,100|100|
2,100|100|,81;6;8;5|81;6;8;5|,0.0|0.0|,81;6;8;5|81;6;8;5|,81;3;8;8|81;3;8;8|,81;3;8;8|81;3;8;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;3;8;8|81;3;8;8|,81;3;8;8|81;3;8;8|,100|100|,100|100|
3,100|100|,81;3;8;8|81;3;8;8|,0.0|0.0|,81;3;8;8|81;3;8;8|,77;7;7;9|77;7;7;9|,77;7;7;9|77;7;7;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;7;7;9|77;7;7;9|,77;7;7;9|77;7;7;9|,100|100|,100|100|
4,100|100|,77;7;7;9|77;7;7;9|,0.0|0.0|,77;7;7;9|77;7;7;9|,75;5;10;10|75;5;10;10|,75;5;10;10|75;5;10;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;5;10;10|75;5;10;10|,75;5;10;10|75;5;10;10|,100|100|,100|100|
5,100|100|,75;5;10;10|75;5;10;10|,0.0|0.0|,75;5;10;10|75;5;10;10|,73;6;5;16|73;6;5;16|,73;6;5;16|73;6;5;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;6;5;16|73;6;5;16|,73;6;5;16|73;6;5;16|,100|100|,100|100|
6,100|100|,73;6;5;16|73;6;5;16|,0.0|0.0|,73;6;5;16|73;6;5;16|,72;5;5;18|72;5;5;18|,72;5;5;18|72;5;5;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;5;5;18|72;5;5;18|,72;5;5;18|72;5;5;18|,100|100|,100|100|
7,100|100|,72;5;5;18|72;5;5;18|,0.0|0.0|,72;5;5;18|72;5;5;18|,70;4;7;19|70;4;7;19|,70;4;7;19|70;4;7;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;4;7;19|70;4;7;19|,70;4;7;19|70;4;7;19|,100|100|,100|100|
8,100|100|,70;4;7;19|70;4;7;19|,0.0|0.0|,70;4;7;19|70;4;7;19|,65;6;7;22|65;6;7;22|,65;6;7;22|65;6;7;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;6;7;22|65;6;7;22|,65;6;7;22|65;6;7;22|,100|100|,100|100|
9,100|100|,65;6;7;22|65;6;7;22|,0.0|0.0|,65;6;7;22|65;6;7;22|,60;10;7;23|60;10;7;23|,60;10;7;23|60;10;7;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;10;7;23|60;10;7;23|,60;10;7;23|60;10;7;23|,100|100|,100|100|
10,100|100|,60;10;7;23|60;10;7;23|,0.0|0.0|,60;10;7;23|60;10;7;23|,57;9;7;27|57;9;7;27|,57;9;7;27|57;9;7;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;9;7;27|57;9;7;27|,57;9;7;27|57;9;7;27|,100|100|,100|100|
11,100|100|,57;9;7;27|57;9;7;27|,0.0|0.0|,57;9;7;27|57;9;7;27|,54;9;8;29|54;9;8;29|,54;9;8;29|54;9;8;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;9;8;29|54;9;8;29|,54;9;8;29|54;9;8;29|,100|100|,100|100|
12,100|100|,54;9;8;29|54;9;8;29|,0.0|0.0|,54;9;8;29|54;9;8;29|,53;8;9;30|53;8;9;30|,53;8;9;30|53;8;9;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;8;9;30|53;8;9;30|,53;8;9;30|53;8;9;30|,100|100|,100|100|
13,100|100|,53;8;9;30|53;8;9;30|,0.0|0.0|,53;8;9;30|53;8;9;30|,51;7;11;31|51;7;11;31|,51;7;11;31|51;7;11;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;7;11;31|51;7;11;31|,51;7;11;31|51;7;11;31|,100|100|,100|100|
14,100|100|,51;7;11;31|51;7;11;31|,0.0|0.0|,51;7;11;31|51;7;11;31|,49;5;12;34|49;5;12;34|,49;5;12;34|49;5;12;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;5;12;34|49;5;12;34|,49;5;12;34|49;5;12;34|,100|100|,100|100|
15,100|100|,49;5;12;34|49;5;12;34|,0.0|0.0|,49;5;12;34|49;5;12;34|,43;7;13;37|43;7;13;37|,43;7;13;37|43;7;13;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;7;13;37|43;7;13;37|,43;7;13;37|43;7;13;37|,100|100|,100|100|
16,100|100|,43;7;13;37|43;7;13;37|,0.0|0.0|,43;7;13;37|43;7;13;37|,37;9;17;37|37;9;17;37|,37;9;17;37|37;9;17;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;9;17;37|37;9;17;37|,37;9;17;37|37;9;17;37|,100|100|,100|100|
17,100|100|,37;9;17;37|37;9;17;37|,0.0|0.0|,37;9;17;37|37;9;17;37|,36;3;21;40|36;3;21;40|,36;3;21;40|36;3;21;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;3;21;40|36;3;21;40|,36;3;21;40|36;3;21;40|,100|100|,100|100|
