Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;0;5;0|95;0;5;0|,0.0|0.0|,95;0;5;0|95;0;5;0|,92;3;3;2|92;3;3;2|,92;3;3;2|92;3;3;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;3;3;2|92;3;3;2|,92;3;3;2|92;3;3;2|,100|100|,100|100|
1,100|100|,92;3;3;2|92;3;3;2|,0.0|0.0|,92;3;3;2|92;3;3;2|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;5;2|90;3;5;2|,90;3;5;2|90;3;5;2|,100|100|,100|100|
2,100|100|,90;3;5;2|90;3;5;2|,0.0|0.0|,90;3;5;2|90;3;5;2|,89;3;4;4|89;3;4;4|,89;3;4;4|89;3;4;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;4;4|89;3;4;4|,89;3;4;4|89;3;4;4|,100|100|,100|100|
3,100|100|,89;3;4;4|89;3;4;4|,0.0|0.0|,89;3;4;4|89;3;4;4|,88;3;5;4|88;3;5;4|,88;3;5;4|88;3;5;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;3;5;4|88;3;5;4|,88;3;5;4|88;3;5;4|,100|100|,100|100|
4,100|100|,88;3;5;4|88;3;5;4|,0.0|0.0|,88;3;5;4|88;3;5;4|,84;5;6;5|84;5;6;5|,84;5;6;5|84;5;6;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;6;5|84;5;6;5|,84;5;6;5|84;5;6;5|,100|100|,100|100|
5,100|100|,84;5;6;5|84;5;6;5|,0.0|0.0|,84;5;6;5|84;5;6;5|,82;3;9;6|82;3;9;6|,82;3;9;6|82;3;9;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;3;9;6|82;3;9;6|,82;3;9;6|82;3;9;6|,100|100|,100|100|
6,100|100|,82;3;9;6|82;3;9;6|,0.0|0.0|,82;3;9;6|82;3;9;6|,80;3;7;10|80;3;7;10|,80;3;7;10|80;3;7;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;3;7;10|80;3;7;10|,80;3;7;10|80;3;7;10|,100|100|,100|100|
7,100|100|,80;3;7;10|80;3;7;10|,0.0|0.0|,80;3;7;10|80;3;7;10|,79;4;3;14|79;4;3;14|,79;4;3;14|79;4;3;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;4;3;14|79;4;3;14|,79;4;3;14|79;4;3;14|,100|100|,100|100|
8,100|100|,79;4;3;14|79;4;3;14|,0.0|0.0|,79;4;3;14|79;4;3;14|,77;4;4;15|77;4;4;15|,77;4;4;15|77;4;4;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;4;15|77;4;4;15|,77;4;4;15|77;4;4;15|,100|100|,100|100|
9,100|100|,77;4;4;15|77;4;4;15|,0.0|0.0|,77;4;4;15|77;4;4;15|,77;3;4;16|77;3;4;16|,77;3;4;16|77;3;4;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;3;4;16|77;3;4;16|,77;3;4;16|77;3;4;16|,100|100|,100|100|
