Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;0;4;0|96;0;4;0|,96;0;4;0|96;0;4;0|,90;6;3;1|90;6;3;1|,90;6;3;1|90;6;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;6;3;1|90;6;3;1|,90;6;3;1|90;6;3;1|,100|100|,100|100|
1,100|100|,90;6;3;1|90;6;3;1|,90;6;3;1|90;6;3;1|,88;6;3;3|88;6;3;3|,88;6;3;3|88;6;3;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;6;3;3|88;6;3;3|,88;6;3;3|88;6;3;3|,100|100|,100|100|
2,100|100|,88;6;3;3|88;6;3;3|,88;6;3;3|88;6;3;3|,88;5;3;4|88;5;3;4|,88;5;3;4|88;5;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;5;3;4|88;5;3;4|,88;5;3;4|88;5;3;4|,100|100|,100|100|
3,100|100|,88;5;3;4|88;5;3;4|,88;5;3;4|88;5;3;4|,88;3;3;6|88;3;3;6|,88;3;3;6|88;3;3;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;3;3;6|88;3;3;6|,88;3;3;6|88;3;3;6|,100|100|,100|100|
4,100|100|,88;3;3;6|88;3;3;6|,88;3;3;6|88;3;3;6|,87;1;6;6|87;1;6;6|,87;1;6;6|87;1;6;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;1;6;6|87;1;6;6|,87;1;6;6|87;1;6;6|,100|100|,100|100|
5,100|100|,87;1;6;6|87;1;6;6|,87;1;6;6|87;1;6;6|,85;2;6;7|85;2;6;7|,85;2;6;7|85;2;6;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;2;6;7|85;2;6;7|,85;2;6;7|85;2;6;7|,100|100|,100|100|
6,100|100|,85;2;6;7|85;2;6;7|,85;2;6;7|85;2;6;7|,81;5;6;8|81;5;6;8|,81;5;6;8|81;5;6;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;5;6;8|81;5;6;8|,81;5;6;8|81;5;6;8|,100|100|,100|100|
7,100|100|,81;5;6;8|81;5;6;8|,81;5;6;8|81;5;6;8|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,100|100|,100|100|
8,100|100|,78;6;7;9|78;6;7;9|,78;6;7;9|78;6;7;9|,75;7;8;10|75;7;8;10|,75;7;8;10|75;7;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;7;8;10|75;7;8;10|,75;7;8;10|75;7;8;10|,100|100|,100|100|
9,100|100|,75;7;8;10|75;7;8;10|,75;7;8;10|75;7;8;10|,71;8;8;13|71;8;8;13|,71;8;8;13|71;8;8;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;8;8;13|71;8;8;13|,71;8;8;13|71;8;8;13|,100|100|,100|100|
