Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,0;0;0|0;0;0|,100|100|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,100|100|
1,100|100|,89;9;2|89;9;2|,0.0|0.0|,89;9;2|89;9;2|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
2,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
3,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,0;0;0|0;0;0|,100|100|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,100|100|
4,100|100|,75;20;5|75;20;5|,0.0|0.0|,75;20;5|75;20;5|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,0;0;0|0;0;0|,100|100|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,100|100|
5,100|100|,67;26;7|67;26;7|,0.0|0.0|,67;26;7|67;26;7|,59;33;8|59;33;8|,59;33;8|59;33;8|,100|100|,0;0;0|0;0;0|,100|100|,59;33;8|59;33;8|,59;33;8|59;33;8|,100|100|,100|100|
6,100|100|,59;33;8|59;33;8|,0.0|0.0|,59;33;8|59;33;8|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,0;0;0|0;0;0|,100|100|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,100|100|
7,100|100|,52;34;14|52;34;14|,0.0|0.0|,52;34;14|52;34;14|,43;41;16|43;41;16|,43;41;16|43;41;16|,100|100|,0;0;0|0;0;0|,100|100|,43;41;16|43;41;16|,43;41;16|43;41;16|,100|100|,100|100|
8,100|100|,43;41;16|43;41;16|,0.0|0.0|,43;41;16|43;41;16|,37;45;18|37;45;18|,37;45;18|37;45;18|,100|100|,0;0;0|0;0;0|,100|100|,37;45;18|37;45;18|,37;45;18|37;45;18|,100|100|,100|100|
9,100|100|,37;45;18|37;45;18|,0.0|0.0|,37;45;18|37;45;18|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,0;0;0|0;0;0|,100|100|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,100|100|
