Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
1,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,0;0;0|0;0;0|,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,100|100|
2,100|100|,70;26;4|70;26;4|,0.0|0.0|,70;26;4|70;26;4|,63;30;7|63;30;7|,63;30;7|63;30;7|,100|100|,0;0;0|0;0;0|,100|100|,63;30;7|63;30;7|,63;30;7|63;30;7|,100|100|,100|100|
3,100|100|,63;30;7|63;30;7|,0.0|0.0|,63;30;7|63;30;7|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,0;0;0|0;0;0|,100|100|,56;30;14|56;30;14|,56;30;14|56;30;14|,100|100|,100|100|
4,100|100|,56;30;14|56;30;14|,0.0|0.0|,56;30;14|56;30;14|,48;35;17|48;35;17|,48;35;17|48;35;17|,100|100|,0;0;0|0;0;0|,100|100|,48;35;17|48;35;17|,48;35;17|48;35;17|,100|100|,100|100|
5,100|100|,48;35;17|48;35;17|,0.0|0.0|,48;35;17|48;35;17|,50;32;18|50;32;18|,50;32;18|50;32;18|,100|100|,0;0;0|0;0;0|,100|100|,50;32;18|50;32;18|,50;32;18|50;32;18|,100|100|,100|100|
6,100|100|,50;32;18|50;32;18|,0.0|0.0|,50;32;18|50;32;18|,51;29;20|51;29;20|,51;29;20|51;29;20|,100|100|,0;0;0|0;0;0|,100|100|,51;29;20|51;29;20|,51;29;20|51;29;20|,100|100|,100|100|
7,100|100|,51;29;20|51;29;20|,0.0|0.0|,51;29;20|51;29;20|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,0;0;0|0;0;0|,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,100|100|
8,100|100|,43;33;24|43;33;24|,0.0|0.0|,43;33;24|43;33;24|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,0;0;0|0;0;0|,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,100|100|
9,100|100|,46;31;23|46;31;23|,0.0|0.0|,46;31;23|46;31;23|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
