Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,92;0;8;0|92;0;8;0|,86;6;5;3|86;6;5;3|,86;6;5;3|86;6;5;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;6;5;3|86;6;5;3|,86;6;5;3|86;6;5;3|,100|100|,100|100|
1,100|100|,86;6;5;3|86;6;5;3|,86;6;5;3|86;6;5;3|,85;5;7;3|85;5;7;3|,85;5;7;3|85;5;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;5;7;3|85;5;7;3|,85;5;7;3|85;5;7;3|,100|100|,100|100|
2,100|100|,85;5;7;3|85;5;7;3|,85;5;7;3|85;5;7;3|,82;6;7;5|82;6;7;5|,82;6;7;5|82;6;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;6;7;5|82;6;7;5|,82;6;7;5|82;6;7;5|,100|100|,100|100|
3,100|100|,82;6;7;5|82;6;7;5|,82;6;7;5|82;6;7;5|,80;3;12;5|80;3;12;5|,80;3;12;5|80;3;12;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;3;12;5|80;3;12;5|,80;3;12;5|80;3;12;5|,100|100|,100|100|
4,100|100|,80;3;12;5|80;3;12;5|,80;3;12;5|80;3;12;5|,75;7;11;7|75;7;11;7|,75;7;11;7|75;7;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;7;11;7|75;7;11;7|,75;7;11;7|75;7;11;7|,100|100|,100|100|
5,100|100|,75;7;11;7|75;7;11;7|,75;7;11;7|75;7;11;7|,70;8;15;7|70;8;15;7|,70;8;15;7|70;8;15;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;8;15;7|70;8;15;7|,70;8;15;7|70;8;15;7|,100|100|,100|100|
6,100|100|,70;8;15;7|70;8;15;7|,70;8;15;7|70;8;15;7|,61;13;13;13|61;13;13;13|,61;13;13;13|61;13;13;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;13;13;13|61;13;13;13|,61;13;13;13|61;13;13;13|,100|100|,100|100|
7,100|100|,61;13;13;13|61;13;13;13|,61;13;13;13|61;13;13;13|,58;8;20;14|58;8;20;14|,58;8;20;14|58;8;20;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;8;20;14|58;8;20;14|,58;8;20;14|58;8;20;14|,100|100|,100|100|
8,100|100|,58;8;20;14|58;8;20;14|,58;8;20;14|58;8;20;14|,52;10;22;16|52;10;22;16|,52;10;22;16|52;10;22;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;10;22;16|52;10;22;16|,52;10;22;16|52;10;22;16|,100|100|,100|100|
9,100|100|,52;10;22;16|52;10;22;16|,52;10;22;16|52;10;22;16|,46;10;25;19|46;10;25;19|,46;10;25;19|46;10;25;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;10;25;19|46;10;25;19|,46;10;25;19|46;10;25;19|,100|100|,100|100|
10,100|100|,46;10;25;19|46;10;25;19|,46;10;25;19|46;10;25;19|,42;8;23;27|42;8;23;27|,42;8;23;27|42;8;23;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;8;23;27|42;8;23;27|,42;8;23;27|42;8;23;27|,100|100|,100|100|
11,100|100|,42;8;23;27|42;8;23;27|,42;8;23;27|42;8;23;27|,40;6;24;30|40;6;24;30|,40;6;24;30|40;6;24;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;6;24;30|40;6;24;30|,40;6;24;30|40;6;24;30|,100|100|,100|100|
12,100|100|,40;6;24;30|40;6;24;30|,40;6;24;30|40;6;24;30|,34;9;23;34|34;9;23;34|,34;9;23;34|34;9;23;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;9;23;34|34;9;23;34|,34;9;23;34|34;9;23;34|,100|100|,100|100|
13,100|100|,34;9;23;34|34;9;23;34|,34;9;23;34|34;9;23;34|,31;8;23;38|31;8;23;38|,31;8;23;38|31;8;23;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;8;23;38|31;8;23;38|,31;8;23;38|31;8;23;38|,100|100|,100|100|
14,100|100|,31;8;23;38|31;8;23;38|,31;8;23;38|31;8;23;38|,27;7;25;41|27;7;25;41|,27;7;25;41|27;7;25;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;7;25;41|27;7;25;41|,27;7;25;41|27;7;25;41|,100|100|,100|100|
15,100|100|,27;7;25;41|27;7;25;41|,27;7;25;41|27;7;25;41|,20;10;22;48|20;10;22;48|,20;10;22;48|20;10;22;48|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;10;22;48|20;10;22;48|,20;10;22;48|20;10;22;48|,100|100|,100|100|
16,100|100|,20;10;22;48|20;10;22;48|,20;10;22;48|20;10;22;48|,20;5;21;54|20;5;21;54|,20;5;21;54|20;5;21;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;5;21;54|20;5;21;54|,20;5;21;54|20;5;21;54|,100|100|,100|100|
17,100|100|,20;5;21;54|20;5;21;54|,20;5;21;54|20;5;21;54|,18;3;22;57|18;3;22;57|,18;3;22;57|18;3;22;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;3;22;57|18;3;22;57|,18;3;22;57|18;3;22;57|,100|100|,100|100|
18,100|100|,18;3;22;57|18;3;22;57|,18;3;22;57|18;3;22;57|,17;3;18;62|17;3;18;62|,17;3;18;62|17;3;18;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;3;18;62|17;3;18;62|,17;3;18;62|17;3;18;62|,100|100|,100|100|
19,100|100|,17;3;18;62|17;3;18;62|,17;3;18;62|17;3;18;62|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,100|100|,100|100|
20,100|100|,15;3;17;65|15;3;17;65|,15;3;17;65|15;3;17;65|,14;2;18;66|14;2;18;66|,14;2;18;66|14;2;18;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;2;18;66|14;2;18;66|,14;2;18;66|14;2;18;66|,100|100|,100|100|
21,100|100|,14;2;18;66|14;2;18;66|,14;2;18;66|14;2;18;66|,13;1;20;66|13;1;20;66|,13;1;20;66|13;1;20;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;20;66|13;1;20;66|,13;1;20;66|13;1;20;66|,100|100|,100|100|
22,100|100|,13;1;20;66|13;1;20;66|,13;1;20;66|13;1;20;66|,11;3;16;70|11;3;16;70|,11;3;16;70|11;3;16;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;3;16;70|11;3;16;70|,11;3;16;70|11;3;16;70|,100|100|,100|100|
23,100|100|,11;3;16;70|11;3;16;70|,11;3;16;70|11;3;16;70|,11;2;15;72|11;2;15;72|,11;2;15;72|11;2;15;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;2;15;72|11;2;15;72|,11;2;15;72|11;2;15;72|,100|100|,100|100|
24,100|100|,11;2;15;72|11;2;15;72|,11;2;15;72|11;2;15;72|,9;4;13;74|9;4;13;74|,9;4;13;74|9;4;13;74|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;4;13;74|9;4;13;74|,9;4;13;74|9;4;13;74|,100|100|,100|100|
25,100|100|,9;4;13;74|9;4;13;74|,9;4;13;74|9;4;13;74|,7;6;12;75|7;6;12;75|,7;6;12;75|7;6;12;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;6;12;75|7;6;12;75|,7;6;12;75|7;6;12;75|,100|100|,100|100|
26,100|100|,7;6;12;75|7;6;12;75|,7;6;12;75|7;6;12;75|,7;4;13;76|7;4;13;76|,7;4;13;76|7;4;13;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;4;13;76|7;4;13;76|,7;4;13;76|7;4;13;76|,100|100|,100|100|
27,100|100|,7;4;13;76|7;4;13;76|,7;4;13;76|7;4;13;76|,6;3;10;81|6;3;10;81|,6;3;10;81|6;3;10;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;3;10;81|6;3;10;81|,6;3;10;81|6;3;10;81|,100|100|,100|100|
28,100|100|,6;3;10;81|6;3;10;81|,6;3;10;81|6;3;10;81|,5;2;10;83|5;2;10;83|,5;2;10;83|5;2;10;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,5;2;10;83|5;2;10;83|,5;2;10;83|5;2;10;83|,100|100|,100|100|
29,100|100|,5;2;10;83|5;2;10;83|,5;2;10;83|5;2;10;83|,4;2;7;87|4;2;7;87|,4;2;7;87|4;2;7;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;2;7;87|4;2;7;87|,4;2;7;87|4;2;7;87|,100|100|,100|100|
30,100|100|,4;2;7;87|4;2;7;87|,4;2;7;87|4;2;7;87|,4;1;7;88|4;1;7;88|,4;1;7;88|4;1;7;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;1;7;88|4;1;7;88|,4;1;7;88|4;1;7;88|,100|100|,100|100|
31,100|100|,4;1;7;88|4;1;7;88|,4;1;7;88|4;1;7;88|,4;0;8;88|4;0;8;88|,4;0;8;88|4;0;8;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;8;88|4;0;8;88|,4;0;8;88|4;0;8;88|,100|100|,100|100|
32,100|100|,4;0;8;88|4;0;8;88|,4;0;8;88|4;0;8;88|,4;0;7;89|4;0;7;89|,4;0;7;89|4;0;7;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;7;89|4;0;7;89|,4;0;7;89|4;0;7;89|,100|100|,100|100|
33,100|100|,4;0;7;89|4;0;7;89|,4;0;7;89|4;0;7;89|,4;0;5;91|4;0;5;91|,4;0;5;91|4;0;5;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;5;91|4;0;5;91|,4;0;5;91|4;0;5;91|,100|100|,100|100|
34,100|100|,4;0;5;91|4;0;5;91|,4;0;5;91|4;0;5;91|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,100|100|,100|100|
35,100|100|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,100|100|,100|100|
36,100|100|,4;0;4;92|4;0;4;92|,4;0;4;92|4;0;4;92|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,100|100|,100|100|
37,100|100|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,100|100|,100|100|
38,100|100|,4;0;2;94|4;0;2;94|,4;0;2;94|4;0;2;94|,4;0;1;95|4;0;1;95|,4;0;1;95|4;0;1;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,4;0;1;95|4;0;1;95|,4;0;1;95|4;0;1;95|,100|100|,100|100|
39,100|100|,4;0;1;95|4;0;1;95|,4;0;1;95|4;0;1;95|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,100|100|,100|100|
40,100|100|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,100|100|,100|100|
41,100|100|,3;1;1;95|3;1;1;95|,3;1;1;95|3;1;1;95|,3;0;2;95|3;0;2;95|,3;0;2;95|3;0;2;95|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;2;95|3;0;2;95|,3;0;2;95|3;0;2;95|,100|100|,100|100|
42,100|100|,3;0;2;95|3;0;2;95|,3;0;2;95|3;0;2;95|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
43,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
44,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
45,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
46,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
47,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
48,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
49,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
50,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
51,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
52,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,0;0;0;0|0;0;0;0|,100|100|,3;0;1;96|3;0;1;96|,3;0;1;96|3;0;1;96|,100|100|,100|100|
