Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,10.0|10.0|,95;5;0|95;5;0|,92;8;0|92;8;0|,92;8;0|92;8;0|,100|100|,0;0;0|0;0;0|,100|100|,92;8;0|92;8;0|,92;8;0|92;8;0|,100|100|,100|100|
1,100|100|,92;8;0|92;8;0|,9.0|9.0|,92;8;0|92;8;0|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,0;0;0|0;0;0|,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,100|100|
2,100|100|,87;13;0|87;13;0|,8.45|8.45|,87;13;0|87;13;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
3,100|100|,84;16;0|84;16;0|,8.48|8.48|,84;16;0|84;16;0|,73;27;0|73;27;0|,73;27;0|73;27;0|,100|100|,0;0;0|0;0;0|,100|100|,73;27;0|73;27;0|,73;27;0|73;27;0|,100|100|,100|100|
4,100|100|,73;27;0|73;27;0|,8.81|8.81|,73;27;0|73;27;0|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,0;0;0|0;0;0|,100|100|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,100|100|
5,100|100|,68;30;2|68;30;2|,10.19|10.19|,68;30;2|68;30;2|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,0;0;0|0;0;0|,100|100|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,100|100|
6,100|100|,62;35;3|62;35;3|,11.66|11.66|,62;35;3|62;35;3|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,0;0;0|0;0;0|,100|100|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,100|100|
7,100|100|,56;39;5|56;39;5|,13.41|13.41|,56;39;5|56;39;5|,46;47;7|46;47;7|,46;47;7|46;47;7|,100|100|,0;0;0|0;0;0|,100|100|,46;47;7|46;47;7|,46;47;7|46;47;7|,100|100|,100|100|
8,100|100|,46;47;7|46;47;7|,15.3|15.3|,46;47;7|46;47;7|,37;52;11|37;52;11|,37;52;11|37;52;11|,100|100|,0;0;0|0;0;0|,100|100|,37;52;11|37;52;11|,37;52;11|37;52;11|,100|100|,100|100|
9,100|100|,37;52;11|37;52;11|,17.7|17.7|,37;52;11|37;52;11|,29;59;12|29;59;12|,29;59;12|29;59;12|,100|100|,0;0;0|0;0;0|,100|100|,29;59;12|29;59;12|,29;59;12|29;59;12|,100|100|,100|100|
10,100|100|,29;59;12|29;59;12|,20.25|20.25|,29;59;12|29;59;12|,25;60;15|25;60;15|,25;60;15|25;60;15|,100|100|,0;0;0|0;0;0|,100|100|,25;60;15|25;60;15|,25;60;15|25;60;15|,100|100|,100|100|
11,100|100|,25;60;15|25;60;15|,23.11|23.11|,25;60;15|25;60;15|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,0;0;0|0;0;0|,100|100|,22;61;17|22;61;17|,22;61;17|22;61;17|,100|100|,100|100|
12,100|100|,22;61;17|22;61;17|,25.64|25.64|,22;61;17|22;61;17|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,0;0;0|0;0;0|,100|100|,18;64;18|18;64;18|,18;64;18|18;64;18|,100|100|,100|100|
13,100|100|,18;64;18|18;64;18|,27.9|27.9|,18;64;18|18;64;18|,15;66;19|15;66;19|,15;66;19|15;66;19|,100|100|,0;0;0|0;0;0|,100|100|,15;66;19|15;66;19|,15;66;19|15;66;19|,100|100|,100|100|
14,100|100|,15;66;19|15;66;19|,30.11|30.11|,15;66;19|15;66;19|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,0;0;0|0;0;0|,100|100|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,100|100|
15,100|100|,10;67;23|10;67;23|,32.2|32.2|,10;67;23|10;67;23|,7;66;27|7;66;27|,7;66;27|7;66;27|,100|100|,0;0;0|0;0;0|,100|100|,7;66;27|7;66;27|,7;66;27|7;66;27|,100|100|,100|100|
16,100|100|,7;66;27|7;66;27|,34.07|34.07|,7;66;27|7;66;27|,6;62;32|6;62;32|,6;62;32|6;62;32|,100|100|,0;0;0|0;0;0|,100|100|,6;62;32|6;62;32|,6;62;32|6;62;32|,100|100|,100|100|
17,100|100|,6;62;32|6;62;32|,35.56|35.56|,6;62;32|6;62;32|,4;63;33|4;63;33|,4;63;33|4;63;33|,100|100|,0;0;0|0;0;0|,100|100|,4;63;33|4;63;33|,4;63;33|4;63;33|,100|100|,100|100|
18,100|100|,4;63;33|4;63;33|,36.42|36.42|,4;63;33|4;63;33|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,0;0;0|0;0;0|,100|100|,1;63;36|1;63;36|,1;63;36|1;63;36|,100|100|,100|100|
19,100|100|,1;63;36|1;63;36|,37.26|37.26|,1;63;36|1;63;36|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,0;0;0|0;0;0|,100|100|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,100|100|
20,100|100|,1;62;37|1;62;37|,37.97|37.97|,1;62;37|1;62;37|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
21,100|100|,1;58;41|1;58;41|,38.48|38.48|,1;58;41|1;58;41|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
22,100|100|,1;56;43|1;56;43|,38.5|38.5|,1;56;43|1;56;43|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,0;0;0|0;0;0|,100|100|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,100|100|
23,100|100|,1;53;46|1;53;46|,38.33|38.33|,1;53;46|1;53;46|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
24,100|100|,0;51;49|0;51;49|,37.88|37.88|,0;51;49|0;51;49|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
25,100|100|,0;49;51|0;49;51|,37.3|37.3|,0;49;51|0;49;51|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
26,100|100|,0;45;55|0;45;55|,36.6|36.6|,0;45;55|0;45;55|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
27,100|100|,0;44;56|0;44;56|,35.61|35.61|,0;44;56|0;44;56|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
28,100|100|,0;39;61|0;39;61|,34.67|34.67|,0;39;61|0;39;61|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
29,100|100|,0;39;61|0;39;61|,33.37|33.37|,0;39;61|0;39;61|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
30,100|100|,0;37;63|0;37;63|,32.26|32.26|,0;37;63|0;37;63|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
31,100|100|,0;35;65|0;35;65|,31.12|31.12|,0;35;65|0;35;65|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
32,100|100|,0;34;66|0;34;66|,29.96|29.96|,0;34;66|0;34;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
33,100|100|,0;32;68|0;32;68|,28.86|28.86|,0;32;68|0;32;68|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
34,100|100|,0;32;68|0;32;68|,27.73|27.73|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
35,100|100|,0;31;69|0;31;69|,26.77|26.77|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
36,100|100|,0;29;71|0;29;71|,25.86|25.86|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
37,100|100|,0;28;72|0;28;72|,24.88|24.88|,0;28;72|0;28;72|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
38,100|100|,0;28;72|0;28;72|,23.95|23.95|,0;28;72|0;28;72|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
39,100|100|,0;28;72|0;28;72|,23.15|23.15|,0;28;72|0;28;72|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
40,100|100|,0;24;76|0;24;76|,22.48|22.48|,0;24;76|0;24;76|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
41,100|100|,0;24;76|0;24;76|,21.51|21.51|,0;24;76|0;24;76|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
