Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,0;0;0|0;0;0|,100|100|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,100|100|
1,100|100|,86;11;3|86;11;3|,0.0|0.0|,86;11;3|86;11;3|,85;10;5|85;10;5|,85;10;5|85;10;5|,100|100|,0;0;0|0;0;0|,100|100|,85;10;5|85;10;5|,85;10;5|85;10;5|,100|100|,100|100|
2,100|100|,85;10;5|85;10;5|,0.0|0.0|,85;10;5|85;10;5|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,0;0;0|0;0;0|,100|100|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,100|100|
3,100|100|,83;10;7|83;10;7|,0.0|0.0|,83;10;7|83;10;7|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,0;0;0|0;0;0|,100|100|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,100|100|
4,100|100|,81;10;9|81;10;9|,0.0|0.0|,81;10;9|81;10;9|,75;13;12|75;13;12|,75;13;12|75;13;12|,100|100|,0;0;0|0;0;0|,100|100|,75;13;12|75;13;12|,75;13;12|75;13;12|,100|100|,100|100|
5,100|100|,75;13;12|75;13;12|,0.0|0.0|,75;13;12|75;13;12|,69;15;16|69;15;16|,69;15;16|69;15;16|,100|100|,0;0;0|0;0;0|,100|100|,69;15;16|69;15;16|,69;15;16|69;15;16|,100|100|,100|100|
6,100|100|,69;15;16|69;15;16|,0.0|0.0|,69;15;16|69;15;16|,67;13;20|67;13;20|,67;13;20|67;13;20|,100|100|,0;0;0|0;0;0|,100|100|,67;13;20|67;13;20|,67;13;20|67;13;20|,100|100|,100|100|
7,100|100|,67;13;20|67;13;20|,0.0|0.0|,67;13;20|67;13;20|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,0;0;0|0;0;0|,100|100|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,100|100|
8,100|100|,60;17;23|60;17;23|,0.0|0.0|,60;17;23|60;17;23|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,0;0;0|0;0;0|,100|100|,54;21;25|54;21;25|,54;21;25|54;21;25|,100|100|,100|100|
9,100|100|,54;21;25|54;21;25|,0.0|0.0|,54;21;25|54;21;25|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,0;0;0|0;0;0|,100|100|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,100|100|
10,100|100|,49;21;30|49;21;30|,0.0|0.0|,49;21;30|49;21;30|,45;19;36|45;19;36|,45;19;36|45;19;36|,100|100|,0;0;0|0;0;0|,100|100|,45;19;36|45;19;36|,45;19;36|45;19;36|,100|100|,100|100|
11,100|100|,45;19;36|45;19;36|,0.0|0.0|,45;19;36|45;19;36|,42;18;40|42;18;40|,42;18;40|42;18;40|,100|100|,0;0;0|0;0;0|,100|100|,42;18;40|42;18;40|,42;18;40|42;18;40|,100|100|,100|100|
12,100|100|,42;18;40|42;18;40|,0.0|0.0|,42;18;40|42;18;40|,38;18;44|38;18;44|,38;18;44|38;18;44|,100|100|,0;0;0|0;0;0|,100|100|,38;18;44|38;18;44|,38;18;44|38;18;44|,100|100|,100|100|
13,100|100|,38;18;44|38;18;44|,0.0|0.0|,38;18;44|38;18;44|,34;21;45|34;21;45|,34;21;45|34;21;45|,100|100|,0;0;0|0;0;0|,100|100|,34;21;45|34;21;45|,34;21;45|34;21;45|,100|100|,100|100|
14,100|100|,34;21;45|34;21;45|,0.0|0.0|,34;21;45|34;21;45|,30;24;46|30;24;46|,30;24;46|30;24;46|,100|100|,0;0;0|0;0;0|,100|100|,30;24;46|30;24;46|,30;24;46|30;24;46|,100|100|,100|100|
15,100|100|,30;24;46|30;24;46|,0.0|0.0|,30;24;46|30;24;46|,29;19;52|29;19;52|,29;19;52|29;19;52|,100|100|,0;0;0|0;0;0|,100|100|,29;19;52|29;19;52|,29;19;52|29;19;52|,100|100|,100|100|
16,100|100|,29;19;52|29;19;52|,0.0|0.0|,29;19;52|29;19;52|,29;17;54|29;17;54|,29;17;54|29;17;54|,100|100|,0;0;0|0;0;0|,100|100|,29;17;54|29;17;54|,29;17;54|29;17;54|,100|100|,100|100|
17,100|100|,29;17;54|29;17;54|,0.0|0.0|,29;17;54|29;17;54|,26;20;54|26;20;54|,26;20;54|26;20;54|,100|100|,0;0;0|0;0;0|,100|100|,26;20;54|26;20;54|,26;20;54|26;20;54|,100|100|,100|100|
18,100|100|,26;20;54|26;20;54|,0.0|0.0|,26;20;54|26;20;54|,26;13;61|26;13;61|,26;13;61|26;13;61|,100|100|,0;0;0|0;0;0|,100|100|,26;13;61|26;13;61|,26;13;61|26;13;61|,100|100|,100|100|
19,100|100|,26;13;61|26;13;61|,0.0|0.0|,26;13;61|26;13;61|,25;13;62|25;13;62|,25;13;62|25;13;62|,100|100|,0;0;0|0;0;0|,100|100|,25;13;62|25;13;62|,25;13;62|25;13;62|,100|100|,100|100|
20,100|100|,25;13;62|25;13;62|,0.0|0.0|,25;13;62|25;13;62|,22;14;64|22;14;64|,22;14;64|22;14;64|,100|100|,0;0;0|0;0;0|,100|100|,22;14;64|22;14;64|,22;14;64|22;14;64|,100|100|,100|100|
21,100|100|,22;14;64|22;14;64|,0.0|0.0|,22;14;64|22;14;64|,21;12;67|21;12;67|,21;12;67|21;12;67|,100|100|,0;0;0|0;0;0|,100|100|,21;12;67|21;12;67|,21;12;67|21;12;67|,100|100|,100|100|
22,100|100|,21;12;67|21;12;67|,0.0|0.0|,21;12;67|21;12;67|,20;8;72|20;8;72|,20;8;72|20;8;72|,100|100|,0;0;0|0;0;0|,100|100|,20;8;72|20;8;72|,20;8;72|20;8;72|,100|100|,100|100|
23,100|100|,20;8;72|20;8;72|,0.0|0.0|,20;8;72|20;8;72|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,0;0;0|0;0;0|,100|100|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,100|100|
24,100|100|,20;7;73|20;7;73|,0.0|0.0|,20;7;73|20;7;73|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,0;0;0|0;0;0|,100|100|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,100|100|
25,100|100|,20;7;73|20;7;73|,0.0|0.0|,20;7;73|20;7;73|,20;5;75|20;5;75|,20;5;75|20;5;75|,100|100|,0;0;0|0;0;0|,100|100|,20;5;75|20;5;75|,20;5;75|20;5;75|,100|100|,100|100|
26,100|100|,20;5;75|20;5;75|,0.0|0.0|,20;5;75|20;5;75|,19;4;77|19;4;77|,19;4;77|19;4;77|,100|100|,0;0;0|0;0;0|,100|100|,19;4;77|19;4;77|,19;4;77|19;4;77|,100|100|,100|100|
27,100|100|,19;4;77|19;4;77|,0.0|0.0|,19;4;77|19;4;77|,18;4;78|18;4;78|,18;4;78|18;4;78|,100|100|,0;0;0|0;0;0|,100|100|,18;4;78|18;4;78|,18;4;78|18;4;78|,100|100|,100|100|
28,100|100|,18;4;78|18;4;78|,0.0|0.0|,18;4;78|18;4;78|,18;3;79|18;3;79|,18;3;79|18;3;79|,100|100|,0;0;0|0;0;0|,100|100|,18;3;79|18;3;79|,18;3;79|18;3;79|,100|100|,100|100|
29,100|100|,18;3;79|18;3;79|,0.0|0.0|,18;3;79|18;3;79|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,0;0;0|0;0;0|,100|100|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,100|100|
30,100|100|,18;2;80|18;2;80|,0.0|0.0|,18;2;80|18;2;80|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,0;0;0|0;0;0|,100|100|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,100|100|
31,100|100|,18;1;81|18;1;81|,0.0|0.0|,18;1;81|18;1;81|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,0;0;0|0;0;0|,100|100|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,100|100|
32,100|100|,18;1;81|18;1;81|,0.0|0.0|,18;1;81|18;1;81|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,0;0;0|0;0;0|,100|100|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,100|100|
33,100|100|,18;1;81|18;1;81|,0.0|0.0|,18;1;81|18;1;81|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,0;0;0|0;0;0|,100|100|,18;1;81|18;1;81|,18;1;81|18;1;81|,100|100|,100|100|
34,100|100|,18;1;81|18;1;81|,0.0|0.0|,18;1;81|18;1;81|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
35,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
36,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
37,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
38,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
39,100|100|,17;1;82|17;1;82|,0.0|0.0|,17;1;82|17;1;82|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,0;0;0|0;0;0|,100|100|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,100|100|
40,100|100|,17;0;83|17;0;83|,0.0|0.0|,17;0;83|17;0;83|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,0;0;0|0;0;0|,100|100|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,100|100|
41,100|100|,17;0;83|17;0;83|,0.0|0.0|,17;0;83|17;0;83|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,0;0;0|0;0;0|,100|100|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,100|100|
42,100|100|,17;0;83|17;0;83|,0.0|0.0|,17;0;83|17;0;83|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,0;0;0|0;0;0|,100|100|,17;0;83|17;0;83|,17;0;83|17;0;83|,100|100|,100|100|
