Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;16;0|84;16;0|,10.0|10.0|,84;16;0|84;16;0|,76;24;0|76;24;0|,76;24;0|76;24;0|,100|100|,0;0;0|0;0;0|,100|100|,76;24;0|76;24;0|,76;24;0|76;24;0|,100|100|,100|100|
1,100|100|,76;24;0|76;24;0|,10.1|10.1|,76;24;0|76;24;0|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,0;0;0|0;0;0|,100|100|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,100|100|
2,100|100|,67;32;1|67;32;1|,10.98|10.98|,67;32;1|67;32;1|,60;38;2|60;38;2|,60;38;2|60;38;2|,100|100|,0;0;0|0;0;0|,100|100|,60;38;2|60;38;2|,60;38;2|60;38;2|,100|100|,100|100|
3,100|100|,60;38;2|60;38;2|,12.54|12.54|,60;38;2|60;38;2|,49;48;3|49;48;3|,49;48;3|49;48;3|,100|100|,0;0;0|0;0;0|,100|100|,49;48;3|49;48;3|,49;48;3|49;48;3|,100|100|,100|100|
4,100|100|,49;48;3|49;48;3|,14.46|14.46|,49;48;3|49;48;3|,39;56;5|39;56;5|,39;56;5|39;56;5|,100|100|,0;0;0|0;0;0|,100|100|,39;56;5|39;56;5|,39;56;5|39;56;5|,100|100|,100|100|
5,100|100|,39;56;5|39;56;5|,17.09|17.09|,39;56;5|39;56;5|,31;59;10|31;59;10|,31;59;10|31;59;10|,100|100|,0;0;0|0;0;0|,100|100|,31;59;10|31;59;10|,31;59;10|31;59;10|,100|100|,100|100|
6,100|100|,31;59;10|31;59;10|,20.12|20.12|,31;59;10|31;59;10|,25;61;14|25;61;14|,25;61;14|25;61;14|,100|100|,0;0;0|0;0;0|,100|100|,25;61;14|25;61;14|,25;61;14|25;61;14|,100|100|,100|100|
7,100|100|,25;61;14|25;61;14|,23.01|23.01|,25;61;14|25;61;14|,19;62;19|19;62;19|,19;62;19|19;62;19|,100|100|,0;0;0|0;0;0|,100|100|,19;62;19|19;62;19|,19;62;19|19;62;19|,100|100|,100|100|
8,100|100|,19;62;19|19;62;19|,25.66|25.66|,19;62;19|19;62;19|,13;64;23|13;64;23|,13;64;23|13;64;23|,100|100|,0;0;0|0;0;0|,100|100|,13;64;23|13;64;23|,13;64;23|13;64;23|,100|100|,100|100|
9,100|100|,13;64;23|13;64;23|,28.01|28.01|,13;64;23|13;64;23|,12;61;27|12;61;27|,12;61;27|12;61;27|,100|100|,0;0;0|0;0;0|,100|100|,12;61;27|12;61;27|,12;61;27|12;61;27|,100|100|,100|100|
10,100|100|,12;61;27|12;61;27|,30.21|30.21|,12;61;27|12;61;27|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,0;0;0|0;0;0|,100|100|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,100|100|
11,100|100|,9;60;31|9;60;31|,31.78|31.78|,9;60;31|9;60;31|,7;53;40|7;53;40|,7;53;40|7;53;40|,100|100|,0;0;0|0;0;0|,100|100|,7;53;40|7;53;40|,7;53;40|7;53;40|,100|100|,100|100|
12,100|100|,7;53;40|7;53;40|,33.01|33.01|,7;53;40|7;53;40|,3;56;41|3;56;41|,3;56;41|3;56;41|,100|100|,0;0;0|0;0;0|,100|100|,3;56;41|3;56;41|,3;56;41|3;56;41|,100|100|,100|100|
13,100|100|,3;56;41|3;56;41|,33.36|33.36|,3;56;41|3;56;41|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,0;0;0|0;0;0|,100|100|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,100|100|
14,100|100|,2;52;46|2;52;46|,33.95|33.95|,2;52;46|2;52;46|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
15,100|100|,2;50;48|2;50;48|,34.06|34.06|,2;50;48|2;50;48|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,0;0;0|0;0;0|,100|100|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,100|100|
16,100|100|,2;49;49|2;49;49|,33.95|33.95|,2;49;49|2;49;49|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,0;0;0|0;0;0|,100|100|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,100|100|
17,100|100|,2;47;51|2;47;51|,33.76|33.76|,2;47;51|2;47;51|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,0;0;0|0;0;0|,100|100|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,100|100|
18,100|100|,2;46;52|2;46;52|,33.4|33.4|,2;46;52|2;46;52|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
19,100|100|,1;45;54|1;45;54|,32.99|32.99|,1;45;54|1;45;54|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
20,100|100|,1;44;55|1;44;55|,32.54|32.54|,1;44;55|1;44;55|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
21,100|100|,1;41;58|1;41;58|,32.06|32.06|,1;41;58|1;41;58|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
22,100|100|,1;40;59|1;40;59|,31.35|31.35|,1;40;59|1;40;59|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,0;0;0|0;0;0|,100|100|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,100|100|
23,100|100|,1;39;60|1;39;60|,30.65|30.65|,1;39;60|1;39;60|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
24,100|100|,0;37;63|0;37;63|,29.95|29.95|,0;37;63|0;37;63|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
25,100|100|,0;35;65|0;35;65|,29.16|29.16|,0;35;65|0;35;65|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
26,100|100|,0;33;67|0;33;67|,28.28|28.28|,0;33;67|0;33;67|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
27,100|100|,0;28;72|0;28;72|,27.34|27.34|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
28,100|100|,0;26;74|0;26;74|,26.04|26.04|,0;26;74|0;26;74|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
29,100|100|,0;25;75|0;25;75|,24.73|24.73|,0;25;75|0;25;75|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
30,100|100|,0;25;75|0;25;75|,23.52|23.52|,0;25;75|0;25;75|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
31,100|100|,0;22;78|0;22;78|,22.5|22.5|,0;22;78|0;22;78|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
32,100|100|,0;20;80|0;20;80|,21.32|21.32|,0;20;80|0;20;80|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
33,100|100|,0;19;81|0;19;81|,20.12|20.12|,0;19;81|0;19;81|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
34,100|100|,0;18;82|0;18;82|,19.0|19.0|,0;18;82|0;18;82|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
35,100|100|,0;17;83|0;17;83|,17.95|17.95|,0;17;83|0;17;83|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
36,100|100|,0;16;84|0;16;84|,16.96|16.96|,0;16;84|0;16;84|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
37,100|100|,0;13;87|0;13;87|,16.02|16.02|,0;13;87|0;13;87|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,0;0;0|0;0;0|,100|100|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,100|100|
