Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,0;0;0|0;0;0|,100|100|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,100|100|
1,100|100|,90;7;3|90;7;3|,0.0|0.0|,90;7;3|90;7;3|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
2,100|100|,87;10;3|87;10;3|,0.0|0.0|,87;10;3|87;10;3|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,0;0;0|0;0;0|,100|100|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,100|100|
3,100|100|,86;8;6|86;8;6|,0.0|0.0|,86;8;6|86;8;6|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,0;0;0|0;0;0|,100|100|,83;10;7|83;10;7|,83;10;7|83;10;7|,100|100|,100|100|
4,100|100|,83;10;7|83;10;7|,0.0|0.0|,83;10;7|83;10;7|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
5,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,0;0;0|0;0;0|,100|100|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,100|100|
6,100|100|,79;15;6|79;15;6|,0.0|0.0|,79;15;6|79;15;6|,74;17;9|74;17;9|,74;17;9|74;17;9|,100|100|,0;0;0|0;0;0|,100|100|,74;17;9|74;17;9|,74;17;9|74;17;9|,100|100|,100|100|
7,100|100|,74;17;9|74;17;9|,0.0|0.0|,74;17;9|74;17;9|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,0;0;0|0;0;0|,100|100|,72;16;12|72;16;12|,72;16;12|72;16;12|,100|100|,100|100|
8,100|100|,72;16;12|72;16;12|,0.0|0.0|,72;16;12|72;16;12|,67;17;16|67;17;16|,67;17;16|67;17;16|,100|100|,0;0;0|0;0;0|,100|100|,67;17;16|67;17;16|,67;17;16|67;17;16|,100|100|,100|100|
9,100|100|,67;17;16|67;17;16|,0.0|0.0|,67;17;16|67;17;16|,67;16;17|67;16;17|,67;16;17|67;16;17|,100|100|,0;0;0|0;0;0|,100|100|,67;16;17|67;16;17|,67;16;17|67;16;17|,100|100|,100|100|
10,100|100|,67;16;17|67;16;17|,0.0|0.0|,67;16;17|67;16;17|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,0;0;0|0;0;0|,100|100|,64;21;15|64;21;15|,64;21;15|64;21;15|,100|100|,100|100|
11,100|100|,64;21;15|64;21;15|,0.0|0.0|,64;21;15|64;21;15|,62;21;17|62;21;17|,62;21;17|62;21;17|,100|100|,0;0;0|0;0;0|,100|100|,62;21;17|62;21;17|,62;21;17|62;21;17|,100|100|,100|100|
12,100|100|,62;21;17|62;21;17|,0.0|0.0|,62;21;17|62;21;17|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,0;0;0|0;0;0|,100|100|,60;23;17|60;23;17|,60;23;17|60;23;17|,100|100|,100|100|
13,100|100|,60;23;17|60;23;17|,0.0|0.0|,60;23;17|60;23;17|,56;27;17|56;27;17|,56;27;17|56;27;17|,100|100|,0;0;0|0;0;0|,100|100|,56;27;17|56;27;17|,56;27;17|56;27;17|,100|100|,100|100|
14,100|100|,56;27;17|56;27;17|,0.0|0.0|,56;27;17|56;27;17|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,0;0;0|0;0;0|,100|100|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,100|100|
15,100|100|,45;35;20|45;35;20|,0.0|0.0|,45;35;20|45;35;20|,43;37;20|43;37;20|,43;37;20|43;37;20|,100|100|,0;0;0|0;0;0|,100|100|,43;37;20|43;37;20|,43;37;20|43;37;20|,100|100|,100|100|
16,100|100|,43;37;20|43;37;20|,0.0|0.0|,43;37;20|43;37;20|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,0;0;0|0;0;0|,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,100|100|
17,100|100|,41;40;19|41;40;19|,0.0|0.0|,41;40;19|41;40;19|,37;40;23|37;40;23|,37;40;23|37;40;23|,100|100|,0;0;0|0;0;0|,100|100|,37;40;23|37;40;23|,37;40;23|37;40;23|,100|100|,100|100|
18,100|100|,37;40;23|37;40;23|,0.0|0.0|,37;40;23|37;40;23|,26;43;31|26;43;31|,26;43;31|26;43;31|,100|100|,0;0;0|0;0;0|,100|100|,26;43;31|26;43;31|,26;43;31|26;43;31|,100|100|,100|100|
19,100|100|,26;43;31|26;43;31|,0.0|0.0|,26;43;31|26;43;31|,28;41;31|28;41;31|,28;41;31|28;41;31|,100|100|,0;0;0|0;0;0|,100|100|,28;41;31|28;41;31|,28;41;31|28;41;31|,100|100|,100|100|
20,100|100|,28;41;31|28;41;31|,0.0|0.0|,28;41;31|28;41;31|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,0;0;0|0;0;0|,100|100|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,100|100|
21,100|100|,31;36;33|31;36;33|,0.0|0.0|,31;36;33|31;36;33|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,0;0;0|0;0;0|,100|100|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,100|100|
22,100|100|,31;33;36|31;33;36|,0.0|0.0|,31;33;36|31;33;36|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,0;0;0|0;0;0|,100|100|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,100|100|
23,100|100|,32;31;37|32;31;37|,0.0|0.0|,32;31;37|32;31;37|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,0;0;0|0;0;0|,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,100|100|
24,100|100|,40;28;32|40;28;32|,0.0|0.0|,40;28;32|40;28;32|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,0;0;0|0;0;0|,100|100|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,100|100|
25,100|100|,38;28;34|38;28;34|,0.0|0.0|,38;28;34|38;28;34|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
26,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,0;0;0|0;0;0|,100|100|,39;29;32|39;29;32|,39;29;32|39;29;32|,100|100|,100|100|
27,100|100|,39;29;32|39;29;32|,0.0|0.0|,39;29;32|39;29;32|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
28,100|100|,36;29;35|36;29;35|,0.0|0.0|,36;29;35|36;29;35|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,0;0;0|0;0;0|,100|100|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,100|100|
29,100|100|,36;26;38|36;26;38|,0.0|0.0|,36;26;38|36;26;38|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,0;0;0|0;0;0|,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,100|100|
30,100|100|,42;26;32|42;26;32|,0.0|0.0|,42;26;32|42;26;32|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,0;0;0|0;0;0|,100|100|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,100|100|
31,100|100|,38;30;32|38;30;32|,0.0|0.0|,38;30;32|38;30;32|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
32,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,0;0;0|0;0;0|,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,100|100|
33,100|100|,36;32;32|36;32;32|,0.0|0.0|,36;32;32|36;32;32|,30;29;41|30;29;41|,30;29;41|30;29;41|,100|100|,0;0;0|0;0;0|,100|100|,30;29;41|30;29;41|,30;29;41|30;29;41|,100|100|,100|100|
34,100|100|,30;29;41|30;29;41|,0.0|0.0|,30;29;41|30;29;41|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,0;0;0|0;0;0|,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,100|100|
35,100|100|,36;27;37|36;27;37|,0.0|0.0|,36;27;37|36;27;37|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,0;0;0|0;0;0|,100|100|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,100|100|
36,100|100|,39;25;36|39;25;36|,0.0|0.0|,39;25;36|39;25;36|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,0;0;0|0;0;0|,100|100|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,100|100|
37,100|100|,40;25;35|40;25;35|,0.0|0.0|,40;25;35|40;25;35|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,0;0;0|0;0;0|,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,100|100|
