Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,0;0;0|0;0;0|,100|100|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,100|100|
1,100|100|,83;15;2|83;15;2|,0.0|0.0|,83;15;2|83;15;2|,78;16;6|78;16;6|,78;16;6|78;16;6|,100|100|,0;0;0|0;0;0|,100|100|,78;16;6|78;16;6|,78;16;6|78;16;6|,100|100|,100|100|
2,100|100|,78;16;6|78;16;6|,0.0|0.0|,78;16;6|78;16;6|,72;20;8|72;20;8|,72;20;8|72;20;8|,100|100|,0;0;0|0;0;0|,100|100|,72;20;8|72;20;8|,72;20;8|72;20;8|,100|100|,100|100|
3,100|100|,72;20;8|72;20;8|,0.0|0.0|,72;20;8|72;20;8|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,0;0;0|0;0;0|,100|100|,69;21;10|69;21;10|,69;21;10|69;21;10|,100|100|,100|100|
4,100|100|,69;21;10|69;21;10|,0.0|0.0|,69;21;10|69;21;10|,62;21;17|62;21;17|,62;21;17|62;21;17|,100|100|,0;0;0|0;0;0|,100|100|,62;21;17|62;21;17|,62;21;17|62;21;17|,100|100|,100|100|
5,100|100|,62;21;17|62;21;17|,0.0|0.0|,62;21;17|62;21;17|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,0;0;0|0;0;0|,100|100|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,100|100|
6,100|100|,51;25;24|51;25;24|,0.0|0.0|,51;25;24|51;25;24|,42;27;31|42;27;31|,42;27;31|42;27;31|,100|100|,0;0;0|0;0;0|,100|100|,42;27;31|42;27;31|,42;27;31|42;27;31|,100|100|,100|100|
7,100|100|,42;27;31|42;27;31|,0.0|0.0|,42;27;31|42;27;31|,38;27;35|38;27;35|,38;27;35|38;27;35|,100|100|,0;0;0|0;0;0|,100|100|,38;27;35|38;27;35|,38;27;35|38;27;35|,100|100|,100|100|
8,100|100|,38;27;35|38;27;35|,0.0|0.0|,38;27;35|38;27;35|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,0;0;0|0;0;0|,100|100|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,100|100|
9,100|100|,32;26;42|32;26;42|,0.0|0.0|,32;26;42|32;26;42|,31;20;49|31;20;49|,31;20;49|31;20;49|,100|100|,0;0;0|0;0;0|,100|100|,31;20;49|31;20;49|,31;20;49|31;20;49|,100|100|,100|100|
10,100|100|,31;20;49|31;20;49|,0.0|0.0|,31;20;49|31;20;49|,28;20;52|28;20;52|,28;20;52|28;20;52|,100|100|,0;0;0|0;0;0|,100|100|,28;20;52|28;20;52|,28;20;52|28;20;52|,100|100|,100|100|
11,100|100|,28;20;52|28;20;52|,0.0|0.0|,28;20;52|28;20;52|,27;20;53|27;20;53|,27;20;53|27;20;53|,100|100|,0;0;0|0;0;0|,100|100|,27;20;53|27;20;53|,27;20;53|27;20;53|,100|100|,100|100|
12,100|100|,27;20;53|27;20;53|,0.0|0.0|,27;20;53|27;20;53|,26;15;59|26;15;59|,26;15;59|26;15;59|,100|100|,0;0;0|0;0;0|,100|100|,26;15;59|26;15;59|,26;15;59|26;15;59|,100|100|,100|100|
13,100|100|,26;15;59|26;15;59|,0.0|0.0|,26;15;59|26;15;59|,22;17;61|22;17;61|,22;17;61|22;17;61|,100|100|,0;0;0|0;0;0|,100|100|,22;17;61|22;17;61|,22;17;61|22;17;61|,100|100|,100|100|
14,100|100|,22;17;61|22;17;61|,0.0|0.0|,22;17;61|22;17;61|,20;15;65|20;15;65|,20;15;65|20;15;65|,100|100|,0;0;0|0;0;0|,100|100|,20;15;65|20;15;65|,20;15;65|20;15;65|,100|100|,100|100|
15,100|100|,20;15;65|20;15;65|,0.0|0.0|,20;15;65|20;15;65|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,0;0;0|0;0;0|,100|100|,19;13;68|19;13;68|,19;13;68|19;13;68|,100|100|,100|100|
16,100|100|,19;13;68|19;13;68|,0.0|0.0|,19;13;68|19;13;68|,16;13;71|16;13;71|,16;13;71|16;13;71|,100|100|,0;0;0|0;0;0|,100|100|,16;13;71|16;13;71|,16;13;71|16;13;71|,100|100|,100|100|
