Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,89;0;11;0|89;0;11;0|,82;7;8;3|82;7;8;3|,82;7;8;3|82;7;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;7;8;3|82;7;8;3|,82;7;8;3|82;7;8;3|,100|100|,100|100|
1,100|100|,82;7;8;3|82;7;8;3|,82;7;8;3|82;7;8;3|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,100|100|,100|100|
2,100|100|,77;8;11;4|77;8;11;4|,77;8;11;4|77;8;11;4|,74;7;9;10|74;7;9;10|,74;7;9;10|74;7;9;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;7;9;10|74;7;9;10|,74;7;9;10|74;7;9;10|,100|100|,100|100|
3,100|100|,74;7;9;10|74;7;9;10|,74;7;9;10|74;7;9;10|,73;4;9;14|73;4;9;14|,73;4;9;14|73;4;9;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;4;9;14|73;4;9;14|,73;4;9;14|73;4;9;14|,100|100|,100|100|
4,100|100|,73;4;9;14|73;4;9;14|,73;4;9;14|73;4;9;14|,72;2;10;16|72;2;10;16|,72;2;10;16|72;2;10;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;2;10;16|72;2;10;16|,72;2;10;16|72;2;10;16|,100|100|,100|100|
5,100|100|,72;2;10;16|72;2;10;16|,72;2;10;16|72;2;10;16|,65;7;11;17|65;7;11;17|,65;7;11;17|65;7;11;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;7;11;17|65;7;11;17|,65;7;11;17|65;7;11;17|,100|100|,100|100|
6,100|100|,65;7;11;17|65;7;11;17|,65;7;11;17|65;7;11;17|,65;5;11;19|65;5;11;19|,65;5;11;19|65;5;11;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;5;11;19|65;5;11;19|,65;5;11;19|65;5;11;19|,100|100|,100|100|
7,100|100|,65;5;11;19|65;5;11;19|,65;5;11;19|65;5;11;19|,62;7;8;23|62;7;8;23|,62;7;8;23|62;7;8;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;7;8;23|62;7;8;23|,62;7;8;23|62;7;8;23|,100|100|,100|100|
8,100|100|,62;7;8;23|62;7;8;23|,62;7;8;23|62;7;8;23|,61;2;11;26|61;2;11;26|,61;2;11;26|61;2;11;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;2;11;26|61;2;11;26|,61;2;11;26|61;2;11;26|,100|100|,100|100|
9,100|100|,61;2;11;26|61;2;11;26|,61;2;11;26|61;2;11;26|,57;4;11;28|57;4;11;28|,57;4;11;28|57;4;11;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;4;11;28|57;4;11;28|,57;4;11;28|57;4;11;28|,100|100|,100|100|
10,100|100|,57;4;11;28|57;4;11;28|,57;4;11;28|57;4;11;28|,54;6;9;31|54;6;9;31|,54;6;9;31|54;6;9;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;6;9;31|54;6;9;31|,54;6;9;31|54;6;9;31|,100|100|,100|100|
11,100|100|,54;6;9;31|54;6;9;31|,54;6;9;31|54;6;9;31|,53;5;9;33|53;5;9;33|,53;5;9;33|53;5;9;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;5;9;33|53;5;9;33|,53;5;9;33|53;5;9;33|,100|100|,100|100|
12,100|100|,53;5;9;33|53;5;9;33|,53;5;9;33|53;5;9;33|,49;9;6;36|49;9;6;36|,49;9;6;36|49;9;6;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;9;6;36|49;9;6;36|,49;9;6;36|49;9;6;36|,100|100|,100|100|
13,100|100|,49;9;6;36|49;9;6;36|,49;9;6;36|49;9;6;36|,48;6;9;37|48;6;9;37|,48;6;9;37|48;6;9;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;6;9;37|48;6;9;37|,48;6;9;37|48;6;9;37|,100|100|,100|100|
14,100|100|,48;6;9;37|48;6;9;37|,48;6;9;37|48;6;9;37|,46;6;10;38|46;6;10;38|,46;6;10;38|46;6;10;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;6;10;38|46;6;10;38|,46;6;10;38|46;6;10;38|,100|100|,100|100|
