Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,9.6|9.6|,88;11;1|88;11;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.76|9.76|,83;16;1|83;16;1|,78;19;3|78;19;3|,78;19;3|78;19;3|,100|100|,0;0;0|0;0;0|,100|100|,78;19;3|78;19;3|,78;19;3|78;19;3|,100|100|,100|100|
3,100|100|,78;19;3|78;19;3|,10.2|10.2|,78;19;3|78;19;3|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,0;0;0|0;0;0|,100|100|,73;22;5|73;22;5|,73;22;5|73;22;5|,100|100|,100|100|
4,100|100|,73;22;5|73;22;5|,10.87|10.87|,73;22;5|73;22;5|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,0;0;0|0;0;0|,100|100|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,100|100|
5,100|100|,65;30;5|65;30;5|,12.24|12.24|,65;30;5|65;30;5|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,0;0;0|0;0;0|,100|100|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,100|100|
6,100|100|,58;37;5|58;37;5|,14.1|14.1|,58;37;5|58;37;5|,48;43;9|48;43;9|,48;43;9|48;43;9|,100|100|,0;0;0|0;0;0|,100|100|,48;43;9|48;43;9|,48;43;9|48;43;9|,100|100|,100|100|
7,100|100|,48;43;9|48;43;9|,16.29|16.29|,48;43;9|48;43;9|,35;54;11|35;54;11|,35;54;11|35;54;11|,100|100|,0;0;0|0;0;0|,100|100|,35;54;11|35;54;11|,35;54;11|35;54;11|,100|100|,100|100|
8,100|100|,35;54;11|35;54;11|,19.24|19.24|,35;54;11|35;54;11|,28;56;16|28;56;16|,28;56;16|28;56;16|,100|100|,0;0;0|0;0;0|,100|100|,28;56;16|28;56;16|,28;56;16|28;56;16|,100|100|,100|100|
9,100|100|,28;56;16|28;56;16|,21.96|21.96|,28;56;16|28;56;16|,24;58;18|24;58;18|,24;58;18|24;58;18|,100|100|,0;0;0|0;0;0|,100|100|,24;58;18|24;58;18|,24;58;18|24;58;18|,100|100|,100|100|
10,100|100|,24;58;18|24;58;18|,24.46|24.46|,24;58;18|24;58;18|,16;60;24|16;60;24|,16;60;24|16;60;24|,100|100|,0;0;0|0;0;0|,100|100|,16;60;24|16;60;24|,16;60;24|16;60;24|,100|100|,100|100|
11,100|100|,16;60;24|16;60;24|,26.79|26.79|,16;60;24|16;60;24|,13;62;25|13;62;25|,13;62;25|13;62;25|,100|100|,0;0;0|0;0;0|,100|100|,13;62;25|13;62;25|,13;62;25|13;62;25|,100|100|,100|100|
12,100|100|,13;62;25|13;62;25|,28.97|28.97|,13;62;25|13;62;25|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,0;0;0|0;0;0|,100|100|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,100|100|
13,100|100|,11;62;27|11;62;27|,30.83|30.83|,11;62;27|11;62;27|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,0;0;0|0;0;0|,100|100|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,100|100|
14,100|100|,7;63;30|7;63;30|,32.5|32.5|,7;63;30|7;63;30|,6;59;35|6;59;35|,6;59;35|6;59;35|,100|100|,0;0;0|0;0;0|,100|100|,6;59;35|6;59;35|,6;59;35|6;59;35|,100|100|,100|100|
15,100|100|,6;59;35|6;59;35|,33.53|33.53|,6;59;35|6;59;35|,3;60;37|3;60;37|,3;60;37|3;60;37|,100|100|,0;0;0|0;0;0|,100|100|,3;60;37|3;60;37|,3;60;37|3;60;37|,100|100|,100|100|
16,100|100|,3;60;37|3;60;37|,34.5|34.5|,3;60;37|3;60;37|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
17,100|100|,1;55;44|1;55;44|,34.82|34.82|,1;55;44|1;55;44|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
18,100|100|,1;52;47|1;52;47|,34.8|34.8|,1;52;47|1;52;47|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
19,100|100|,1;52;47|1;52;47|,34.78|34.78|,1;52;47|1;52;47|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
20,100|100|,0;50;50|0;50;50|,34.56|34.56|,0;50;50|0;50;50|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,0;0;0|0;0;0|,100|100|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,100|100|
21,100|100|,0;47;53|0;47;53|,34.08|34.08|,0;47;53|0;47;53|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
22,100|100|,0;46;54|0;46;54|,33.57|33.57|,0;46;54|0;46;54|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
23,100|100|,0;46;54|0;46;54|,33.13|33.13|,0;46;54|0;46;54|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
