Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,79;21;0|79;21;0|,79;21;0|79;21;0|,100|100|,0;0;0|0;0;0|,100|100|,79;21;0|79;21;0|,79;21;0|79;21;0|,100|100|,100|100|
1,100|100|,79;21;0|79;21;0|,0.0|0.0|,79;21;0|79;21;0|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,0;0;0|0;0;0|,100|100|,74;23;3|74;23;3|,74;23;3|74;23;3|,100|100|,100|100|
2,100|100|,74;23;3|74;23;3|,0.0|0.0|,74;23;3|74;23;3|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,0;0;0|0;0;0|,100|100|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,100|100|
3,100|100|,65;28;7|65;28;7|,0.0|0.0|,65;28;7|65;28;7|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,0;0;0|0;0;0|,100|100|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,100|100|
4,100|100|,58;30;12|58;30;12|,0.0|0.0|,58;30;12|58;30;12|,53;28;19|53;28;19|,53;28;19|53;28;19|,100|100|,0;0;0|0;0;0|,100|100|,53;28;19|53;28;19|,53;28;19|53;28;19|,100|100|,100|100|
5,100|100|,53;28;19|53;28;19|,0.0|0.0|,53;28;19|53;28;19|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,0;0;0|0;0;0|,100|100|,51;25;24|51;25;24|,51;25;24|51;25;24|,100|100|,100|100|
6,100|100|,51;25;24|51;25;24|,0.0|0.0|,51;25;24|51;25;24|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,0;0;0|0;0;0|,100|100|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,100|100|
7,100|100|,44;31;25|44;31;25|,0.0|0.0|,44;31;25|44;31;25|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,0;0;0|0;0;0|,100|100|,44;31;25|44;31;25|,44;31;25|44;31;25|,100|100|,100|100|
8,100|100|,44;31;25|44;31;25|,0.0|0.0|,44;31;25|44;31;25|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,0;0;0|0;0;0|,100|100|,46;25;29|46;25;29|,46;25;29|46;25;29|,100|100|,100|100|
9,100|100|,46;25;29|46;25;29|,0.0|0.0|,46;25;29|46;25;29|,41;27;32|41;27;32|,41;27;32|41;27;32|,100|100|,0;0;0|0;0;0|,100|100|,41;27;32|41;27;32|,41;27;32|41;27;32|,100|100|,100|100|
10,100|100|,41;27;32|41;27;32|,0.0|0.0|,41;27;32|41;27;32|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,0;0;0|0;0;0|,100|100|,47;26;27|47;26;27|,47;26;27|47;26;27|,100|100|,100|100|
11,100|100|,47;26;27|47;26;27|,0.0|0.0|,47;26;27|47;26;27|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,0;0;0|0;0;0|,100|100|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,100|100|
12,100|100|,45;26;29|45;26;29|,0.0|0.0|,45;26;29|45;26;29|,42;25;33|42;25;33|,42;25;33|42;25;33|,100|100|,0;0;0|0;0;0|,100|100|,42;25;33|42;25;33|,42;25;33|42;25;33|,100|100|,100|100|
13,100|100|,42;25;33|42;25;33|,0.0|0.0|,42;25;33|42;25;33|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,0;0;0|0;0;0|,100|100|,39;25;36|39;25;36|,39;25;36|39;25;36|,100|100|,100|100|
14,100|100|,39;25;36|39;25;36|,0.0|0.0|,39;25;36|39;25;36|,36;22;42|36;22;42|,36;22;42|36;22;42|,100|100|,0;0;0|0;0;0|,100|100|,36;22;42|36;22;42|,36;22;42|36;22;42|,100|100|,100|100|
15,100|100|,36;22;42|36;22;42|,0.0|0.0|,36;22;42|36;22;42|,42;20;38|42;20;38|,42;20;38|42;20;38|,100|100|,0;0;0|0;0;0|,100|100|,42;20;38|42;20;38|,42;20;38|42;20;38|,100|100|,100|100|
16,100|100|,42;20;38|42;20;38|,0.0|0.0|,42;20;38|42;20;38|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,0;0;0|0;0;0|,100|100|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,100|100|
17,100|100|,44;21;35|44;21;35|,0.0|0.0|,44;21;35|44;21;35|,48;20;32|48;20;32|,48;20;32|48;20;32|,100|100|,0;0;0|0;0;0|,100|100|,48;20;32|48;20;32|,48;20;32|48;20;32|,100|100|,100|100|
18,100|100|,48;20;32|48;20;32|,0.0|0.0|,48;20;32|48;20;32|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,0;0;0|0;0;0|,100|100|,46;23;31|46;23;31|,46;23;31|46;23;31|,100|100|,100|100|
19,100|100|,46;23;31|46;23;31|,0.0|0.0|,46;23;31|46;23;31|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,0;0;0|0;0;0|,100|100|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,100|100|
