Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,0;0;0|0;0;0|,100|100|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,100|100|
1,100|100|,78;18;4|78;18;4|,0.0|0.0|,78;18;4|78;18;4|,74;18;8|74;18;8|,74;18;8|74;18;8|,100|100|,0;0;0|0;0;0|,100|100|,74;18;8|74;18;8|,74;18;8|74;18;8|,100|100|,100|100|
2,100|100|,74;18;8|74;18;8|,0.0|0.0|,74;18;8|74;18;8|,61;29;10|61;29;10|,61;29;10|61;29;10|,100|100|,0;0;0|0;0;0|,100|100|,61;29;10|61;29;10|,61;29;10|61;29;10|,100|100|,100|100|
3,100|100|,61;29;10|61;29;10|,0.0|0.0|,61;29;10|61;29;10|,48;36;16|48;36;16|,48;36;16|48;36;16|,100|100|,0;0;0|0;0;0|,100|100|,48;36;16|48;36;16|,48;36;16|48;36;16|,100|100|,100|100|
4,100|100|,48;36;16|48;36;16|,0.0|0.0|,48;36;16|48;36;16|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,0;0;0|0;0;0|,100|100|,41;40;19|41;40;19|,41;40;19|41;40;19|,100|100|,100|100|
5,100|100|,41;40;19|41;40;19|,0.0|0.0|,41;40;19|41;40;19|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,0;0;0|0;0;0|,100|100|,36;34;30|36;34;30|,36;34;30|36;34;30|,100|100|,100|100|
6,100|100|,36;34;30|36;34;30|,0.0|0.0|,36;34;30|36;34;30|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,0;0;0|0;0;0|,100|100|,31;36;33|31;36;33|,31;36;33|31;36;33|,100|100|,100|100|
7,100|100|,31;36;33|31;36;33|,0.0|0.0|,31;36;33|31;36;33|,28;33;39|28;33;39|,28;33;39|28;33;39|,100|100|,0;0;0|0;0;0|,100|100|,28;33;39|28;33;39|,28;33;39|28;33;39|,100|100|,100|100|
8,100|100|,28;33;39|28;33;39|,0.0|0.0|,28;33;39|28;33;39|,28;33;39|28;33;39|,28;33;39|28;33;39|,100|100|,0;0;0|0;0;0|,100|100|,28;33;39|28;33;39|,28;33;39|28;33;39|,100|100|,100|100|
9,100|100|,28;33;39|28;33;39|,0.0|0.0|,28;33;39|28;33;39|,31;27;42|31;27;42|,31;27;42|31;27;42|,100|100|,0;0;0|0;0;0|,100|100|,31;27;42|31;27;42|,31;27;42|31;27;42|,100|100|,100|100|
10,100|100|,31;27;42|31;27;42|,0.0|0.0|,31;27;42|31;27;42|,34;26;40|34;26;40|,34;26;40|34;26;40|,100|100|,0;0;0|0;0;0|,100|100|,34;26;40|34;26;40|,34;26;40|34;26;40|,100|100|,100|100|
11,100|100|,34;26;40|34;26;40|,0.0|0.0|,34;26;40|34;26;40|,43;21;36|43;21;36|,43;21;36|43;21;36|,100|100|,0;0;0|0;0;0|,100|100|,43;21;36|43;21;36|,43;21;36|43;21;36|,100|100|,100|100|
12,100|100|,43;21;36|43;21;36|,0.0|0.0|,43;21;36|43;21;36|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,0;0;0|0;0;0|,100|100|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,100|100|
13,100|100|,46;26;28|46;26;28|,0.0|0.0|,46;26;28|46;26;28|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,0;0;0|0;0;0|,100|100|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,100|100|
14,100|100|,47;27;26|47;27;26|,0.0|0.0|,47;27;26|47;27;26|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,0;0;0|0;0;0|,100|100|,47;27;26|47;27;26|,47;27;26|47;27;26|,100|100|,100|100|
15,100|100|,47;27;26|47;27;26|,0.0|0.0|,47;27;26|47;27;26|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,0;0;0|0;0;0|,100|100|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,100|100|
16,100|100|,42;28;30|42;28;30|,0.0|0.0|,42;28;30|42;28;30|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
17,100|100|,42;31;27|42;31;27|,0.0|0.0|,42;31;27|42;31;27|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,0;0;0|0;0;0|,100|100|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,100|100|
18,100|100|,43;24;33|43;24;33|,0.0|0.0|,43;24;33|43;24;33|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,0;0;0|0;0;0|,100|100|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,100|100|
