Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,0.0|0.0|,95;5;0|95;5;0|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,0;0;0|0;0;0|,100|100|,93;5;2|93;5;2|,93;5;2|93;5;2|,100|100|,100|100|
1,100|100|,93;5;2|93;5;2|,0.0|0.0|,93;5;2|93;5;2|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,0;0;0|0;0;0|,100|100|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,100|100|
2,100|100|,87;9;4|87;9;4|,0.0|0.0|,87;9;4|87;9;4|,83;11;6|83;11;6|,83;11;6|83;11;6|,100|100|,0;0;0|0;0;0|,100|100|,83;11;6|83;11;6|,83;11;6|83;11;6|,100|100|,100|100|
3,100|100|,83;11;6|83;11;6|,0.0|0.0|,83;11;6|83;11;6|,80;11;9|80;11;9|,80;11;9|80;11;9|,100|100|,0;0;0|0;0;0|,100|100|,80;11;9|80;11;9|,80;11;9|80;11;9|,100|100|,100|100|
4,100|100|,80;11;9|80;11;9|,0.0|0.0|,80;11;9|80;11;9|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,0;0;0|0;0;0|,100|100|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,100|100|
5,100|100|,71;19;10|71;19;10|,0.0|0.0|,71;19;10|71;19;10|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,0;0;0|0;0;0|,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,100|100|
6,100|100|,64;16;20|64;16;20|,0.0|0.0|,64;16;20|64;16;20|,61;14;25|61;14;25|,61;14;25|61;14;25|,100|100|,0;0;0|0;0;0|,100|100|,61;14;25|61;14;25|,61;14;25|61;14;25|,100|100|,100|100|
7,100|100|,61;14;25|61;14;25|,0.0|0.0|,61;14;25|61;14;25|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,0;0;0|0;0;0|,100|100|,56;19;25|56;19;25|,56;19;25|56;19;25|,100|100|,100|100|
8,100|100|,56;19;25|56;19;25|,0.0|0.0|,56;19;25|56;19;25|,46;24;30|46;24;30|,46;24;30|46;24;30|,100|100|,0;0;0|0;0;0|,100|100|,46;24;30|46;24;30|,46;24;30|46;24;30|,100|100|,100|100|
9,100|100|,46;24;30|46;24;30|,0.0|0.0|,46;24;30|46;24;30|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,0;0;0|0;0;0|,100|100|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,100|100|
10,100|100|,44;21;35|44;21;35|,0.0|0.0|,44;21;35|44;21;35|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,0;0;0|0;0;0|,100|100|,39;24;37|39;24;37|,39;24;37|39;24;37|,100|100|,100|100|
11,100|100|,39;24;37|39;24;37|,0.0|0.0|,39;24;37|39;24;37|,36;23;41|36;23;41|,36;23;41|36;23;41|,100|100|,0;0;0|0;0;0|,100|100|,36;23;41|36;23;41|,36;23;41|36;23;41|,100|100|,100|100|
12,100|100|,36;23;41|36;23;41|,0.0|0.0|,36;23;41|36;23;41|,32;24;44|32;24;44|,32;24;44|32;24;44|,100|100|,0;0;0|0;0;0|,100|100|,32;24;44|32;24;44|,32;24;44|32;24;44|,100|100|,100|100|
13,100|100|,32;24;44|32;24;44|,0.0|0.0|,32;24;44|32;24;44|,27;22;51|27;22;51|,27;22;51|27;22;51|,100|100|,0;0;0|0;0;0|,100|100|,27;22;51|27;22;51|,27;22;51|27;22;51|,100|100|,100|100|
14,100|100|,27;22;51|27;22;51|,0.0|0.0|,27;22;51|27;22;51|,23;19;58|23;19;58|,23;19;58|23;19;58|,100|100|,0;0;0|0;0;0|,100|100|,23;19;58|23;19;58|,23;19;58|23;19;58|,100|100|,100|100|
15,100|100|,23;19;58|23;19;58|,0.0|0.0|,23;19;58|23;19;58|,21;20;59|21;20;59|,21;20;59|21;20;59|,100|100|,0;0;0|0;0;0|,100|100|,21;20;59|21;20;59|,21;20;59|21;20;59|,100|100|,100|100|
16,100|100|,21;20;59|21;20;59|,0.0|0.0|,21;20;59|21;20;59|,20;16;64|20;16;64|,20;16;64|20;16;64|,100|100|,0;0;0|0;0;0|,100|100|,20;16;64|20;16;64|,20;16;64|20;16;64|,100|100|,100|100|
17,100|100|,20;16;64|20;16;64|,0.0|0.0|,20;16;64|20;16;64|,19;15;66|19;15;66|,19;15;66|19;15;66|,100|100|,0;0;0|0;0;0|,100|100|,19;15;66|19;15;66|,19;15;66|19;15;66|,100|100|,100|100|
18,100|100|,19;15;66|19;15;66|,0.0|0.0|,19;15;66|19;15;66|,18;13;69|18;13;69|,18;13;69|18;13;69|,100|100|,0;0;0|0;0;0|,100|100|,18;13;69|18;13;69|,18;13;69|18;13;69|,100|100|,100|100|
19,100|100|,18;13;69|18;13;69|,0.0|0.0|,18;13;69|18;13;69|,16;15;69|16;15;69|,16;15;69|16;15;69|,100|100|,0;0;0|0;0;0|,100|100|,16;15;69|16;15;69|,16;15;69|16;15;69|,100|100|,100|100|
20,100|100|,16;15;69|16;15;69|,0.0|0.0|,16;15;69|16;15;69|,16;10;74|16;10;74|,16;10;74|16;10;74|,100|100|,0;0;0|0;0;0|,100|100|,16;10;74|16;10;74|,16;10;74|16;10;74|,100|100|,100|100|
21,100|100|,16;10;74|16;10;74|,0.0|0.0|,16;10;74|16;10;74|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,0;0;0|0;0;0|,100|100|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,100|100|
22,100|100|,14;9;77|14;9;77|,0.0|0.0|,14;9;77|14;9;77|,12;10;78|12;10;78|,12;10;78|12;10;78|,100|100|,0;0;0|0;0;0|,100|100|,12;10;78|12;10;78|,12;10;78|12;10;78|,100|100|,100|100|
23,100|100|,12;10;78|12;10;78|,0.0|0.0|,12;10;78|12;10;78|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,0;0;0|0;0;0|,100|100|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,100|100|
24,100|100|,12;8;80|12;8;80|,0.0|0.0|,12;8;80|12;8;80|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,0;0;0|0;0;0|,100|100|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,100|100|
