Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
1,100|100|,83;16;1|83;16;1|,0.0|0.0|,83;16;1|83;16;1|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,0;0;0|0;0;0|,100|100|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,100|100|
2,100|100|,77;20;3|77;20;3|,0.0|0.0|,77;20;3|77;20;3|,68;28;4|68;28;4|,68;28;4|68;28;4|,100|100|,0;0;0|0;0;0|,100|100|,68;28;4|68;28;4|,68;28;4|68;28;4|,100|100|,100|100|
3,100|100|,68;28;4|68;28;4|,0.0|0.0|,68;28;4|68;28;4|,63;35;2|63;35;2|,63;35;2|63;35;2|,100|100|,0;0;0|0;0;0|,100|100|,63;35;2|63;35;2|,63;35;2|63;35;2|,100|100|,100|100|
4,100|100|,63;35;2|63;35;2|,0.0|0.0|,63;35;2|63;35;2|,52;38;10|52;38;10|,52;38;10|52;38;10|,100|100|,0;0;0|0;0;0|,100|100|,52;38;10|52;38;10|,52;38;10|52;38;10|,100|100|,100|100|
5,100|100|,52;38;10|52;38;10|,0.0|0.0|,52;38;10|52;38;10|,46;41;13|46;41;13|,46;41;13|46;41;13|,100|100|,0;0;0|0;0;0|,100|100|,46;41;13|46;41;13|,46;41;13|46;41;13|,100|100|,100|100|
6,100|100|,46;41;13|46;41;13|,0.0|0.0|,46;41;13|46;41;13|,37;44;19|37;44;19|,37;44;19|37;44;19|,100|100|,0;0;0|0;0;0|,100|100|,37;44;19|37;44;19|,37;44;19|37;44;19|,100|100|,100|100|
7,100|100|,37;44;19|37;44;19|,0.0|0.0|,37;44;19|37;44;19|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
8,100|100|,37;38;25|37;38;25|,0.0|0.0|,37;38;25|37;38;25|,27;41;32|27;41;32|,27;41;32|27;41;32|,100|100|,0;0;0|0;0;0|,100|100|,27;41;32|27;41;32|,27;41;32|27;41;32|,100|100|,100|100|
9,100|100|,27;41;32|27;41;32|,0.0|0.0|,27;41;32|27;41;32|,27;35;38|27;35;38|,27;35;38|27;35;38|,100|100|,0;0;0|0;0;0|,100|100|,27;35;38|27;35;38|,27;35;38|27;35;38|,100|100|,100|100|
10,100|100|,27;35;38|27;35;38|,0.0|0.0|,27;35;38|27;35;38|,34;32;34|34;32;34|,34;32;34|34;32;34|,100|100|,0;0;0|0;0;0|,100|100|,34;32;34|34;32;34|,34;32;34|34;32;34|,100|100|,100|100|
11,100|100|,34;32;34|34;32;34|,0.0|0.0|,34;32;34|34;32;34|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
12,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,44;30;26|44;30;26|,44;30;26|44;30;26|,100|100|,0;0;0|0;0;0|,100|100|,44;30;26|44;30;26|,44;30;26|44;30;26|,100|100|,100|100|
13,100|100|,44;30;26|44;30;26|,0.0|0.0|,44;30;26|44;30;26|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
14,100|100|,42;31;27|42;31;27|,0.0|0.0|,42;31;27|42;31;27|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
15,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,0;0;0|0;0;0|,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,100|100|
16,100|100|,36;27;37|36;27;37|,0.0|0.0|,36;27;37|36;27;37|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
17,100|100|,36;29;35|36;29;35|,0.0|0.0|,36;29;35|36;29;35|,40;31;29|40;31;29|,40;31;29|40;31;29|,100|100|,0;0;0|0;0;0|,100|100|,40;31;29|40;31;29|,40;31;29|40;31;29|,100|100|,100|100|
18,100|100|,40;31;29|40;31;29|,0.0|0.0|,40;31;29|40;31;29|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,0;0;0|0;0;0|,100|100|,37;27;36|37;27;36|,37;27;36|37;27;36|,100|100|,100|100|
