Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;16;0|84;16;0|,10.0|10.0|,84;16;0|84;16;0|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,0;0;0|0;0;0|,100|100|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,100|100|
1,100|100|,76;23;1|76;23;1|,10.1|10.1|,76;23;1|76;23;1|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
2,100|100|,72;27;1|72;27;1|,10.88|10.88|,72;27;1|72;27;1|,66;33;1|66;33;1|,66;33;1|66;33;1|,100|100|,0;0;0|0;0;0|,100|100|,66;33;1|66;33;1|,66;33;1|66;33;1|,100|100|,100|100|
3,100|100|,66;33;1|66;33;1|,11.95|11.95|,66;33;1|66;33;1|,59;39;2|59;39;2|,59;39;2|59;39;2|,100|100|,0;0;0|0;0;0|,100|100|,59;39;2|59;39;2|,59;39;2|59;39;2|,100|100|,100|100|
4,100|100|,59;39;2|59;39;2|,13.46|13.46|,59;39;2|59;39;2|,47;50;3|47;50;3|,47;50;3|47;50;3|,100|100|,0;0;0|0;0;0|,100|100|,47;50;3|47;50;3|,47;50;3|47;50;3|,100|100|,100|100|
5,100|100|,47;50;3|47;50;3|,15.34|15.34|,47;50;3|47;50;3|,41;53;6|41;53;6|,41;53;6|41;53;6|,100|100|,0;0;0|0;0;0|,100|100|,41;53;6|41;53;6|,41;53;6|41;53;6|,100|100|,100|100|
6,100|100|,41;53;6|41;53;6|,18.04|18.04|,41;53;6|41;53;6|,29;62;9|29;62;9|,29;62;9|29;62;9|,100|100|,0;0;0|0;0;0|,100|100|,29;62;9|29;62;9|,29;62;9|29;62;9|,100|100|,100|100|
7,100|100|,29;62;9|29;62;9|,20.63|20.63|,29;62;9|29;62;9|,22;67;11|22;67;11|,22;67;11|22;67;11|,100|100|,0;0;0|0;0;0|,100|100|,22;67;11|22;67;11|,22;67;11|22;67;11|,100|100|,100|100|
8,100|100|,22;67;11|22;67;11|,23.74|23.74|,22;67;11|22;67;11|,14;73;13|14;73;13|,14;73;13|14;73;13|,100|100|,0;0;0|0;0;0|,100|100|,14;73;13|14;73;13|,14;73;13|14;73;13|,100|100|,100|100|
9,100|100|,14;73;13|14;73;13|,26.88|26.88|,14;73;13|14;73;13|,12;75;13|12;75;13|,12;75;13|12;75;13|,100|100|,0;0;0|0;0;0|,100|100|,12;75;13|12;75;13|,12;75;13|12;75;13|,100|100|,100|100|
10,100|100|,12;75;13|12;75;13|,30.15|30.15|,12;75;13|12;75;13|,10;75;15|10;75;15|,10;75;15|10;75;15|,100|100|,0;0;0|0;0;0|,100|100|,10;75;15|10;75;15|,10;75;15|10;75;15|,100|100|,100|100|
11,100|100|,10;75;15|10;75;15|,33.12|33.12|,10;75;15|10;75;15|,4;76;20|4;76;20|,4;76;20|4;76;20|,100|100|,0;0;0|0;0;0|,100|100|,4;76;20|4;76;20|,4;76;20|4;76;20|,100|100|,100|100|
12,100|100|,4;76;20|4;76;20|,35.66|35.66|,4;76;20|4;76;20|,3;73;24|3;73;24|,3;73;24|3;73;24|,100|100|,0;0;0|0;0;0|,100|100|,3;73;24|3;73;24|,3;73;24|3;73;24|,100|100|,100|100|
13,100|100|,3;73;24|3;73;24|,37.91|37.91|,3;73;24|3;73;24|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,0;0;0|0;0;0|,100|100|,3;70;27|3;70;27|,3;70;27|3;70;27|,100|100|,100|100|
14,100|100|,3;70;27|3;70;27|,39.52|39.52|,3;70;27|3;70;27|,3;69;28|3;69;28|,3;69;28|3;69;28|,100|100|,0;0;0|0;0;0|,100|100|,3;69;28|3;69;28|,3;69;28|3;69;28|,100|100|,100|100|
15,100|100|,3;69;28|3;69;28|,40.59|40.59|,3;69;28|3;69;28|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,0;0;0|0;0;0|,100|100|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,100|100|
16,100|100|,2;65;33|2;65;33|,41.4|41.4|,2;65;33|2;65;33|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,0;0;0|0;0;0|,100|100|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,100|100|
17,100|100|,2;64;34|2;64;34|,41.69|41.69|,2;64;34|2;64;34|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,0;0;0|0;0;0|,100|100|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,100|100|
18,100|100|,1;61;38|1;61;38|,41.84|41.84|,1;61;38|1;61;38|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
19,100|100|,1;59;40|1;59;40|,41.66|41.66|,1;59;40|1;59;40|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,0;0;0|0;0;0|,100|100|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,100|100|
20,100|100|,1;57;42|1;57;42|,41.31|41.31|,1;57;42|1;57;42|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
21,100|100|,1;56;43|1;56;43|,40.82|40.82|,1;56;43|1;56;43|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
22,100|100|,1;52;47|1;52;47|,40.29|40.29|,1;52;47|1;52;47|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
23,100|100|,1;50;49|1;50;49|,39.45|39.45|,1;50;49|1;50;49|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
24,100|100|,1;49;50|1;49;50|,38.53|38.53|,1;49;50|1;49;50|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
25,100|100|,0;45;55|0;45;55|,37.65|37.65|,0;45;55|0;45;55|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
26,100|100|,0;42;58|0;42;58|,36.5|36.5|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
27,100|100|,0;40;60|0;40;60|,35.23|35.23|,0;40;60|0;40;60|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
28,100|100|,0;37;63|0;37;63|,33.94|33.94|,0;37;63|0;37;63|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
29,100|100|,0;36;64|0;36;64|,32.55|32.55|,0;36;64|0;36;64|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
30,100|100|,0;34;66|0;34;66|,31.27|31.27|,0;34;66|0;34;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
31,100|100|,0;32;68|0;32;68|,29.98|29.98|,0;32;68|0;32;68|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
32,100|100|,0;29;71|0;29;71|,28.68|28.68|,0;29;71|0;29;71|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
33,100|100|,0;26;74|0;26;74|,27.28|27.28|,0;26;74|0;26;74|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
34,100|100|,0;25;75|0;25;75|,25.79|25.79|,0;25;75|0;25;75|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
35,100|100|,0;23;77|0;23;77|,24.42|24.42|,0;23;77|0;23;77|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
36,100|100|,0;21;79|0;21;79|,23.06|23.06|,0;21;79|0;21;79|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
37,100|100|,0;20;80|0;20;80|,21.7|21.7|,0;20;80|0;20;80|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
38,100|100|,0;17;83|0;17;83|,20.44|20.44|,0;17;83|0;17;83|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
39,100|100|,0;17;83|0;17;83|,19.08|19.08|,0;17;83|0;17;83|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,0;0;0|0;0;0|,100|100|,0;17;83|0;17;83|,0;17;83|0;17;83|,100|100|,100|100|
40,100|100|,0;17;83|0;17;83|,17.92|17.92|,0;17;83|0;17;83|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
41,100|100|,0;15;85|0;15;85|,16.93|16.93|,0;15;85|0;15;85|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,0;0;0|0;0;0|,100|100|,0;14;86|0;14;86|,0;14;86|0;14;86|,100|100|,100|100|
42,100|100|,0;14;86|0;14;86|,15.89|15.89|,0;14;86|0;14;86|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
43,100|100|,0;12;88|0;12;88|,14.91|14.91|,0;12;88|0;12;88|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,0;0;0|0;0;0|,100|100|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,100|100|
44,100|100|,0;11;89|0;11;89|,13.87|13.87|,0;11;89|0;11;89|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,0;0;0|0;0;0|,100|100|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,100|100|
45,100|100|,0;11;89|0;11;89|,12.89|12.89|,0;11;89|0;11;89|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
46,100|100|,0;10;90|0;10;90|,12.06|12.06|,0;10;90|0;10;90|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
47,100|100|,0;9;91|0;9;91|,11.25|11.25|,0;9;91|0;9;91|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
48,100|100|,0;7;93|0;7;93|,10.46|10.46|,0;7;93|0;7;93|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,0;0;0|0;0;0|,100|100|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,100|100|
49,100|100|,0;6;94|0;6;94|,9.59|9.59|,0;6;94|0;6;94|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,0;0;0|0;0;0|,100|100|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,100|100|
50,100|100|,0;6;94|0;6;94|,8.75|8.75|,0;6;94|0;6;94|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
51,100|100|,0;5;95|0;5;95|,8.04|8.04|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
52,100|100|,0;5;95|0;5;95|,7.33|7.33|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
53,100|100|,0;5;95|0;5;95|,6.73|6.73|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
54,100|100|,0;5;95|0;5;95|,6.22|6.22|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
