Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,84;11;5|84;11;5|,84;11;5|84;11;5|,100|100|,0;0;0|0;0;0|,100|100|,84;11;5|84;11;5|,84;11;5|84;11;5|,100|100|,100|100|
1,100|100|,84;11;5|84;11;5|,84;11;5|84;11;5|,81;13;6|81;13;6|,81;13;6|81;13;6|,100|100|,0;0;0|0;0;0|,100|100|,81;13;6|81;13;6|,81;13;6|81;13;6|,100|100|,100|100|
2,100|100|,81;13;6|81;13;6|,81;13;6|81;13;6|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,0;0;0|0;0;0|,100|100|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,100|100|
3,100|100|,77;16;7|77;16;7|,77;16;7|77;16;7|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,0;0;0|0;0;0|,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,100|100|,100|100|
4,100|100|,71;23;6|71;23;6|,71;23;6|71;23;6|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,0;0;0|0;0;0|,100|100|,63;28;9|63;28;9|,63;28;9|63;28;9|,100|100|,100|100|
5,100|100|,63;28;9|63;28;9|,63;28;9|63;28;9|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,0;0;0|0;0;0|,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,100|100|
6,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,49;38;13|49;38;13|,49;38;13|49;38;13|,100|100|,0;0;0|0;0;0|,100|100|,49;38;13|49;38;13|,49;38;13|49;38;13|,100|100|,100|100|
7,100|100|,49;38;13|49;38;13|,49;38;13|49;38;13|,40;40;20|40;40;20|,40;40;20|40;40;20|,100|100|,0;0;0|0;0;0|,100|100|,40;40;20|40;40;20|,40;40;20|40;40;20|,100|100|,100|100|
8,100|100|,40;40;20|40;40;20|,40;40;20|40;40;20|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,0;0;0|0;0;0|,100|100|,33;37;30|33;37;30|,33;37;30|33;37;30|,100|100|,100|100|
9,100|100|,33;37;30|33;37;30|,33;37;30|33;37;30|,27;40;33|27;40;33|,27;40;33|27;40;33|,100|100|,0;0;0|0;0;0|,100|100|,27;40;33|27;40;33|,27;40;33|27;40;33|,100|100|,100|100|
10,100|100|,27;40;33|27;40;33|,27;40;33|27;40;33|,27;43;30|27;43;30|,27;43;30|27;43;30|,100|100|,0;0;0|0;0;0|,100|100|,27;43;30|27;43;30|,27;43;30|27;43;30|,100|100|,100|100|
11,100|100|,27;43;30|27;43;30|,27;43;30|27;43;30|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,0;0;0|0;0;0|,100|100|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,100|100|
12,100|100|,24;42;34|24;42;34|,24;42;34|24;42;34|,24;40;36|24;40;36|,24;40;36|24;40;36|,100|100|,0;0;0|0;0;0|,100|100|,24;40;36|24;40;36|,24;40;36|24;40;36|,100|100|,100|100|
13,100|100|,24;40;36|24;40;36|,24;40;36|24;40;36|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,0;0;0|0;0;0|,100|100|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,100|100|
14,100|100|,24;42;34|24;42;34|,24;42;34|24;42;34|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,0;0;0|0;0;0|,100|100|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,100|100|
15,100|100|,25;35;40|25;35;40|,25;35;40|25;35;40|,31;23;46|31;23;46|,31;23;46|31;23;46|,100|100|,0;0;0|0;0;0|,100|100|,31;23;46|31;23;46|,31;23;46|31;23;46|,100|100|,100|100|
16,100|100|,31;23;46|31;23;46|,31;23;46|31;23;46|,38;19;43|38;19;43|,38;19;43|38;19;43|,100|100|,0;0;0|0;0;0|,100|100|,38;19;43|38;19;43|,38;19;43|38;19;43|,100|100|,100|100|
17,100|100|,38;19;43|38;19;43|,38;19;43|38;19;43|,41;20;39|41;20;39|,41;20;39|41;20;39|,100|100|,0;0;0|0;0;0|,100|100|,41;20;39|41;20;39|,41;20;39|41;20;39|,100|100|,100|100|
18,100|100|,41;20;39|41;20;39|,41;20;39|41;20;39|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,0;0;0|0;0;0|,100|100|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,100|100|
19,100|100|,46;21;33|46;21;33|,46;21;33|46;21;33|,52;21;27|52;21;27|,52;21;27|52;21;27|,100|100|,0;0;0|0;0;0|,100|100|,52;21;27|52;21;27|,52;21;27|52;21;27|,100|100|,100|100|
20,100|100|,52;21;27|52;21;27|,52;21;27|52;21;27|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,0;0;0|0;0;0|,100|100|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,100|100|
21,100|100|,53;24;23|53;24;23|,53;24;23|53;24;23|,54;23;23|54;23;23|,54;23;23|54;23;23|,100|100|,0;0;0|0;0;0|,100|100|,54;23;23|54;23;23|,54;23;23|54;23;23|,100|100|,100|100|
