Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,0.0|0.0|,89;0;11;0|89;0;11;0|,85;4;7;4|85;4;7;4|,85;4;7;4|85;4;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;4;7;4|85;4;7;4|,85;4;7;4|85;4;7;4|,100|100|,100|100|
1,100|100|,85;4;7;4|85;4;7;4|,0.0|0.0|,85;4;7;4|85;4;7;4|,84;4;7;5|84;4;7;5|,84;4;7;5|84;4;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;4;7;5|84;4;7;5|,84;4;7;5|84;4;7;5|,100|100|,100|100|
2,100|100|,84;4;7;5|84;4;7;5|,0.0|0.0|,84;4;7;5|84;4;7;5|,81;7;5;7|81;7;5;7|,81;7;5;7|81;7;5;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;7;5;7|81;7;5;7|,81;7;5;7|81;7;5;7|,100|100|,100|100|
3,100|100|,81;7;5;7|81;7;5;7|,0.0|0.0|,81;7;5;7|81;7;5;7|,81;4;7;8|81;4;7;8|,81;4;7;8|81;4;7;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;7;8|81;4;7;8|,81;4;7;8|81;4;7;8|,100|100|,100|100|
4,100|100|,81;4;7;8|81;4;7;8|,0.0|0.0|,81;4;7;8|81;4;7;8|,79;3;8;10|79;3;8;10|,79;3;8;10|79;3;8;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;3;8;10|79;3;8;10|,79;3;8;10|79;3;8;10|,100|100|,100|100|
5,100|100|,79;3;8;10|79;3;8;10|,0.0|0.0|,79;3;8;10|79;3;8;10|,78;3;8;11|78;3;8;11|,78;3;8;11|78;3;8;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;3;8;11|78;3;8;11|,78;3;8;11|78;3;8;11|,100|100|,100|100|
6,100|100|,78;3;8;11|78;3;8;11|,0.0|0.0|,78;3;8;11|78;3;8;11|,77;4;7;12|77;4;7;12|,77;4;7;12|77;4;7;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;4;7;12|77;4;7;12|,77;4;7;12|77;4;7;12|,100|100|,100|100|
7,100|100|,77;4;7;12|77;4;7;12|,0.0|0.0|,77;4;7;12|77;4;7;12|,76;3;7;14|76;3;7;14|,76;3;7;14|76;3;7;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;3;7;14|76;3;7;14|,76;3;7;14|76;3;7;14|,100|100|,100|100|
8,100|100|,76;3;7;14|76;3;7;14|,0.0|0.0|,76;3;7;14|76;3;7;14|,75;2;8;15|75;2;8;15|,75;2;8;15|75;2;8;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;2;8;15|75;2;8;15|,75;2;8;15|75;2;8;15|,100|100|,100|100|
9,100|100|,75;2;8;15|75;2;8;15|,0.0|0.0|,75;2;8;15|75;2;8;15|,71;4;7;18|71;4;7;18|,71;4;7;18|71;4;7;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;4;7;18|71;4;7;18|,71;4;7;18|71;4;7;18|,100|100|,100|100|
