Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;0;5;0|95;0;5;0|,0.0|0.0|,95;0;5;0|95;0;5;0|,92;3;4;1|92;3;4;1|,92;3;4;1|92;3;4;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;3;4;1|92;3;4;1|,92;3;4;1|92;3;4;1|,100|100|,100|100|
1,100|100|,92;3;4;1|92;3;4;1|,0.0|0.0|,92;3;4;1|92;3;4;1|,90;3;6;1|90;3;6;1|,90;3;6;1|90;3;6;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;6;1|90;3;6;1|,90;3;6;1|90;3;6;1|,100|100|,100|100|
2,100|100|,90;3;6;1|90;3;6;1|,0.0|0.0|,90;3;6;1|90;3;6;1|,88;2;7;3|88;2;7;3|,88;2;7;3|88;2;7;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;7;3|88;2;7;3|,88;2;7;3|88;2;7;3|,100|100|,100|100|
3,100|100|,88;2;7;3|88;2;7;3|,0.0|0.0|,88;2;7;3|88;2;7;3|,84;4;7;5|84;4;7;5|,84;4;7;5|84;4;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;4;7;5|84;4;7;5|,84;4;7;5|84;4;7;5|,100|100|,100|100|
4,100|100|,84;4;7;5|84;4;7;5|,0.0|0.0|,84;4;7;5|84;4;7;5|,83;4;8;5|83;4;8;5|,83;4;8;5|83;4;8;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;4;8;5|83;4;8;5|,83;4;8;5|83;4;8;5|,100|100|,100|100|
5,100|100|,83;4;8;5|83;4;8;5|,0.0|0.0|,83;4;8;5|83;4;8;5|,82;5;4;9|82;5;4;9|,82;5;4;9|82;5;4;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;4;9|82;5;4;9|,82;5;4;9|82;5;4;9|,100|100|,100|100|
6,100|100|,82;5;4;9|82;5;4;9|,0.0|0.0|,82;5;4;9|82;5;4;9|,79;6;5;10|79;6;5;10|,79;6;5;10|79;6;5;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;6;5;10|79;6;5;10|,79;6;5;10|79;6;5;10|,100|100|,100|100|
7,100|100|,79;6;5;10|79;6;5;10|,0.0|0.0|,79;6;5;10|79;6;5;10|,74;10;5;11|74;10;5;11|,74;10;5;11|74;10;5;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;10;5;11|74;10;5;11|,74;10;5;11|74;10;5;11|,100|100|,100|100|
8,100|100|,74;10;5;11|74;10;5;11|,0.0|0.0|,74;10;5;11|74;10;5;11|,73;7;9;11|73;7;9;11|,73;7;9;11|73;7;9;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;7;9;11|73;7;9;11|,73;7;9;11|73;7;9;11|,100|100|,100|100|
9,100|100|,73;7;9;11|73;7;9;11|,0.0|0.0|,73;7;9;11|73;7;9;11|,71;5;13;11|71;5;13;11|,71;5;13;11|71;5;13;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;5;13;11|71;5;13;11|,71;5;13;11|71;5;13;11|,100|100|,100|100|
10,100|100|,71;5;13;11|71;5;13;11|,0.0|0.0|,71;5;13;11|71;5;13;11|,68;6;12;14|68;6;12;14|,68;6;12;14|68;6;12;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;6;12;14|68;6;12;14|,68;6;12;14|68;6;12;14|,100|100|,100|100|
11,100|100|,68;6;12;14|68;6;12;14|,0.0|0.0|,68;6;12;14|68;6;12;14|,64;6;11;19|64;6;11;19|,64;6;11;19|64;6;11;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;6;11;19|64;6;11;19|,64;6;11;19|64;6;11;19|,100|100|,100|100|
12,100|100|,64;6;11;19|64;6;11;19|,0.0|0.0|,64;6;11;19|64;6;11;19|,60;6;13;21|60;6;13;21|,60;6;13;21|60;6;13;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;6;13;21|60;6;13;21|,60;6;13;21|60;6;13;21|,100|100|,100|100|
13,100|100|,60;6;13;21|60;6;13;21|,0.0|0.0|,60;6;13;21|60;6;13;21|,56;5;11;28|56;5;11;28|,56;5;11;28|56;5;11;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;5;11;28|56;5;11;28|,56;5;11;28|56;5;11;28|,100|100|,100|100|
14,100|100|,56;5;11;28|56;5;11;28|,0.0|0.0|,56;5;11;28|56;5;11;28|,53;5;13;29|53;5;13;29|,53;5;13;29|53;5;13;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;5;13;29|53;5;13;29|,53;5;13;29|53;5;13;29|,100|100|,100|100|
15,100|100|,53;5;13;29|53;5;13;29|,0.0|0.0|,53;5;13;29|53;5;13;29|,49;7;11;33|49;7;11;33|,49;7;11;33|49;7;11;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;7;11;33|49;7;11;33|,49;7;11;33|49;7;11;33|,100|100|,100|100|
16,100|100|,49;7;11;33|49;7;11;33|,0.0|0.0|,49;7;11;33|49;7;11;33|,47;5;12;36|47;5;12;36|,47;5;12;36|47;5;12;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;5;12;36|47;5;12;36|,47;5;12;36|47;5;12;36|,100|100|,100|100|
17,100|100|,47;5;12;36|47;5;12;36|,0.0|0.0|,47;5;12;36|47;5;12;36|,44;5;13;38|44;5;13;38|,44;5;13;38|44;5;13;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;5;13;38|44;5;13;38|,44;5;13;38|44;5;13;38|,100|100|,100|100|
18,100|100|,44;5;13;38|44;5;13;38|,0.0|0.0|,44;5;13;38|44;5;13;38|,41;7;11;41|41;7;11;41|,41;7;11;41|41;7;11;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;7;11;41|41;7;11;41|,41;7;11;41|41;7;11;41|,100|100|,100|100|
