Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;14;0|86;14;0|,10.0|10.0|,86;14;0|86;14;0|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,0;0;0|0;0;0|,100|100|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,100|100|
1,100|100|,82;16;2|82;16;2|,9.9|9.9|,82;16;2|82;16;2|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,0;0;0|0;0;0|,100|100|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,100|100|
2,100|100|,71;27;2|71;27;2|,10.02|10.02|,71;27;2|71;27;2|,59;38;3|59;38;3|,59;38;3|59;38;3|,100|100|,0;0;0|0;0;0|,100|100|,59;38;3|59;38;3|,59;38;3|59;38;3|,100|100|,100|100|
3,100|100|,59;38;3|59;38;3|,11.21|11.21|,59;38;3|59;38;3|,51;43;6|51;43;6|,51;43;6|51;43;6|,100|100|,0;0;0|0;0;0|,100|100|,51;43;6|51;43;6|,51;43;6|51;43;6|,100|100|,100|100|
4,100|100|,51;43;6|51;43;6|,13.33|13.33|,51;43;6|51;43;6|,45;47;8|45;47;8|,45;47;8|45;47;8|,100|100|,0;0;0|0;0;0|,100|100|,45;47;8|45;47;8|,45;47;8|45;47;8|,100|100|,100|100|
5,100|100|,45;47;8|45;47;8|,15.63|15.63|,45;47;8|45;47;8|,36;51;13|36;51;13|,36;51;13|36;51;13|,100|100|,0;0;0|0;0;0|,100|100|,36;51;13|36;51;13|,36;51;13|36;51;13|,100|100|,100|100|
6,100|100|,36;51;13|36;51;13|,17.99|17.99|,36;51;13|36;51;13|,33;48;19|33;48;19|,33;48;19|33;48;19|,100|100|,0;0;0|0;0;0|,100|100|,33;48;19|33;48;19|,33;48;19|33;48;19|,100|100|,100|100|
7,100|100|,33;48;19|33;48;19|,20.39|20.39|,33;48;19|33;48;19|,28;49;23|28;49;23|,28;49;23|28;49;23|,100|100|,0;0;0|0;0;0|,100|100|,28;49;23|28;49;23|,28;49;23|28;49;23|,100|100|,100|100|
8,100|100|,28;49;23|28;49;23|,22.13|22.13|,28;49;23|28;49;23|,21;51;28|21;51;28|,21;51;28|21;51;28|,100|100|,0;0;0|0;0;0|,100|100|,21;51;28|21;51;28|,21;51;28|21;51;28|,100|100|,100|100|
9,100|100|,21;51;28|21;51;28|,23.71|23.71|,21;51;28|21;51;28|,16;55;29|16;55;29|,16;55;29|16;55;29|,100|100|,0;0;0|0;0;0|,100|100|,16;55;29|16;55;29|,16;55;29|16;55;29|,100|100|,100|100|
10,100|100|,16;55;29|16;55;29|,25.25|25.25|,16;55;29|16;55;29|,12;57;31|12;57;31|,12;57;31|12;57;31|,100|100|,0;0;0|0;0;0|,100|100|,12;57;31|12;57;31|,12;57;31|12;57;31|,100|100|,100|100|
11,100|100|,12;57;31|12;57;31|,26.97|26.97|,12;57;31|12;57;31|,5;63;32|5;63;32|,5;63;32|5;63;32|,100|100|,0;0;0|0;0;0|,100|100|,5;63;32|5;63;32|,5;63;32|5;63;32|,100|100|,100|100|
12,100|100|,5;63;32|5;63;32|,28.62|28.62|,5;63;32|5;63;32|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,0;0;0|0;0;0|,100|100|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,100|100|
13,100|100|,4;64;32|4;64;32|,30.63|30.63|,4;64;32|4;64;32|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,0;0;0|0;0;0|,100|100|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,100|100|
14,100|100|,4;62;34|4;62;34|,32.43|32.43|,4;62;34|4;62;34|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,0;0;0|0;0;0|,100|100|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,100|100|
15,100|100|,3;59;38|3;59;38|,33.77|33.77|,3;59;38|3;59;38|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,0;0;0|0;0;0|,100|100|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,100|100|
16,100|100|,2;55;43|2;55;43|,34.6|34.6|,2;55;43|2;55;43|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,0;0;0|0;0;0|,100|100|,0;54;46|0;54;46|,0;54;46|0;54;46|,100|100|,100|100|
17,100|100|,0;54;46|0;54;46|,34.91|34.91|,0;54;46|0;54;46|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
18,100|100|,0;52;48|0;52;48|,35.08|35.08|,0;52;48|0;52;48|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
19,100|100|,0;46;54|0;46;54|,35.01|35.01|,0;46;54|0;46;54|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
20,100|100|,0;45;55|0;45;55|,34.36|34.36|,0;45;55|0;45;55|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
