Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,10.0|10.0|,89;11;0|89;11;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,9.6|9.6|,88;11;1|88;11;1|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,9.26|9.26|,80;19;1|80;19;1|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,0;0;0|0;0;0|,100|100|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,100|100|
3,100|100|,75;23;2|75;23;2|,9.77|9.77|,75;23;2|75;23;2|,70;28;2|70;28;2|,70;28;2|70;28;2|,100|100|,0;0;0|0;0;0|,100|100|,70;28;2|70;28;2|,70;28;2|70;28;2|,100|100|,100|100|
4,100|100|,70;28;2|70;28;2|,10.61|10.61|,70;28;2|70;28;2|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,0;0;0|0;0;0|,100|100|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,100|100|
5,100|100|,65;33;2|65;33;2|,11.81|11.81|,65;33;2|65;33;2|,56;36;8|56;36;8|,56;36;8|56;36;8|,100|100|,0;0;0|0;0;0|,100|100|,56;36;8|56;36;8|,56;36;8|56;36;8|,100|100|,100|100|
6,100|100|,56;36;8|56;36;8|,13.34|13.34|,56;36;8|56;36;8|,47;45;8|47;45;8|,47;45;8|47;45;8|,100|100|,0;0;0|0;0;0|,100|100|,47;45;8|47;45;8|,47;45;8|47;45;8|,100|100|,100|100|
7,100|100|,47;45;8|47;45;8|,14.94|14.94|,47;45;8|47;45;8|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,0;0;0|0;0;0|,100|100|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,100|100|
8,100|100|,38;54;8|38;54;8|,17.2|17.2|,38;54;8|38;54;8|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,0;0;0|0;0;0|,100|100|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,100|100|
9,100|100|,33;56;11|33;56;11|,20.02|20.02|,33;56;11|33;56;11|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,0;0;0|0;0;0|,100|100|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,100|100|
10,100|100|,27;61;12|27;61;12|,22.62|22.62|,27;61;12|27;61;12|,21;66;13|21;66;13|,21;66;13|21;66;13|,100|100|,0;0;0|0;0;0|,100|100|,21;66;13|21;66;13|,21;66;13|21;66;13|,100|100|,100|100|
11,100|100|,21;66;13|21;66;13|,25.32|25.32|,21;66;13|21;66;13|,14;70;16|14;70;16|,14;70;16|14;70;16|,100|100|,0;0;0|0;0;0|,100|100|,14;70;16|14;70;16|,14;70;16|14;70;16|,100|100|,100|100|
12,100|100|,14;70;16|14;70;16|,28.13|28.13|,14;70;16|14;70;16|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,0;0;0|0;0;0|,100|100|,11;67;22|11;67;22|,11;67;22|11;67;22|,100|100|,100|100|
13,100|100|,11;67;22|11;67;22|,30.91|30.91|,11;67;22|11;67;22|,8;65;27|8;65;27|,8;65;27|8;65;27|,100|100|,0;0;0|0;0;0|,100|100|,8;65;27|8;65;27|,8;65;27|8;65;27|,100|100|,100|100|
14,100|100|,8;65;27|8;65;27|,32.97|32.97|,8;65;27|8;65;27|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,0;0;0|0;0;0|,100|100|,5;66;29|5;66;29|,5;66;29|5;66;29|,100|100|,100|100|
15,100|100|,5;66;29|5;66;29|,34.53|34.53|,5;66;29|5;66;29|,3;65;32|3;65;32|,3;65;32|3;65;32|,100|100|,0;0;0|0;0;0|,100|100|,3;65;32|3;65;32|,3;65;32|3;65;32|,100|100|,100|100|
16,100|100|,3;65;32|3;65;32|,35.95|35.95|,3;65;32|3;65;32|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,0;0;0|0;0;0|,100|100|,1;65;34|1;65;34|,1;65;34|1;65;34|,100|100|,100|100|
17,100|100|,1;65;34|1;65;34|,37.05|37.05|,1;65;34|1;65;34|,0;64;36|0;64;36|,0;64;36|0;64;36|,100|100|,0;0;0|0;0;0|,100|100|,0;64;36|0;64;36|,0;64;36|0;64;36|,100|100|,100|100|
18,100|100|,0;64;36|0;64;36|,38.0|38.0|,0;64;36|0;64;36|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,0;0;0|0;0;0|,100|100|,0;60;40|0;60;40|,0;60;40|0;60;40|,100|100|,100|100|
19,100|100|,0;60;40|0;60;40|,38.7|38.7|,0;60;40|0;60;40|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,0;0;0|0;0;0|,100|100|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,100|100|
20,100|100|,0;58;42|0;58;42|,38.89|38.89|,0;58;42|0;58;42|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,0;0;0|0;0;0|,100|100|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,100|100|
