Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,0;0;0|0;0;0|,100|100|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,100|100|
1,100|100|,89;8;3|89;8;3|,0.0|0.0|,89;8;3|89;8;3|,87;8;5|87;8;5|,87;8;5|87;8;5|,100|100|,0;0;0|0;0;0|,100|100|,87;8;5|87;8;5|,87;8;5|87;8;5|,100|100|,100|100|
2,100|100|,87;8;5|87;8;5|,0.0|0.0|,87;8;5|87;8;5|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,0;0;0|0;0;0|,100|100|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,100|100|
3,100|100|,86;9;5|86;9;5|,0.0|0.0|,86;9;5|86;9;5|,82;12;6|82;12;6|,82;12;6|82;12;6|,100|100|,0;0;0|0;0;0|,100|100|,82;12;6|82;12;6|,82;12;6|82;12;6|,100|100|,100|100|
4,100|100|,82;12;6|82;12;6|,0.0|0.0|,82;12;6|82;12;6|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,0;0;0|0;0;0|,100|100|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,100|100|
5,100|100|,78;13;9|78;13;9|,0.0|0.0|,78;13;9|78;13;9|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,0;0;0|0;0;0|,100|100|,72;15;13|72;15;13|,72;15;13|72;15;13|,100|100|,100|100|
6,100|100|,72;15;13|72;15;13|,0.0|0.0|,72;15;13|72;15;13|,67;19;14|67;19;14|,67;19;14|67;19;14|,100|100|,0;0;0|0;0;0|,100|100|,67;19;14|67;19;14|,67;19;14|67;19;14|,100|100|,100|100|
7,100|100|,67;19;14|67;19;14|,0.0|0.0|,67;19;14|67;19;14|,63;20;17|63;20;17|,63;20;17|63;20;17|,100|100|,0;0;0|0;0;0|,100|100|,63;20;17|63;20;17|,63;20;17|63;20;17|,100|100|,100|100|
8,100|100|,63;20;17|63;20;17|,0.0|0.0|,63;20;17|63;20;17|,59;19;22|59;19;22|,59;19;22|59;19;22|,100|100|,0;0;0|0;0;0|,100|100|,59;19;22|59;19;22|,59;19;22|59;19;22|,100|100|,100|100|
9,100|100|,59;19;22|59;19;22|,0.0|0.0|,59;19;22|59;19;22|,55;20;25|55;20;25|,55;20;25|55;20;25|,100|100|,0;0;0|0;0;0|,100|100|,55;20;25|55;20;25|,55;20;25|55;20;25|,100|100|,100|100|
10,100|100|,55;20;25|55;20;25|,0.0|0.0|,55;20;25|55;20;25|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,0;0;0|0;0;0|,100|100|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,100|100|
11,100|100|,49;21;30|49;21;30|,0.0|0.0|,49;21;30|49;21;30|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,0;0;0|0;0;0|,100|100|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,100|100|
12,100|100|,46;22;32|46;22;32|,0.0|0.0|,46;22;32|46;22;32|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,0;0;0|0;0;0|,100|100|,36;28;36|36;28;36|,36;28;36|36;28;36|,100|100|,100|100|
13,100|100|,36;28;36|36;28;36|,0.0|0.0|,36;28;36|36;28;36|,26;33;41|26;33;41|,26;33;41|26;33;41|,100|100|,0;0;0|0;0;0|,100|100|,26;33;41|26;33;41|,26;33;41|26;33;41|,100|100|,100|100|
14,100|100|,26;33;41|26;33;41|,0.0|0.0|,26;33;41|26;33;41|,20;33;47|20;33;47|,20;33;47|20;33;47|,100|100|,0;0;0|0;0;0|,100|100|,20;33;47|20;33;47|,20;33;47|20;33;47|,100|100|,100|100|
15,100|100|,20;33;47|20;33;47|,0.0|0.0|,20;33;47|20;33;47|,19;28;53|19;28;53|,19;28;53|19;28;53|,100|100|,0;0;0|0;0;0|,100|100|,19;28;53|19;28;53|,19;28;53|19;28;53|,100|100|,100|100|
16,100|100|,19;28;53|19;28;53|,0.0|0.0|,19;28;53|19;28;53|,17;23;60|17;23;60|,17;23;60|17;23;60|,100|100|,0;0;0|0;0;0|,100|100|,17;23;60|17;23;60|,17;23;60|17;23;60|,100|100|,100|100|
17,100|100|,17;23;60|17;23;60|,0.0|0.0|,17;23;60|17;23;60|,16;20;64|16;20;64|,16;20;64|16;20;64|,100|100|,0;0;0|0;0;0|,100|100|,16;20;64|16;20;64|,16;20;64|16;20;64|,100|100|,100|100|
18,100|100|,16;20;64|16;20;64|,0.0|0.0|,16;20;64|16;20;64|,14;18;68|14;18;68|,14;18;68|14;18;68|,100|100|,0;0;0|0;0;0|,100|100|,14;18;68|14;18;68|,14;18;68|14;18;68|,100|100|,100|100|
19,100|100|,14;18;68|14;18;68|,0.0|0.0|,14;18;68|14;18;68|,14;15;71|14;15;71|,14;15;71|14;15;71|,100|100|,0;0;0|0;0;0|,100|100|,14;15;71|14;15;71|,14;15;71|14;15;71|,100|100|,100|100|
20,100|100|,14;15;71|14;15;71|,0.0|0.0|,14;15;71|14;15;71|,14;14;72|14;14;72|,14;14;72|14;14;72|,100|100|,0;0;0|0;0;0|,100|100|,14;14;72|14;14;72|,14;14;72|14;14;72|,100|100|,100|100|
21,100|100|,14;14;72|14;14;72|,0.0|0.0|,14;14;72|14;14;72|,13;13;74|13;13;74|,13;13;74|13;13;74|,100|100|,0;0;0|0;0;0|,100|100|,13;13;74|13;13;74|,13;13;74|13;13;74|,100|100|,100|100|
22,100|100|,13;13;74|13;13;74|,0.0|0.0|,13;13;74|13;13;74|,12;12;76|12;12;76|,12;12;76|12;12;76|,100|100|,0;0;0|0;0;0|,100|100|,12;12;76|12;12;76|,12;12;76|12;12;76|,100|100|,100|100|
23,100|100|,12;12;76|12;12;76|,0.0|0.0|,12;12;76|12;12;76|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,0;0;0|0;0;0|,100|100|,12;8;80|12;8;80|,12;8;80|12;8;80|,100|100|,100|100|
24,100|100|,12;8;80|12;8;80|,0.0|0.0|,12;8;80|12;8;80|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,0;0;0|0;0;0|,100|100|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,100|100|
25,100|100|,10;8;82|10;8;82|,0.0|0.0|,10;8;82|10;8;82|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,0;0;0|0;0;0|,100|100|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,100|100|
26,100|100|,10;6;84|10;6;84|,0.0|0.0|,10;6;84|10;6;84|,10;3;87|10;3;87|,10;3;87|10;3;87|,100|100|,0;0;0|0;0;0|,100|100|,10;3;87|10;3;87|,10;3;87|10;3;87|,100|100|,100|100|
27,100|100|,10;3;87|10;3;87|,0.0|0.0|,10;3;87|10;3;87|,10;1;89|10;1;89|,10;1;89|10;1;89|,100|100|,0;0;0|0;0;0|,100|100|,10;1;89|10;1;89|,10;1;89|10;1;89|,100|100|,100|100|
28,100|100|,10;1;89|10;1;89|,0.0|0.0|,10;1;89|10;1;89|,10;1;89|10;1;89|,10;1;89|10;1;89|,100|100|,0;0;0|0;0;0|,100|100|,10;1;89|10;1;89|,10;1;89|10;1;89|,100|100|,100|100|
29,100|100|,10;1;89|10;1;89|,0.0|0.0|,10;1;89|10;1;89|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,0;0;0|0;0;0|,100|100|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,100|100|
30,100|100|,10;0;90|10;0;90|,0.0|0.0|,10;0;90|10;0;90|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,0;0;0|0;0;0|,100|100|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,100|100|
31,100|100|,10;0;90|10;0;90|,0.0|0.0|,10;0;90|10;0;90|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,0;0;0|0;0;0|,100|100|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,100|100|
32,100|100|,10;0;90|10;0;90|,0.0|0.0|,10;0;90|10;0;90|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,0;0;0|0;0;0|,100|100|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,100|100|
33,100|100|,10;0;90|10;0;90|,0.0|0.0|,10;0;90|10;0;90|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,0;0;0|0;0;0|,100|100|,10;0;90|10;0;90|,10;0;90|10;0;90|,100|100|,100|100|
