Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,0.0|0.0|,84;15;1|84;15;1|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,0;0;0|0;0;0|,100|100|,74;21;5|74;21;5|,74;21;5|74;21;5|,100|100|,100|100|
2,100|100|,74;21;5|74;21;5|,0.0|0.0|,74;21;5|74;21;5|,66;25;9|66;25;9|,66;25;9|66;25;9|,100|100|,0;0;0|0;0;0|,100|100|,66;25;9|66;25;9|,66;25;9|66;25;9|,100|100|,100|100|
3,100|100|,66;25;9|66;25;9|,0.0|0.0|,66;25;9|66;25;9|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,0;0;0|0;0;0|,100|100|,58;30;12|58;30;12|,58;30;12|58;30;12|,100|100|,100|100|
4,100|100|,58;30;12|58;30;12|,0.0|0.0|,58;30;12|58;30;12|,46;38;16|46;38;16|,46;38;16|46;38;16|,100|100|,0;0;0|0;0;0|,100|100|,46;38;16|46;38;16|,46;38;16|46;38;16|,100|100|,100|100|
5,100|100|,46;38;16|46;38;16|,0.0|0.0|,46;38;16|46;38;16|,30;43;27|30;43;27|,30;43;27|30;43;27|,100|100|,0;0;0|0;0;0|,100|100|,30;43;27|30;43;27|,30;43;27|30;43;27|,100|100|,100|100|
6,100|100|,30;43;27|30;43;27|,0.0|0.0|,30;43;27|30;43;27|,24;43;33|24;43;33|,24;43;33|24;43;33|,100|100|,0;0;0|0;0;0|,100|100|,24;43;33|24;43;33|,24;43;33|24;43;33|,100|100|,100|100|
7,100|100|,24;43;33|24;43;33|,0.0|0.0|,24;43;33|24;43;33|,20;33;47|20;33;47|,20;33;47|20;33;47|,100|100|,0;0;0|0;0;0|,100|100|,20;33;47|20;33;47|,20;33;47|20;33;47|,100|100|,100|100|
8,100|100|,20;33;47|20;33;47|,0.0|0.0|,20;33;47|20;33;47|,17;28;55|17;28;55|,17;28;55|17;28;55|,100|100|,0;0;0|0;0;0|,100|100|,17;28;55|17;28;55|,17;28;55|17;28;55|,100|100|,100|100|
9,100|100|,17;28;55|17;28;55|,0.0|0.0|,17;28;55|17;28;55|,16;27;57|16;27;57|,16;27;57|16;27;57|,100|100|,0;0;0|0;0;0|,100|100|,16;27;57|16;27;57|,16;27;57|16;27;57|,100|100|,100|100|
10,100|100|,16;27;57|16;27;57|,0.0|0.0|,16;27;57|16;27;57|,13;25;62|13;25;62|,13;25;62|13;25;62|,100|100|,0;0;0|0;0;0|,100|100|,13;25;62|13;25;62|,13;25;62|13;25;62|,100|100|,100|100|
11,100|100|,13;25;62|13;25;62|,0.0|0.0|,13;25;62|13;25;62|,11;21;68|11;21;68|,11;21;68|11;21;68|,100|100|,0;0;0|0;0;0|,100|100|,11;21;68|11;21;68|,11;21;68|11;21;68|,100|100|,100|100|
12,100|100|,11;21;68|11;21;68|,0.0|0.0|,11;21;68|11;21;68|,9;18;73|9;18;73|,9;18;73|9;18;73|,100|100|,0;0;0|0;0;0|,100|100|,9;18;73|9;18;73|,9;18;73|9;18;73|,100|100|,100|100|
13,100|100|,9;18;73|9;18;73|,0.0|0.0|,9;18;73|9;18;73|,8;15;77|8;15;77|,8;15;77|8;15;77|,100|100|,0;0;0|0;0;0|,100|100|,8;15;77|8;15;77|,8;15;77|8;15;77|,100|100|,100|100|
14,100|100|,8;15;77|8;15;77|,0.0|0.0|,8;15;77|8;15;77|,8;13;79|8;13;79|,8;13;79|8;13;79|,100|100|,0;0;0|0;0;0|,100|100|,8;13;79|8;13;79|,8;13;79|8;13;79|,100|100|,100|100|
15,100|100|,8;13;79|8;13;79|,0.0|0.0|,8;13;79|8;13;79|,7;9;84|7;9;84|,7;9;84|7;9;84|,100|100|,0;0;0|0;0;0|,100|100|,7;9;84|7;9;84|,7;9;84|7;9;84|,100|100|,100|100|
16,100|100|,7;9;84|7;9;84|,0.0|0.0|,7;9;84|7;9;84|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,0;0;0|0;0;0|,100|100|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,100|100|
17,100|100|,7;8;85|7;8;85|,0.0|0.0|,7;8;85|7;8;85|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,0;0;0|0;0;0|,100|100|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,100|100|
18,100|100|,7;8;85|7;8;85|,0.0|0.0|,7;8;85|7;8;85|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,0;0;0|0;0;0|,100|100|,7;8;85|7;8;85|,7;8;85|7;8;85|,100|100|,100|100|
19,100|100|,7;8;85|7;8;85|,0.0|0.0|,7;8;85|7;8;85|,7;6;87|7;6;87|,7;6;87|7;6;87|,100|100|,0;0;0|0;0;0|,100|100|,7;6;87|7;6;87|,7;6;87|7;6;87|,100|100|,100|100|
20,100|100|,7;6;87|7;6;87|,0.0|0.0|,7;6;87|7;6;87|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,0;0;0|0;0;0|,100|100|,6;3;91|6;3;91|,6;3;91|6;3;91|,100|100|,100|100|
21,100|100|,6;3;91|6;3;91|,0.0|0.0|,6;3;91|6;3;91|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,0;0;0|0;0;0|,100|100|,6;2;92|6;2;92|,6;2;92|6;2;92|,100|100|,100|100|
