Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
1,100|100|,80;19;1|80;19;1|,0.0|0.0|,80;19;1|80;19;1|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,0;0;0|0;0;0|,100|100|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,100|100|
2,100|100|,70;25;5|70;25;5|,0.0|0.0|,70;25;5|70;25;5|,64;23;13|64;23;13|,64;23;13|64;23;13|,100|100|,0;0;0|0;0;0|,100|100|,64;23;13|64;23;13|,64;23;13|64;23;13|,100|100|,100|100|
3,100|100|,64;23;13|64;23;13|,0.0|0.0|,64;23;13|64;23;13|,61;25;14|61;25;14|,61;25;14|61;25;14|,100|100|,0;0;0|0;0;0|,100|100|,61;25;14|61;25;14|,61;25;14|61;25;14|,100|100|,100|100|
4,100|100|,61;25;14|61;25;14|,0.0|0.0|,61;25;14|61;25;14|,59;25;16|59;25;16|,59;25;16|59;25;16|,100|100|,0;0;0|0;0;0|,100|100|,59;25;16|59;25;16|,59;25;16|59;25;16|,100|100|,100|100|
5,100|100|,59;25;16|59;25;16|,0.0|0.0|,59;25;16|59;25;16|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,0;0;0|0;0;0|,100|100|,53;30;17|53;30;17|,53;30;17|53;30;17|,100|100|,100|100|
6,100|100|,53;30;17|53;30;17|,0.0|0.0|,53;30;17|53;30;17|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,0;0;0|0;0;0|,100|100|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,100|100|
7,100|100|,47;32;21|47;32;21|,0.0|0.0|,47;32;21|47;32;21|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,0;0;0|0;0;0|,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,100|100|
8,100|100|,42;35;23|42;35;23|,0.0|0.0|,42;35;23|42;35;23|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,0;0;0|0;0;0|,100|100|,32;40;28|32;40;28|,32;40;28|32;40;28|,100|100|,100|100|
9,100|100|,32;40;28|32;40;28|,0.0|0.0|,32;40;28|32;40;28|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,0;0;0|0;0;0|,100|100|,29;42;29|29;42;29|,29;42;29|29;42;29|,100|100|,100|100|
10,100|100|,29;42;29|29;42;29|,0.0|0.0|,29;42;29|29;42;29|,33;36;31|33;36;31|,33;36;31|33;36;31|,100|100|,0;0;0|0;0;0|,100|100|,33;36;31|33;36;31|,33;36;31|33;36;31|,100|100|,100|100|
11,100|100|,33;36;31|33;36;31|,0.0|0.0|,33;36;31|33;36;31|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
12,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
13,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,0;0;0|0;0;0|,100|100|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,100|100|
14,100|100|,35;31;34|35;31;34|,0.0|0.0|,35;31;34|35;31;34|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
15,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,0;0;0|0;0;0|,100|100|,37;32;31|37;32;31|,37;32;31|37;32;31|,100|100|,100|100|
16,100|100|,37;32;31|37;32;31|,0.0|0.0|,37;32;31|37;32;31|,43;29;28|43;29;28|,43;29;28|43;29;28|,100|100|,0;0;0|0;0;0|,100|100|,43;29;28|43;29;28|,43;29;28|43;29;28|,100|100|,100|100|
17,100|100|,43;29;28|43;29;28|,0.0|0.0|,43;29;28|43;29;28|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
18,100|100|,36;29;35|36;29;35|,0.0|0.0|,36;29;35|36;29;35|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,0;0;0|0;0;0|,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,100|100|
19,100|100|,35;30;35|35;30;35|,0.0|0.0|,35;30;35|35;30;35|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,0;0;0|0;0;0|,100|100|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,100|100|
