Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,10.0|10.0|,93;7;0|93;7;0|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,0;0;0|0;0;0|,100|100|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,100|100|
1,100|100|,91;9;0|91;9;0|,9.2|9.2|,91;9;0|91;9;0|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,0;0;0|0;0;0|,100|100|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,100|100|
2,100|100|,84;14;2|84;14;2|,8.72|8.72|,84;14;2|84;14;2|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,0;0;0|0;0;0|,100|100|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,100|100|
3,100|100|,80;17;3|80;17;3|,8.81|8.81|,80;17;3|80;17;3|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,0;0;0|0;0;0|,100|100|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,100|100|
4,100|100|,72;25;3|72;25;3|,9.19|9.19|,72;25;3|72;25;3|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,0;0;0|0;0;0|,100|100|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,100|100|
5,100|100|,66;31;3|66;31;3|,10.31|10.31|,66;31;3|66;31;3|,63;32;5|63;32;5|,63;32;5|63;32;5|,100|100|,0;0;0|0;0;0|,100|100|,63;32;5|63;32;5|,63;32;5|63;32;5|,100|100|,100|100|
6,100|100|,63;32;5|63;32;5|,11.86|11.86|,63;32;5|63;32;5|,55;39;6|55;39;6|,55;39;6|55;39;6|,100|100|,0;0;0|0;0;0|,100|100|,55;39;6|55;39;6|,55;39;6|55;39;6|,100|100|,100|100|
7,100|100|,55;39;6|55;39;6|,13.29|13.29|,55;39;6|55;39;6|,47;41;12|47;41;12|,47;41;12|47;41;12|,100|100|,0;0;0|0;0;0|,100|100|,47;41;12|47;41;12|,47;41;12|47;41;12|,100|100|,100|100|
8,100|100|,47;41;12|47;41;12|,15.19|15.19|,47;41;12|47;41;12|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,0;0;0|0;0;0|,100|100|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,100|100|
9,100|100|,39;47;14|39;47;14|,17.01|17.01|,39;47;14|39;47;14|,33;50;17|33;50;17|,33;50;17|33;50;17|,100|100|,0;0;0|0;0;0|,100|100|,33;50;17|33;50;17|,33;50;17|33;50;17|,100|100|,100|100|
