Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,0;0;0|0;0;0|,100|100|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,100|100|
2,100|100|,77;23;0|77;23;0|,10.88|10.88|,77;23;0|77;23;0|,74;26;0|74;26;0|,74;26;0|74;26;0|,100|100|,0;0;0|0;0;0|,100|100|,74;26;0|74;26;0|,74;26;0|74;26;0|,100|100|,100|100|
3,100|100|,74;26;0|74;26;0|,11.85|11.85|,74;26;0|74;26;0|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,0;0;0|0;0;0|,100|100|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,100|100|
4,100|100|,65;33;2|65;33;2|,13.37|13.37|,65;33;2|65;33;2|,57;38;5|57;38;5|,57;38;5|57;38;5|,100|100|,0;0;0|0;0;0|,100|100|,57;38;5|57;38;5|,57;38;5|57;38;5|,100|100|,100|100|
5,100|100|,57;38;5|57;38;5|,15.17|15.17|,57;38;5|57;38;5|,45;47;8|45;47;8|,45;47;8|45;47;8|,100|100|,0;0;0|0;0;0|,100|100|,45;47;8|45;47;8|,45;47;8|45;47;8|,100|100|,100|100|
6,100|100|,45;47;8|45;47;8|,17.59|17.59|,45;47;8|45;47;8|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,0;0;0|0;0;0|,100|100|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,100|100|
7,100|100|,33;56;11|33;56;11|,20.55|20.55|,33;56;11|33;56;11|,27;59;14|27;59;14|,27;59;14|27;59;14|,100|100|,0;0;0|0;0;0|,100|100|,27;59;14|27;59;14|,27;59;14|27;59;14|,100|100|,100|100|
8,100|100|,27;59;14|27;59;14|,23.37|23.37|,27;59;14|27;59;14|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,0;0;0|0;0;0|,100|100|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,100|100|
9,100|100|,19;63;18|19;63;18|,26.17|26.17|,19;63;18|19;63;18|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,0;0;0|0;0;0|,100|100|,13;66;21|13;66;21|,13;66;21|13;66;21|,100|100|,100|100|
10,100|100|,13;66;21|13;66;21|,28.84|28.84|,13;66;21|13;66;21|,10;64;26|10;64;26|,10;64;26|10;64;26|,100|100|,0;0;0|0;0;0|,100|100|,10;64;26|10;64;26|,10;64;26|10;64;26|,100|100|,100|100|
11,100|100|,10;64;26|10;64;26|,30.91|30.91|,10;64;26|10;64;26|,6;60;34|6;60;34|,6;60;34|6;60;34|,100|100|,0;0;0|0;0;0|,100|100|,6;60;34|6;60;34|,6;60;34|6;60;34|,100|100|,100|100|
12,100|100|,6;60;34|6;60;34|,32.28|32.28|,6;60;34|6;60;34|,6;57;37|6;57;37|,6;57;37|6;57;37|,100|100|,0;0;0|0;0;0|,100|100|,6;57;37|6;57;37|,6;57;37|6;57;37|,100|100|,100|100|
13,100|100|,6;57;37|6;57;37|,33.14|33.14|,6;57;37|6;57;37|,6;54;40|6;54;40|,6;54;40|6;54;40|,100|100|,0;0;0|0;0;0|,100|100|,6;54;40|6;54;40|,6;54;40|6;54;40|,100|100|,100|100|
14,100|100|,6;54;40|6;54;40|,33.57|33.57|,6;54;40|6;54;40|,5;55;40|5;55;40|,5;55;40|5;55;40|,100|100|,0;0;0|0;0;0|,100|100|,5;55;40|5;55;40|,5;55;40|5;55;40|,100|100|,100|100|
15,100|100|,5;55;40|5;55;40|,34.03|34.03|,5;55;40|5;55;40|,4;51;45|4;51;45|,4;51;45|4;51;45|,100|100|,0;0;0|0;0;0|,100|100|,4;51;45|4;51;45|,4;51;45|4;51;45|,100|100|,100|100|
16,100|100|,4;51;45|4;51;45|,34.03|34.03|,4;51;45|4;51;45|,3;51;46|3;51;46|,3;51;46|3;51;46|,100|100|,0;0;0|0;0;0|,100|100|,3;51;46|3;51;46|,3;51;46|3;51;46|,100|100|,100|100|
17,100|100|,3;51;46|3;51;46|,34.02|34.02|,3;51;46|3;51;46|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
18,100|100|,1;52;47|1;52;47|,34.12|34.12|,1;52;47|1;52;47|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,0;0;0|0;0;0|,100|100|,1;51;48|1;51;48|,1;51;48|1;51;48|,100|100|,100|100|
19,100|100|,1;51;48|1;51;48|,34.1|34.1|,1;51;48|1;51;48|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
20,100|100|,0;50;50|0;50;50|,33.99|33.99|,0;50;50|0;50;50|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
21,100|100|,0;49;51|0;49;51|,33.79|33.79|,0;49;51|0;49;51|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,0;0;0|0;0;0|,100|100|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,100|100|
22,100|100|,0;47;53|0;47;53|,33.42|33.42|,0;47;53|0;47;53|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
23,100|100|,0;42;58|0;42;58|,32.61|32.61|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
24,100|100|,0;40;60|0;40;60|,31.72|31.72|,0;40;60|0;40;60|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
25,100|100|,0;40;60|0;40;60|,30.96|30.96|,0;40;60|0;40;60|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
26,100|100|,0;39;61|0;39;61|,30.21|30.21|,0;39;61|0;39;61|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
27,100|100|,0;38;62|0;38;62|,29.48|29.48|,0;38;62|0;38;62|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
28,100|100|,0;38;62|0;38;62|,28.86|28.86|,0;38;62|0;38;62|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
29,100|100|,0;35;65|0;35;65|,28.03|28.03|,0;35;65|0;35;65|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
30,100|100|,0;31;69|0;31;69|,26.93|26.93|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
31,100|100|,0;29;71|0;29;71|,25.79|25.79|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
32,100|100|,0;28;72|0;28;72|,24.72|24.72|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
33,100|100|,0;26;74|0;26;74|,23.61|23.61|,0;26;74|0;26;74|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
34,100|100|,0;26;74|0;26;74|,22.67|22.67|,0;26;74|0;26;74|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
