Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,92;0;8;0|92;0;8;0|,88;4;7;1|88;4;7;1|,88;4;7;1|88;4;7;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;7;1|88;4;7;1|,88;4;7;1|88;4;7;1|,100|100|,100|100|
1,100|100|,88;4;7;1|88;4;7;1|,88;4;7;1|88;4;7;1|,85;6;6;3|85;6;6;3|,85;6;6;3|85;6;6;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;6;6;3|85;6;6;3|,85;6;6;3|85;6;6;3|,100|100|,100|100|
2,100|100|,85;6;6;3|85;6;6;3|,85;6;6;3|85;6;6;3|,81;7;8;4|81;7;8;4|,81;7;8;4|81;7;8;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;7;8;4|81;7;8;4|,81;7;8;4|81;7;8;4|,100|100|,100|100|
3,100|100|,81;7;8;4|81;7;8;4|,81;7;8;4|81;7;8;4|,77;8;9;6|77;8;9;6|,77;8;9;6|77;8;9;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;8;9;6|77;8;9;6|,77;8;9;6|77;8;9;6|,100|100|,100|100|
4,100|100|,77;8;9;6|77;8;9;6|,77;8;9;6|77;8;9;6|,74;8;11;7|74;8;11;7|,74;8;11;7|74;8;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;8;11;7|74;8;11;7|,74;8;11;7|74;8;11;7|,100|100|,100|100|
5,100|100|,74;8;11;7|74;8;11;7|,74;8;11;7|74;8;11;7|,67;9;16;8|67;9;16;8|,67;9;16;8|67;9;16;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;9;16;8|67;9;16;8|,67;9;16;8|67;9;16;8|,100|100|,100|100|
6,100|100|,67;9;16;8|67;9;16;8|,67;9;16;8|67;9;16;8|,66;1;20;13|66;1;20;13|,66;1;20;13|66;1;20;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;1;20;13|66;1;20;13|,66;1;20;13|66;1;20;13|,100|100|,100|100|
7,100|100|,66;1;20;13|66;1;20;13|,66;1;20;13|66;1;20;13|,61;6;15;18|61;6;15;18|,61;6;15;18|61;6;15;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;6;15;18|61;6;15;18|,61;6;15;18|61;6;15;18|,100|100|,100|100|
8,100|100|,61;6;15;18|61;6;15;18|,61;6;15;18|61;6;15;18|,57;6;15;22|57;6;15;22|,57;6;15;22|57;6;15;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;6;15;22|57;6;15;22|,57;6;15;22|57;6;15;22|,100|100|,100|100|
9,100|100|,57;6;15;22|57;6;15;22|,57;6;15;22|57;6;15;22|,56;3;16;25|56;3;16;25|,56;3;16;25|56;3;16;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;3;16;25|56;3;16;25|,56;3;16;25|56;3;16;25|,100|100|,100|100|
10,100|100|,56;3;16;25|56;3;16;25|,56;3;16;25|56;3;16;25|,52;5;12;31|52;5;12;31|,52;5;12;31|52;5;12;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;5;12;31|52;5;12;31|,52;5;12;31|52;5;12;31|,100|100|,100|100|
