Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,9.6|9.6|,88;11;1|88;11;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.76|9.76|,83;16;1|83;16;1|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
3,100|100|,79;20;1|79;20;1|,10.3|10.3|,79;20;1|79;20;1|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,0;0;0|0;0;0|,100|100|,71;25;4|71;25;4|,71;25;4|71;25;4|,100|100|,100|100|
4,100|100|,71;25;4|71;25;4|,11.25|11.25|,71;25;4|71;25;4|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,0;0;0|0;0;0|,100|100|,67;28;5|67;28;5|,67;28;5|67;28;5|,100|100|,100|100|
5,100|100|,67;28;5|67;28;5|,12.36|12.36|,67;28;5|67;28;5|,60;34;6|60;34;6|,60;34;6|60;34;6|,100|100|,0;0;0|0;0;0|,100|100|,60;34;6|60;34;6|,60;34;6|60;34;6|,100|100|,100|100|
6,100|100|,60;34;6|60;34;6|,13.91|13.91|,60;34;6|60;34;6|,50;42;8|50;42;8|,50;42;8|50;42;8|,100|100|,0;0;0|0;0;0|,100|100|,50;42;8|50;42;8|,50;42;8|50;42;8|,100|100|,100|100|
7,100|100|,50;42;8|50;42;8|,16.02|16.02|,50;42;8|50;42;8|,46;44;10|46;44;10|,46;44;10|46;44;10|,100|100|,0;0;0|0;0;0|,100|100|,46;44;10|46;44;10|,46;44;10|46;44;10|,100|100|,100|100|
8,100|100|,46;44;10|46;44;10|,18.02|18.02|,46;44;10|46;44;10|,39;49;12|39;49;12|,39;49;12|39;49;12|,100|100|,0;0;0|0;0;0|,100|100|,39;49;12|39;49;12|,39;49;12|39;49;12|,100|100|,100|100|
9,100|100|,39;49;12|39;49;12|,20.22|20.22|,39;49;12|39;49;12|,30;56;14|30;56;14|,30;56;14|30;56;14|,100|100|,0;0;0|0;0;0|,100|100|,30;56;14|30;56;14|,30;56;14|30;56;14|,100|100|,100|100|
10,100|100|,30;56;14|30;56;14|,22.78|22.78|,30;56;14|30;56;14|,26;57;17|26;57;17|,26;57;17|26;57;17|,100|100|,0;0;0|0;0;0|,100|100|,26;57;17|26;57;17|,26;57;17|26;57;17|,100|100|,100|100|
11,100|100|,26;57;17|26;57;17|,25.07|25.07|,26;57;17|26;57;17|,21;58;21|21;58;21|,21;58;21|21;58;21|,100|100|,0;0;0|0;0;0|,100|100|,21;58;21|21;58;21|,21;58;21|21;58;21|,100|100|,100|100|
12,100|100|,21;58;21|21;58;21|,27.11|27.11|,21;58;21|21;58;21|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,0;0;0|0;0;0|,100|100|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,100|100|
13,100|100|,16;62;22|16;62;22|,29.24|29.24|,16;62;22|16;62;22|,13;60;27|13;60;27|,13;60;27|13;60;27|,100|100|,0;0;0|0;0;0|,100|100|,13;60;27|13;60;27|,13;60;27|13;60;27|,100|100|,100|100|
14,100|100|,13;60;27|13;60;27|,30.85|30.85|,13;60;27|13;60;27|,11;58;31|11;58;31|,11;58;31|11;58;31|,100|100|,0;0;0|0;0;0|,100|100|,11;58;31|11;58;31|,11;58;31|11;58;31|,100|100|,100|100|
15,100|100|,11;58;31|11;58;31|,32.03|32.03|,11;58;31|11;58;31|,10;57;33|10;57;33|,10;57;33|10;57;33|,100|100|,0;0;0|0;0;0|,100|100|,10;57;33|10;57;33|,10;57;33|10;57;33|,100|100|,100|100|
16,100|100|,10;57;33|10;57;33|,32.92|32.92|,10;57;33|10;57;33|,10;55;35|10;55;35|,10;55;35|10;55;35|,100|100|,0;0;0|0;0;0|,100|100|,10;55;35|10;55;35|,10;55;35|10;55;35|,100|100|,100|100|
17,100|100|,10;55;35|10;55;35|,33.48|33.48|,10;55;35|10;55;35|,9;54;37|9;54;37|,9;54;37|9;54;37|,100|100|,0;0;0|0;0;0|,100|100|,9;54;37|9;54;37|,9;54;37|9;54;37|,100|100|,100|100|
18,100|100|,9;54;37|9;54;37|,33.86|33.86|,9;54;37|9;54;37|,6;54;40|6;54;40|,6;54;40|6;54;40|,100|100|,0;0;0|0;0;0|,100|100|,6;54;40|6;54;40|,6;54;40|6;54;40|,100|100|,100|100|
19,100|100|,6;54;40|6;54;40|,34.18|34.18|,6;54;40|6;54;40|,6;52;42|6;52;42|,6;52;42|6;52;42|,100|100|,0;0;0|0;0;0|,100|100|,6;52;42|6;52;42|,6;52;42|6;52;42|,100|100|,100|100|
20,100|100|,6;52;42|6;52;42|,34.25|34.25|,6;52;42|6;52;42|,4;53;43|4;53;43|,4;53;43|4;53;43|,100|100|,0;0;0|0;0;0|,100|100|,4;53;43|4;53;43|,4;53;43|4;53;43|,100|100|,100|100|
21,100|100|,4;53;43|4;53;43|,34.42|34.42|,4;53;43|4;53;43|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
22,100|100|,1;55;44|1;55;44|,34.75|34.75|,1;55;44|1;55;44|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,0;0;0|0;0;0|,100|100|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,100|100|
23,100|100|,1;53;46|1;53;46|,34.84|34.84|,1;53;46|1;53;46|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
