Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,0;0;0|0;0;0|,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,100|100|
1,100|100|,82;14;4|82;14;4|,0.0|0.0|,82;14;4|82;14;4|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,0;0;0|0;0;0|,100|100|,74;20;6|74;20;6|,74;20;6|74;20;6|,100|100|,100|100|
2,100|100|,74;20;6|74;20;6|,0.0|0.0|,74;20;6|74;20;6|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,0;0;0|0;0;0|,100|100|,67;20;13|67;20;13|,67;20;13|67;20;13|,100|100|,100|100|
3,100|100|,67;20;13|67;20;13|,0.0|0.0|,67;20;13|67;20;13|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,0;0;0|0;0;0|,100|100|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,100|100|
4,100|100|,58;26;16|58;26;16|,0.0|0.0|,58;26;16|58;26;16|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,0;0;0|0;0;0|,100|100|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,100|100|
5,100|100|,49;30;21|49;30;21|,0.0|0.0|,49;30;21|49;30;21|,44;30;26|44;30;26|,44;30;26|44;30;26|,100|100|,0;0;0|0;0;0|,100|100|,44;30;26|44;30;26|,44;30;26|44;30;26|,100|100|,100|100|
6,100|100|,44;30;26|44;30;26|,0.0|0.0|,44;30;26|44;30;26|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,0;0;0|0;0;0|,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,100|100|
7,100|100|,35;30;35|35;30;35|,0.0|0.0|,35;30;35|35;30;35|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,0;0;0|0;0;0|,100|100|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,100|100|
8,100|100|,31;30;39|31;30;39|,0.0|0.0|,31;30;39|31;30;39|,28;25;47|28;25;47|,28;25;47|28;25;47|,100|100|,0;0;0|0;0;0|,100|100|,28;25;47|28;25;47|,28;25;47|28;25;47|,100|100|,100|100|
9,100|100|,28;25;47|28;25;47|,0.0|0.0|,28;25;47|28;25;47|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,0;0;0|0;0;0|,100|100|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,100|100|
10,100|100|,23;23;54|23;23;54|,0.0|0.0|,23;23;54|23;23;54|,22;22;56|22;22;56|,22;22;56|22;22;56|,100|100|,0;0;0|0;0;0|,100|100|,22;22;56|22;22;56|,22;22;56|22;22;56|,100|100|,100|100|
