Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,0;0;0|0;0;0|,100|100|,81;18;1|81;18;1|,81;18;1|81;18;1|,100|100|,100|100|
1,100|100|,81;18;1|81;18;1|,10.3|10.3|,81;18;1|81;18;1|,72;26;2|72;26;2|,72;26;2|72;26;2|,100|100|,0;0;0|0;0;0|,100|100|,72;26;2|72;26;2|,72;26;2|72;26;2|,100|100|,100|100|
2,100|100|,72;26;2|72;26;2|,11.36|11.36|,72;26;2|72;26;2|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
3,100|100|,66;30;4|66;30;4|,12.65|12.65|,66;30;4|66;30;4|,57;38;5|57;38;5|,57;38;5|57;38;5|,100|100|,0;0;0|0;0;0|,100|100|,57;38;5|57;38;5|,57;38;5|57;38;5|,100|100|,100|100|
4,100|100|,57;38;5|57;38;5|,14.55|14.55|,57;38;5|57;38;5|,52;41;7|52;41;7|,52;41;7|52;41;7|,100|100|,0;0;0|0;0;0|,100|100|,52;41;7|52;41;7|,52;41;7|52;41;7|,100|100|,100|100|
5,100|100|,52;41;7|52;41;7|,16.47|16.47|,52;41;7|52;41;7|,43;49;8|43;49;8|,43;49;8|43;49;8|,100|100|,0;0;0|0;0;0|,100|100|,43;49;8|43;49;8|,43;49;8|43;49;8|,100|100|,100|100|
6,100|100|,43;49;8|43;49;8|,18.9|18.9|,43;49;8|43;49;8|,37;51;12|37;51;12|,37;51;12|37;51;12|,100|100|,0;0;0|0;0;0|,100|100|,37;51;12|37;51;12|,37;51;12|37;51;12|,100|100|,100|100|
7,100|100|,37;51;12|37;51;12|,21.17|21.17|,37;51;12|37;51;12|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,0;0;0|0;0;0|,100|100|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,100|100|
8,100|100|,31;55;14|31;55;14|,23.49|23.49|,31;55;14|31;55;14|,23;60;17|23;60;17|,23;60;17|23;60;17|,100|100|,0;0;0|0;0;0|,100|100|,23;60;17|23;60;17|,23;60;17|23;60;17|,100|100|,100|100|
9,100|100|,23;60;17|23;60;17|,25.97|25.97|,23;60;17|23;60;17|,18;62;20|18;62;20|,18;62;20|18;62;20|,100|100|,0;0;0|0;0;0|,100|100|,18;62;20|18;62;20|,18;62;20|18;62;20|,100|100|,100|100|
10,100|100|,18;62;20|18;62;20|,28.27|28.27|,18;62;20|18;62;20|,14;65;21|14;65;21|,14;65;21|14;65;21|,100|100|,0;0;0|0;0;0|,100|100|,14;65;21|14;65;21|,14;65;21|14;65;21|,100|100|,100|100|
11,100|100|,14;65;21|14;65;21|,30.53|30.53|,14;65;21|14;65;21|,13;63;24|13;63;24|,13;63;24|13;63;24|,100|100|,0;0;0|0;0;0|,100|100|,13;63;24|13;63;24|,13;63;24|13;63;24|,100|100|,100|100|
12,100|100|,13;63;24|13;63;24|,32.25|32.25|,13;63;24|13;63;24|,9;63;28|9;63;28|,9;63;28|9;63;28|,100|100|,0;0;0|0;0;0|,100|100|,9;63;28|9;63;28|,9;63;28|9;63;28|,100|100|,100|100|
13,100|100|,9;63;28|9;63;28|,33.71|33.71|,9;63;28|9;63;28|,8;62;30|8;62;30|,8;62;30|8;62;30|,100|100|,0;0;0|0;0;0|,100|100|,8;62;30|8;62;30|,8;62;30|8;62;30|,100|100|,100|100|
14,100|100|,8;62;30|8;62;30|,34.86|34.86|,8;62;30|8;62;30|,6;59;35|6;59;35|,6;59;35|6;59;35|,100|100|,0;0;0|0;0;0|,100|100|,6;59;35|6;59;35|,6;59;35|6;59;35|,100|100|,100|100|
15,100|100|,6;59;35|6;59;35|,35.53|35.53|,6;59;35|6;59;35|,6;56;38|6;56;38|,6;56;38|6;56;38|,100|100|,0;0;0|0;0;0|,100|100|,6;56;38|6;56;38|,6;56;38|6;56;38|,100|100|,100|100|
16,100|100|,6;56;38|6;56;38|,35.8|35.8|,6;56;38|6;56;38|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,0;0;0|0;0;0|,100|100|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,100|100|
17,100|100|,6;55;39|6;55;39|,35.93|35.93|,6;55;39|6;55;39|,5;53;42|5;53;42|,5;53;42|5;53;42|,100|100|,0;0;0|0;0;0|,100|100|,5;53;42|5;53;42|,5;53;42|5;53;42|,100|100|,100|100|
18,100|100|,5;53;42|5;53;42|,35.84|35.84|,5;53;42|5;53;42|,4;50;46|4;50;46|,4;50;46|4;50;46|,100|100|,0;0;0|0;0;0|,100|100|,4;50;46|4;50;46|,4;50;46|4;50;46|,100|100|,100|100|
19,100|100|,4;50;46|4;50;46|,35.46|35.46|,4;50;46|4;50;46|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,0;0;0|0;0;0|,100|100|,3;50;47|3;50;47|,3;50;47|3;50;47|,100|100|,100|100|
20,100|100|,3;50;47|3;50;47|,35.14|35.14|,3;50;47|3;50;47|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,0;0;0|0;0;0|,100|100|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,100|100|
21,100|100|,2;48;50|2;48;50|,34.67|34.67|,2;48;50|2;48;50|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,0;0;0|0;0;0|,100|100|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,100|100|
22,100|100|,1;47;52|1;47;52|,34.17|34.17|,1;47;52|1;47;52|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,33.35|33.35|,1;43;56|1;43;56|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
24,100|100|,0;42;58|0;42;58|,32.54|32.54|,0;42;58|0;42;58|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
25,100|100|,0;39;61|0;39;61|,31.56|31.56|,0;39;61|0;39;61|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
26,100|100|,0;38;62|0;38;62|,30.63|30.63|,0;38;62|0;38;62|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
27,100|100|,0;36;64|0;36;64|,29.63|29.63|,0;36;64|0;36;64|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
28,100|100|,0;34;66|0;34;66|,28.59|28.59|,0;34;66|0;34;66|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
