Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,83;8;9|83;8;9|,83;8;9|83;8;9|,100|100|,0;0;0|0;0;0|,100|100|,83;8;9|83;8;9|,83;8;9|83;8;9|,100|100|,100|100|
1,100|100|,83;8;9|83;8;9|,0.0|0.0|,83;8;9|83;8;9|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,0;0;0|0;0;0|,100|100|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,100|100|
2,100|100|,81;10;9|81;10;9|,0.0|0.0|,81;10;9|81;10;9|,72;18;10|72;18;10|,72;18;10|72;18;10|,100|100|,0;0;0|0;0;0|,100|100|,72;18;10|72;18;10|,72;18;10|72;18;10|,100|100|,100|100|
3,100|100|,72;18;10|72;18;10|,0.0|0.0|,72;18;10|72;18;10|,69;19;12|69;19;12|,69;19;12|69;19;12|,100|100|,0;0;0|0;0;0|,100|100|,69;19;12|69;19;12|,69;19;12|69;19;12|,100|100|,100|100|
4,100|100|,69;19;12|69;19;12|,0.0|0.0|,69;19;12|69;19;12|,71;17;12|71;17;12|,71;17;12|71;17;12|,100|100|,0;0;0|0;0;0|,100|100|,71;17;12|71;17;12|,71;17;12|71;17;12|,100|100|,100|100|
5,100|100|,71;17;12|71;17;12|,0.0|0.0|,71;17;12|71;17;12|,64;20;16|64;20;16|,64;20;16|64;20;16|,100|100|,0;0;0|0;0;0|,100|100|,64;20;16|64;20;16|,64;20;16|64;20;16|,100|100|,100|100|
6,100|100|,64;20;16|64;20;16|,0.0|0.0|,64;20;16|64;20;16|,58;25;17|58;25;17|,58;25;17|58;25;17|,100|100|,0;0;0|0;0;0|,100|100|,58;25;17|58;25;17|,58;25;17|58;25;17|,100|100|,100|100|
7,100|100|,58;25;17|58;25;17|,0.0|0.0|,58;25;17|58;25;17|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,0;0;0|0;0;0|,100|100|,52;27;21|52;27;21|,52;27;21|52;27;21|,100|100|,100|100|
8,100|100|,52;27;21|52;27;21|,0.0|0.0|,52;27;21|52;27;21|,54;22;24|54;22;24|,54;22;24|54;22;24|,100|100|,0;0;0|0;0;0|,100|100|,54;22;24|54;22;24|,54;22;24|54;22;24|,100|100|,100|100|
9,100|100|,54;22;24|54;22;24|,0.0|0.0|,54;22;24|54;22;24|,54;24;22|54;24;22|,54;24;22|54;24;22|,100|100|,0;0;0|0;0;0|,100|100|,54;24;22|54;24;22|,54;24;22|54;24;22|,100|100|,100|100|
