Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,10.58|10.58|,79;20;1|79;20;1|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,0;0;0|0;0;0|,100|100|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,100|100|
3,100|100|,78;18;4|78;18;4|,10.8|10.8|,78;18;4|78;18;4|,72;24;4|72;24;4|,72;24;4|72;24;4|,100|100|,0;0;0|0;0;0|,100|100|,72;24;4|72;24;4|,72;24;4|72;24;4|,100|100|,100|100|
4,100|100|,72;24;4|72;24;4|,11.58|11.58|,72;24;4|72;24;4|,65;29;6|65;29;6|,65;29;6|65;29;6|,100|100|,0;0;0|0;0;0|,100|100|,65;29;6|65;29;6|,65;29;6|65;29;6|,100|100|,100|100|
5,100|100|,65;29;6|65;29;6|,12.74|12.74|,65;29;6|65;29;6|,62;30;8|62;30;8|,62;30;8|62;30;8|,100|100|,0;0;0|0;0;0|,100|100|,62;30;8|62;30;8|,62;30;8|62;30;8|,100|100|,100|100|
6,100|100|,62;30;8|62;30;8|,13.83|13.83|,62;30;8|62;30;8|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,0;0;0|0;0;0|,100|100|,50;41;9|50;41;9|,50;41;9|50;41;9|,100|100|,100|100|
7,100|100|,50;41;9|50;41;9|,15.86|15.86|,50;41;9|50;41;9|,47;43;10|47;43;10|,47;43;10|47;43;10|,100|100|,0;0;0|0;0;0|,100|100|,47;43;10|47;43;10|,47;43;10|47;43;10|,100|100|,100|100|
8,100|100|,47;43;10|47;43;10|,17.78|17.78|,47;43;10|47;43;10|,42;44;14|42;44;14|,42;44;14|42;44;14|,100|100|,0;0;0|0;0;0|,100|100|,42;44;14|42;44;14|,42;44;14|42;44;14|,100|100|,100|100|
9,100|100|,42;44;14|42;44;14|,19.51|19.51|,42;44;14|42;44;14|,38;47;15|38;47;15|,38;47;15|38;47;15|,100|100|,0;0;0|0;0;0|,100|100|,38;47;15|38;47;15|,38;47;15|38;47;15|,100|100|,100|100|
10,100|100|,38;47;15|38;47;15|,21.28|21.28|,38;47;15|38;47;15|,30;52;18|30;52;18|,30;52;18|30;52;18|,100|100|,0;0;0|0;0;0|,100|100|,30;52;18|30;52;18|,30;52;18|30;52;18|,100|100|,100|100|
11,100|100|,30;52;18|30;52;18|,23.29|23.29|,30;52;18|30;52;18|,25;56;19|25;56;19|,25;56;19|25;56;19|,100|100|,0;0;0|0;0;0|,100|100|,25;56;19|25;56;19|,25;56;19|25;56;19|,100|100|,100|100|
12,100|100|,25;56;19|25;56;19|,25.4|25.4|,25;56;19|25;56;19|,19;58;23|19;58;23|,19;58;23|19;58;23|,100|100|,0;0;0|0;0;0|,100|100|,19;58;23|19;58;23|,19;58;23|19;58;23|,100|100|,100|100|
13,100|100|,19;58;23|19;58;23|,27.39|27.39|,19;58;23|19;58;23|,16;58;26|16;58;26|,16;58;26|16;58;26|,100|100|,0;0;0|0;0;0|,100|100|,16;58;26|16;58;26|,16;58;26|16;58;26|,100|100|,100|100|
14,100|100|,16;58;26|16;58;26|,29.08|29.08|,16;58;26|16;58;26|,12;59;29|12;59;29|,12;59;29|12;59;29|,100|100|,0;0;0|0;0;0|,100|100|,12;59;29|12;59;29|,12;59;29|12;59;29|,100|100|,100|100|
15,100|100|,12;59;29|12;59;29|,30.62|30.62|,12;59;29|12;59;29|,8;61;31|8;61;31|,8;61;31|8;61;31|,100|100|,0;0;0|0;0;0|,100|100|,8;61;31|8;61;31|,8;61;31|8;61;31|,100|100|,100|100|
16,100|100|,8;61;31|8;61;31|,32.13|32.13|,8;61;31|8;61;31|,7;58;35|7;58;35|,7;58;35|7;58;35|,100|100|,0;0;0|0;0;0|,100|100|,7;58;35|7;58;35|,7;58;35|7;58;35|,100|100|,100|100|
17,100|100|,7;58;35|7;58;35|,33.11|33.11|,7;58;35|7;58;35|,3;62;35|3;62;35|,3;62;35|3;62;35|,100|100|,0;0;0|0;0;0|,100|100|,3;62;35|3;62;35|,3;62;35|3;62;35|,100|100|,100|100|
18,100|100|,3;62;35|3;62;35|,34.34|34.34|,3;62;35|3;62;35|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,0;0;0|0;0;0|,100|100|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,100|100|
19,100|100|,3;59;38|3;59;38|,35.09|35.09|,3;59;38|3;59;38|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
20,100|100|,1;58;41|1;58;41|,35.63|35.63|,1;58;41|1;58;41|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,0;0;0|0;0;0|,100|100|,1;55;44|1;55;44|,1;55;44|1;55;44|,100|100|,100|100|
21,100|100|,1;55;44|1;55;44|,35.78|35.78|,1;55;44|1;55;44|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
22,100|100|,1;52;47|1;52;47|,35.61|35.61|,1;52;47|1;52;47|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
23,100|100|,1;49;50|1;49;50|,35.17|35.17|,1;49;50|1;49;50|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
24,100|100|,1;44;55|1;44;55|,34.3|34.3|,1;44;55|1;44;55|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
