Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,0.0|0.0|,92;0;8;0|92;0;8;0|,88;4;6;2|88;4;6;2|,88;4;6;2|88;4;6;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;6;2|88;4;6;2|,88;4;6;2|88;4;6;2|,100|100|,100|100|
1,100|100|,88;4;6;2|88;4;6;2|,0.0|0.0|,88;4;6;2|88;4;6;2|,87;1;8;4|87;1;8;4|,87;1;8;4|87;1;8;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;1;8;4|87;1;8;4|,87;1;8;4|87;1;8;4|,100|100|,100|100|
2,100|100|,87;1;8;4|87;1;8;4|,0.0|0.0|,87;1;8;4|87;1;8;4|,84;3;9;4|84;3;9;4|,84;3;9;4|84;3;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;3;9;4|84;3;9;4|,84;3;9;4|84;3;9;4|,100|100|,100|100|
3,100|100|,84;3;9;4|84;3;9;4|,0.0|0.0|,84;3;9;4|84;3;9;4|,81;5;9;5|81;5;9;5|,81;5;9;5|81;5;9;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;5;9;5|81;5;9;5|,81;5;9;5|81;5;9;5|,100|100|,100|100|
4,100|100|,81;5;9;5|81;5;9;5|,0.0|0.0|,81;5;9;5|81;5;9;5|,76;8;10;6|76;8;10;6|,76;8;10;6|76;8;10;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;8;10;6|76;8;10;6|,76;8;10;6|76;8;10;6|,100|100|,100|100|
5,100|100|,76;8;10;6|76;8;10;6|,0.0|0.0|,76;8;10;6|76;8;10;6|,73;7;14;6|73;7;14;6|,73;7;14;6|73;7;14;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;7;14;6|73;7;14;6|,73;7;14;6|73;7;14;6|,100|100|,100|100|
6,100|100|,73;7;14;6|73;7;14;6|,0.0|0.0|,73;7;14;6|73;7;14;6|,70;8;16;6|70;8;16;6|,70;8;16;6|70;8;16;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;8;16;6|70;8;16;6|,70;8;16;6|70;8;16;6|,100|100|,100|100|
7,100|100|,70;8;16;6|70;8;16;6|,0.0|0.0|,70;8;16;6|70;8;16;6|,64;10;19;7|64;10;19;7|,64;10;19;7|64;10;19;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;10;19;7|64;10;19;7|,64;10;19;7|64;10;19;7|,100|100|,100|100|
8,100|100|,64;10;19;7|64;10;19;7|,0.0|0.0|,64;10;19;7|64;10;19;7|,56;12;23;9|56;12;23;9|,56;12;23;9|56;12;23;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;12;23;9|56;12;23;9|,56;12;23;9|56;12;23;9|,100|100|,100|100|
9,100|100|,56;12;23;9|56;12;23;9|,0.0|0.0|,56;12;23;9|56;12;23;9|,52;10;23;15|52;10;23;15|,52;10;23;15|52;10;23;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;10;23;15|52;10;23;15|,52;10;23;15|52;10;23;15|,100|100|,100|100|
10,100|100|,52;10;23;15|52;10;23;15|,0.0|0.0|,52;10;23;15|52;10;23;15|,45;11;24;20|45;11;24;20|,45;11;24;20|45;11;24;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;11;24;20|45;11;24;20|,45;11;24;20|45;11;24;20|,100|100|,100|100|
11,100|100|,45;11;24;20|45;11;24;20|,0.0|0.0|,45;11;24;20|45;11;24;20|,41;11;23;25|41;11;23;25|,41;11;23;25|41;11;23;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;11;23;25|41;11;23;25|,41;11;23;25|41;11;23;25|,100|100|,100|100|
12,100|100|,41;11;23;25|41;11;23;25|,0.0|0.0|,41;11;23;25|41;11;23;25|,37;11;24;28|37;11;24;28|,37;11;24;28|37;11;24;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;11;24;28|37;11;24;28|,37;11;24;28|37;11;24;28|,100|100|,100|100|
13,100|100|,37;11;24;28|37;11;24;28|,0.0|0.0|,37;11;24;28|37;11;24;28|,29;14;27;30|29;14;27;30|,29;14;27;30|29;14;27;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;14;27;30|29;14;27;30|,29;14;27;30|29;14;27;30|,100|100|,100|100|
14,100|100|,29;14;27;30|29;14;27;30|,0.0|0.0|,29;14;27;30|29;14;27;30|,27;8;31;34|27;8;31;34|,27;8;31;34|27;8;31;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;8;31;34|27;8;31;34|,27;8;31;34|27;8;31;34|,100|100|,100|100|
15,100|100|,27;8;31;34|27;8;31;34|,0.0|0.0|,27;8;31;34|27;8;31;34|,22;7;28;43|22;7;28;43|,22;7;28;43|22;7;28;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;7;28;43|22;7;28;43|,22;7;28;43|22;7;28;43|,100|100|,100|100|
16,100|100|,22;7;28;43|22;7;28;43|,0.0|0.0|,22;7;28;43|22;7;28;43|,17;8;25;50|17;8;25;50|,17;8;25;50|17;8;25;50|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;8;25;50|17;8;25;50|,17;8;25;50|17;8;25;50|,100|100|,100|100|
17,100|100|,17;8;25;50|17;8;25;50|,0.0|0.0|,17;8;25;50|17;8;25;50|,15;6;26;53|15;6;26;53|,15;6;26;53|15;6;26;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;6;26;53|15;6;26;53|,15;6;26;53|15;6;26;53|,100|100|,100|100|
18,100|100|,15;6;26;53|15;6;26;53|,0.0|0.0|,15;6;26;53|15;6;26;53|,14;4;24;58|14;4;24;58|,14;4;24;58|14;4;24;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;4;24;58|14;4;24;58|,14;4;24;58|14;4;24;58|,100|100|,100|100|
19,100|100|,14;4;24;58|14;4;24;58|,0.0|0.0|,14;4;24;58|14;4;24;58|,12;3;25;60|12;3;25;60|,12;3;25;60|12;3;25;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;3;25;60|12;3;25;60|,12;3;25;60|12;3;25;60|,100|100|,100|100|
