Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,10.0|10.0|,84;15;1|84;15;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
2,100|100|,77;22;1|77;22;1|,10.7|10.7|,77;22;1|77;22;1|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,0;0;0|0;0;0|,100|100|,72;25;3|72;25;3|,72;25;3|72;25;3|,100|100|,100|100|
3,100|100|,72;25;3|72;25;3|,11.6|11.6|,72;25;3|72;25;3|,64;32;4|64;32;4|,64;32;4|64;32;4|,100|100|,0;0;0|0;0;0|,100|100|,64;32;4|64;32;4|,64;32;4|64;32;4|,100|100|,100|100|
4,100|100|,64;32;4|64;32;4|,13.06|13.06|,64;32;4|64;32;4|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,0;0;0|0;0;0|,100|100|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,100|100|
5,100|100|,58;36;6|58;36;6|,14.7|14.7|,58;36;6|58;36;6|,51;42;7|51;42;7|,51;42;7|51;42;7|,100|100|,0;0;0|0;0;0|,100|100|,51;42;7|51;42;7|,51;42;7|51;42;7|,100|100|,100|100|
6,100|100|,51;42;7|51;42;7|,16.69|16.69|,51;42;7|51;42;7|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,0;0;0|0;0;0|,100|100|,46;46;8|46;46;8|,46;46;8|46;46;8|,100|100|,100|100|
7,100|100|,46;46;8|46;46;8|,18.79|18.79|,46;46;8|46;46;8|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,0;0;0|0;0;0|,100|100|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,100|100|
8,100|100|,39;50;11|39;50;11|,20.97|20.97|,39;50;11|39;50;11|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,0;0;0|0;0;0|,100|100|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,100|100|
9,100|100|,27;60;13|27;60;13|,23.82|23.82|,27;60;13|27;60;13|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,0;0;0|0;0;0|,100|100|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,100|100|
10,100|100|,21;63;16|21;63;16|,26.55|26.55|,21;63;16|21;63;16|,16;66;18|16;66;18|,16;66;18|16;66;18|,100|100|,0;0;0|0;0;0|,100|100|,16;66;18|16;66;18|,16;66;18|16;66;18|,100|100|,100|100|
11,100|100|,16;66;18|16;66;18|,29.17|29.17|,16;66;18|16;66;18|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,0;0;0|0;0;0|,100|100|,9;69;22|9;69;22|,9;69;22|9;69;22|,100|100|,100|100|
12,100|100|,9;69;22|9;69;22|,31.69|31.69|,9;69;22|9;69;22|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,0;0;0|0;0;0|,100|100|,6;70;24|6;70;24|,6;70;24|6;70;24|,100|100|,100|100|
13,100|100|,6;70;24|6;70;24|,33.94|33.94|,6;70;24|6;70;24|,5;70;25|5;70;25|,5;70;25|5;70;25|,100|100|,0;0;0|0;0;0|,100|100|,5;70;25|5;70;25|,5;70;25|5;70;25|,100|100|,100|100|
14,100|100|,5;70;25|5;70;25|,35.85|35.85|,5;70;25|5;70;25|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,0;0;0|0;0;0|,100|100|,3;66;31|3;66;31|,3;66;31|3;66;31|,100|100|,100|100|
15,100|100|,3;66;31|3;66;31|,37.07|37.07|,3;66;31|3;66;31|,3;64;33|3;64;33|,3;64;33|3;64;33|,100|100|,0;0;0|0;0;0|,100|100|,3;64;33|3;64;33|,3;64;33|3;64;33|,100|100|,100|100|
16,100|100|,3;64;33|3;64;33|,37.91|37.91|,3;64;33|3;64;33|,3;58;39|3;58;39|,3;58;39|3;58;39|,100|100|,0;0;0|0;0;0|,100|100|,3;58;39|3;58;39|,3;58;39|3;58;39|,100|100|,100|100|
17,100|100|,3;58;39|3;58;39|,38.02|38.02|,3;58;39|3;58;39|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,0;0;0|0;0;0|,100|100|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,100|100|
18,100|100|,3;57;40|3;57;40|,38.02|38.02|,3;57;40|3;57;40|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,0;0;0|0;0;0|,100|100|,2;57;41|2;57;41|,2;57;41|2;57;41|,100|100|,100|100|
