Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,0;0;0|0;0;0|,100|100|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,100|100|
1,100|100|,83;17;0|83;17;0|,10.2|10.2|,83;17;0|83;17;0|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,0;0;0|0;0;0|,100|100|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,100|100|
2,100|100|,80;20;0|80;20;0|,10.67|10.67|,80;20;0|80;20;0|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,0;0;0|0;0;0|,100|100|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,100|100|
3,100|100|,75;24;1|75;24;1|,11.47|11.47|,75;24;1|75;24;1|,69;27;4|69;27;4|,69;27;4|69;27;4|,100|100|,0;0;0|0;0;0|,100|100|,69;27;4|69;27;4|,69;27;4|69;27;4|,100|100|,100|100|
4,100|100|,69;27;4|69;27;4|,12.45|12.45|,69;27;4|69;27;4|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,0;0;0|0;0;0|,100|100|,65;30;5|65;30;5|,65;30;5|65;30;5|,100|100|,100|100|
5,100|100|,65;30;5|65;30;5|,13.58|13.58|,65;30;5|65;30;5|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,0;0;0|0;0;0|,100|100|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,100|100|
6,100|100|,61;34;5|61;34;5|,14.94|14.94|,61;34;5|61;34;5|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,0;0;0|0;0;0|,100|100|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,100|100|
7,100|100|,52;43;5|52;43;5|,17.0|17.0|,52;43;5|52;43;5|,44;51;5|44;51;5|,44;51;5|44;51;5|,100|100|,0;0;0|0;0;0|,100|100|,44;51;5|44;51;5|,44;51;5|44;51;5|,100|100|,100|100|
8,100|100|,44;51;5|44;51;5|,19.55|19.55|,44;51;5|44;51;5|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,0;0;0|0;0;0|,100|100|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,100|100|
9,100|100|,31;60;9|31;60;9|,22.62|22.62|,31;60;9|31;60;9|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,0;0;0|0;0;0|,100|100|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,100|100|
10,100|100|,25;63;12|25;63;12|,25.53|25.53|,25;63;12|25;63;12|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,0;0;0|0;0;0|,100|100|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,100|100|
11,100|100|,21;65;14|21;65;14|,28.2|28.2|,21;65;14|21;65;14|,17;65;18|17;65;18|,17;65;18|17;65;18|,100|100|,0;0;0|0;0;0|,100|100|,17;65;18|17;65;18|,17;65;18|17;65;18|,100|100|,100|100|
12,100|100|,17;65;18|17;65;18|,30.47|30.47|,17;65;18|17;65;18|,12;65;23|12;65;23|,12;65;23|12;65;23|,100|100|,0;0;0|0;0;0|,100|100|,12;65;23|12;65;23|,12;65;23|12;65;23|,100|100|,100|100|
13,100|100|,12;65;23|12;65;23|,32.4|32.4|,12;65;23|12;65;23|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,0;0;0|0;0;0|,100|100|,11;62;27|11;62;27|,11;62;27|11;62;27|,100|100|,100|100|
14,100|100|,11;62;27|11;62;27|,33.74|33.74|,11;62;27|11;62;27|,7;60;33|7;60;33|,7;60;33|7;60;33|,100|100|,0;0;0|0;0;0|,100|100|,7;60;33|7;60;33|,7;60;33|7;60;33|,100|100|,100|100|
15,100|100|,7;60;33|7;60;33|,34.68|34.68|,7;60;33|7;60;33|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,0;0;0|0;0;0|,100|100|,4;62;34|4;62;34|,4;62;34|4;62;34|,100|100|,100|100|
16,100|100|,4;62;34|4;62;34|,35.68|35.68|,4;62;34|4;62;34|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,0;0;0|0;0;0|,100|100|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,100|100|
17,100|100|,2;60;38|2;60;38|,36.32|36.32|,2;60;38|2;60;38|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,0;0;0|0;0;0|,100|100|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,100|100|
18,100|100|,2;58;40|2;58;40|,36.68|36.68|,2;58;40|2;58;40|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
19,100|100|,1;56;43|1;56;43|,36.77|36.77|,1;56;43|1;56;43|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,0;0;0|0;0;0|,100|100|,1;56;43|1;56;43|,1;56;43|1;56;43|,100|100|,100|100|
20,100|100|,1;56;43|1;56;43|,36.86|36.86|,1;56;43|1;56;43|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,0;0;0|0;0;0|,100|100|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,100|100|
21,100|100|,1;53;46|1;53;46|,36.63|36.63|,1;53;46|1;53;46|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,0;0;0|0;0;0|,100|100|,1;52;47|1;52;47|,1;52;47|1;52;47|,100|100|,100|100|
22,100|100|,1;52;47|1;52;47|,36.34|36.34|,1;52;47|1;52;47|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
23,100|100|,1;48;51|1;48;51|,35.68|35.68|,1;48;51|1;48;51|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
24,100|100|,1;45;54|1;45;54|,34.83|34.83|,1;45;54|1;45;54|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
25,100|100|,1;42;57|1;42;57|,33.81|33.81|,1;42;57|1;42;57|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
26,100|100|,1;42;57|1;42;57|,32.94|32.94|,1;42;57|1;42;57|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
27,100|100|,1;41;58|1;41;58|,32.1|32.1|,1;41;58|1;41;58|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
28,100|100|,1;40;59|1;40;59|,31.28|31.28|,1;40;59|1;40;59|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
29,100|100|,1;40;59|1;40;59|,30.59|30.59|,1;40;59|1;40;59|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,0;0;0|0;0;0|,100|100|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,100|100|
30,100|100|,1;36;63|1;36;63|,29.6|29.6|,1;36;63|1;36;63|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,0;0;0|0;0;0|,100|100|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,100|100|
31,100|100|,1;33;66|1;33;66|,28.46|28.46|,1;33;66|1;33;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
32,100|100|,0;32;68|0;32;68|,27.39|27.39|,0;32;68|0;32;68|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
