Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;14;0|86;14;0|,0.0|0.0|,86;14;0|86;14;0|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,0;0;0|0;0;0|,100|100|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,100|100|
1,100|100|,76;22;2|76;22;2|,0.0|0.0|,76;22;2|76;22;2|,71;24;5|71;24;5|,71;24;5|71;24;5|,100|100|,0;0;0|0;0;0|,100|100|,71;24;5|71;24;5|,71;24;5|71;24;5|,100|100|,100|100|
2,100|100|,71;24;5|71;24;5|,0.0|0.0|,71;24;5|71;24;5|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,0;0;0|0;0;0|,100|100|,65;28;7|65;28;7|,65;28;7|65;28;7|,100|100|,100|100|
3,100|100|,65;28;7|65;28;7|,0.0|0.0|,65;28;7|65;28;7|,51;39;10|51;39;10|,51;39;10|51;39;10|,100|100|,0;0;0|0;0;0|,100|100|,51;39;10|51;39;10|,51;39;10|51;39;10|,100|100|,100|100|
4,100|100|,51;39;10|51;39;10|,0.0|0.0|,51;39;10|51;39;10|,42;41;17|42;41;17|,42;41;17|42;41;17|,100|100|,0;0;0|0;0;0|,100|100|,42;41;17|42;41;17|,42;41;17|42;41;17|,100|100|,100|100|
5,100|100|,42;41;17|42;41;17|,0.0|0.0|,42;41;17|42;41;17|,38;37;25|38;37;25|,38;37;25|38;37;25|,100|100|,0;0;0|0;0;0|,100|100|,38;37;25|38;37;25|,38;37;25|38;37;25|,100|100|,100|100|
6,100|100|,38;37;25|38;37;25|,0.0|0.0|,38;37;25|38;37;25|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,0;0;0|0;0;0|,100|100|,35;36;29|35;36;29|,35;36;29|35;36;29|,100|100|,100|100|
7,100|100|,35;36;29|35;36;29|,0.0|0.0|,35;36;29|35;36;29|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,0;0;0|0;0;0|,100|100|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,100|100|
8,100|100|,30;38;32|30;38;32|,0.0|0.0|,30;38;32|30;38;32|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,0;0;0|0;0;0|,100|100|,31;32;37|31;32;37|,31;32;37|31;32;37|,100|100|,100|100|
9,100|100|,31;32;37|31;32;37|,0.0|0.0|,31;32;37|31;32;37|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
10,100|100|,32;33;35|32;33;35|,0.0|0.0|,32;33;35|32;33;35|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,0;0;0|0;0;0|,100|100|,37;31;32|37;31;32|,37;31;32|37;31;32|,100|100|,100|100|
11,100|100|,37;31;32|37;31;32|,0.0|0.0|,37;31;32|37;31;32|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,0;0;0|0;0;0|,100|100|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,100|100|
12,100|100|,41;28;31|41;28;31|,0.0|0.0|,41;28;31|41;28;31|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,0;0;0|0;0;0|,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,100|100|
13,100|100|,47;25;28|47;25;28|,0.0|0.0|,47;25;28|47;25;28|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,0;0;0|0;0;0|,100|100|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,100|100|
14,100|100|,43;24;33|43;24;33|,0.0|0.0|,43;24;33|43;24;33|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,0;0;0|0;0;0|,100|100|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,100|100|
15,100|100|,38;30;32|38;30;32|,0.0|0.0|,38;30;32|38;30;32|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
16,100|100|,36;29;35|36;29;35|,0.0|0.0|,36;29;35|36;29;35|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,0;0;0|0;0;0|,100|100|,38;30;32|38;30;32|,38;30;32|38;30;32|,100|100|,100|100|
17,100|100|,38;30;32|38;30;32|,0.0|0.0|,38;30;32|38;30;32|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
18,100|100|,32;33;35|32;33;35|,0.0|0.0|,32;33;35|32;33;35|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,0;0;0|0;0;0|,100|100|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,100|100|
19,100|100|,39;30;31|39;30;31|,0.0|0.0|,39;30;31|39;30;31|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
20,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
21,100|100|,42;29;29|42;29;29|,0.0|0.0|,42;29;29|42;29;29|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,0;0;0|0;0;0|,100|100|,41;29;30|41;29;30|,41;29;30|41;29;30|,100|100|,100|100|
22,100|100|,41;29;30|41;29;30|,0.0|0.0|,41;29;30|41;29;30|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,0;0;0|0;0;0|,100|100|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,100|100|
23,100|100|,43;30;27|43;30;27|,0.0|0.0|,43;30;27|43;30;27|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,0;0;0|0;0;0|,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,100|100|
24,100|100|,40;32;28|40;32;28|,0.0|0.0|,40;32;28|40;32;28|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,0;0;0|0;0;0|,100|100|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,100|100|
25,100|100|,41;32;27|41;32;27|,0.0|0.0|,41;32;27|41;32;27|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,0;0;0|0;0;0|,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,100|100|
26,100|100|,36;32;32|36;32;32|,0.0|0.0|,36;32;32|36;32;32|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,0;0;0|0;0;0|,100|100|,39;30;31|39;30;31|,39;30;31|39;30;31|,100|100|,100|100|
27,100|100|,39;30;31|39;30;31|,0.0|0.0|,39;30;31|39;30;31|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,0;0;0|0;0;0|,100|100|,39;31;30|39;31;30|,39;31;30|39;31;30|,100|100|,100|100|
28,100|100|,39;31;30|39;31;30|,0.0|0.0|,39;31;30|39;31;30|,39;28;33|39;28;33|,39;28;33|39;28;33|,100|100|,0;0;0|0;0;0|,100|100|,39;28;33|39;28;33|,39;28;33|39;28;33|,100|100|,100|100|
29,100|100|,39;28;33|39;28;33|,0.0|0.0|,39;28;33|39;28;33|,39;23;38|39;23;38|,39;23;38|39;23;38|,100|100|,0;0;0|0;0;0|,100|100|,39;23;38|39;23;38|,39;23;38|39;23;38|,100|100|,100|100|
30,100|100|,39;23;38|39;23;38|,0.0|0.0|,39;23;38|39;23;38|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,0;0;0|0;0;0|,100|100|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,100|100|
31,100|100|,40;27;33|40;27;33|,0.0|0.0|,40;27;33|40;27;33|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,0;0;0|0;0;0|,100|100|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,100|100|
32,100|100|,39;26;35|39;26;35|,0.0|0.0|,39;26;35|39;26;35|,34;34;32|34;34;32|,34;34;32|34;34;32|,100|100|,0;0;0|0;0;0|,100|100|,34;34;32|34;34;32|,34;34;32|34;34;32|,100|100|,100|100|
33,100|100|,34;34;32|34;34;32|,0.0|0.0|,34;34;32|34;34;32|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,0;0;0|0;0;0|,100|100|,38;28;34|38;28;34|,38;28;34|38;28;34|,100|100|,100|100|
34,100|100|,38;28;34|38;28;34|,0.0|0.0|,38;28;34|38;28;34|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,0;0;0|0;0;0|,100|100|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,100|100|
35,100|100|,44;24;32|44;24;32|,0.0|0.0|,44;24;32|44;24;32|,40;26;34|40;26;34|,40;26;34|40;26;34|,100|100|,0;0;0|0;0;0|,100|100|,40;26;34|40;26;34|,40;26;34|40;26;34|,100|100|,100|100|
36,100|100|,40;26;34|40;26;34|,0.0|0.0|,40;26;34|40;26;34|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,0;0;0|0;0;0|,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,100|100|
37,100|100|,41;22;37|41;22;37|,0.0|0.0|,41;22;37|41;22;37|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,0;0;0|0;0;0|,100|100|,44;24;32|44;24;32|,44;24;32|44;24;32|,100|100|,100|100|
38,100|100|,44;24;32|44;24;32|,0.0|0.0|,44;24;32|44;24;32|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,0;0;0|0;0;0|,100|100|,46;22;32|46;22;32|,46;22;32|46;22;32|,100|100|,100|100|
39,100|100|,46;22;32|46;22;32|,0.0|0.0|,46;22;32|46;22;32|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,0;0;0|0;0;0|,100|100|,48;22;30|48;22;30|,48;22;30|48;22;30|,100|100|,100|100|
40,100|100|,48;22;30|48;22;30|,0.0|0.0|,48;22;30|48;22;30|,51;27;22|51;27;22|,51;27;22|51;27;22|,100|100|,0;0;0|0;0;0|,100|100|,51;27;22|51;27;22|,51;27;22|51;27;22|,100|100|,100|100|
41,100|100|,51;27;22|51;27;22|,0.0|0.0|,51;27;22|51;27;22|,51;26;23|51;26;23|,51;26;23|51;26;23|,100|100|,0;0;0|0;0;0|,100|100|,51;26;23|51;26;23|,51;26;23|51;26;23|,100|100|,100|100|
42,100|100|,51;26;23|51;26;23|,0.0|0.0|,51;26;23|51;26;23|,49;26;25|49;26;25|,49;26;25|49;26;25|,100|100|,0;0;0|0;0;0|,100|100|,49;26;25|49;26;25|,49;26;25|49;26;25|,100|100|,100|100|
