Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
1,100|100|,87;10;3|87;10;3|,0.0|0.0|,87;10;3|87;10;3|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,0;0;0|0;0;0|,100|100|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,100|100|
2,100|100|,86;9;5|86;9;5|,0.0|0.0|,86;9;5|86;9;5|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,0;0;0|0;0;0|,100|100|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,100|100|
3,100|100|,86;8;6|86;8;6|,0.0|0.0|,86;8;6|86;8;6|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,0;0;0|0;0;0|,100|100|,86;9;5|86;9;5|,86;9;5|86;9;5|,100|100|,100|100|
4,100|100|,86;9;5|86;9;5|,0.0|0.0|,86;9;5|86;9;5|,82;12;6|82;12;6|,82;12;6|82;12;6|,100|100|,0;0;0|0;0;0|,100|100|,82;12;6|82;12;6|,82;12;6|82;12;6|,100|100|,100|100|
5,100|100|,82;12;6|82;12;6|,0.0|0.0|,82;12;6|82;12;6|,74;17;9|74;17;9|,74;17;9|74;17;9|,100|100|,0;0;0|0;0;0|,100|100|,74;17;9|74;17;9|,74;17;9|74;17;9|,100|100|,100|100|
6,100|100|,74;17;9|74;17;9|,0.0|0.0|,74;17;9|74;17;9|,61;28;11|61;28;11|,61;28;11|61;28;11|,100|100|,0;0;0|0;0;0|,100|100|,61;28;11|61;28;11|,61;28;11|61;28;11|,100|100|,100|100|
7,100|100|,61;28;11|61;28;11|,0.0|0.0|,61;28;11|61;28;11|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,0;0;0|0;0;0|,100|100|,51;34;15|51;34;15|,51;34;15|51;34;15|,100|100|,100|100|
8,100|100|,51;34;15|51;34;15|,0.0|0.0|,51;34;15|51;34;15|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,0;0;0|0;0;0|,100|100|,49;30;21|49;30;21|,49;30;21|49;30;21|,100|100|,100|100|
9,100|100|,49;30;21|49;30;21|,0.0|0.0|,49;30;21|49;30;21|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,0;0;0|0;0;0|,100|100|,40;37;23|40;37;23|,40;37;23|40;37;23|,100|100|,100|100|
10,100|100|,40;37;23|40;37;23|,0.0|0.0|,40;37;23|40;37;23|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
11,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,34;28;38|34;28;38|,34;28;38|34;28;38|,100|100|,0;0;0|0;0;0|,100|100|,34;28;38|34;28;38|,34;28;38|34;28;38|,100|100|,100|100|
12,100|100|,34;28;38|34;28;38|,0.0|0.0|,34;28;38|34;28;38|,34;27;39|34;27;39|,34;27;39|34;27;39|,100|100|,0;0;0|0;0;0|,100|100|,34;27;39|34;27;39|,34;27;39|34;27;39|,100|100|,100|100|
13,100|100|,34;27;39|34;27;39|,0.0|0.0|,34;27;39|34;27;39|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,0;0;0|0;0;0|,100|100|,40;25;35|40;25;35|,40;25;35|40;25;35|,100|100|,100|100|
14,100|100|,40;25;35|40;25;35|,0.0|0.0|,40;25;35|40;25;35|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,0;0;0|0;0;0|,100|100|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,100|100|
15,100|100|,42;30;28|42;30;28|,0.0|0.0|,42;30;28|42;30;28|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,0;0;0|0;0;0|,100|100|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,100|100|
16,100|100|,40;27;33|40;27;33|,0.0|0.0|,40;27;33|40;27;33|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,0;0;0|0;0;0|,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,100|100|
17,100|100|,41;30;29|41;30;29|,0.0|0.0|,41;30;29|41;30;29|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,0;0;0|0;0;0|,100|100|,40;29;31|40;29;31|,40;29;31|40;29;31|,100|100|,100|100|
18,100|100|,40;29;31|40;29;31|,0.0|0.0|,40;29;31|40;29;31|,42;27;31|42;27;31|,42;27;31|42;27;31|,100|100|,0;0;0|0;0;0|,100|100|,42;27;31|42;27;31|,42;27;31|42;27;31|,100|100|,100|100|
19,100|100|,42;27;31|42;27;31|,0.0|0.0|,42;27;31|42;27;31|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,0;0;0|0;0;0|,100|100|,46;26;28|46;26;28|,46;26;28|46;26;28|,100|100|,100|100|
20,100|100|,46;26;28|46;26;28|,0.0|0.0|,46;26;28|46;26;28|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,0;0;0|0;0;0|,100|100|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,100|100|
21,100|100|,43;24;33|43;24;33|,0.0|0.0|,43;24;33|43;24;33|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,0;0;0|0;0;0|,100|100|,47;19;34|47;19;34|,47;19;34|47;19;34|,100|100|,100|100|
22,100|100|,47;19;34|47;19;34|,0.0|0.0|,47;19;34|47;19;34|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,0;0;0|0;0;0|,100|100|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,100|100|
23,100|100|,46;21;33|46;21;33|,0.0|0.0|,46;21;33|46;21;33|,48;21;31|48;21;31|,48;21;31|48;21;31|,100|100|,0;0;0|0;0;0|,100|100|,48;21;31|48;21;31|,48;21;31|48;21;31|,100|100|,100|100|
24,100|100|,48;21;31|48;21;31|,0.0|0.0|,48;21;31|48;21;31|,49;22;29|49;22;29|,49;22;29|49;22;29|,100|100|,0;0;0|0;0;0|,100|100|,49;22;29|49;22;29|,49;22;29|49;22;29|,100|100|,100|100|
25,100|100|,49;22;29|49;22;29|,0.0|0.0|,49;22;29|49;22;29|,47;24;29|47;24;29|,47;24;29|47;24;29|,100|100|,0;0;0|0;0;0|,100|100|,47;24;29|47;24;29|,47;24;29|47;24;29|,100|100|,100|100|
26,100|100|,47;24;29|47;24;29|,0.0|0.0|,47;24;29|47;24;29|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,0;0;0|0;0;0|,100|100|,47;25;28|47;25;28|,47;25;28|47;25;28|,100|100|,100|100|
27,100|100|,47;25;28|47;25;28|,0.0|0.0|,47;25;28|47;25;28|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,0;0;0|0;0;0|,100|100|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,100|100|
28,100|100|,43;30;27|43;30;27|,0.0|0.0|,43;30;27|43;30;27|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,0;0;0|0;0;0|,100|100|,42;31;27|42;31;27|,42;31;27|42;31;27|,100|100|,100|100|
