Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,10.0|10.0|,89;11;0|89;11;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.6|9.6|,86;14;0|86;14;0|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,0;0;0|0;0;0|,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,100|100|
2,100|100|,81;19;0|81;19;0|,9.56|9.56|,81;19;0|81;19;0|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,0;0;0|0;0;0|,100|100|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,100|100|
3,100|100|,77;23;0|77;23;0|,10.03|10.03|,77;23;0|77;23;0|,68;31;1|68;31;1|,68;31;1|68;31;1|,100|100|,0;0;0|0;0;0|,100|100|,68;31;1|68;31;1|,68;31;1|68;31;1|,100|100|,100|100|
4,100|100|,68;31;1|68;31;1|,10.82|10.82|,68;31;1|68;31;1|,55;41;4|55;41;4|,55;41;4|55;41;4|,100|100|,0;0;0|0;0;0|,100|100|,55;41;4|55;41;4|,55;41;4|55;41;4|,100|100|,100|100|
5,100|100|,55;41;4|55;41;4|,12.3|12.3|,55;41;4|55;41;4|,47;49;4|47;49;4|,47;49;4|47;49;4|,100|100|,0;0;0|0;0;0|,100|100|,47;49;4|47;49;4|,47;49;4|47;49;4|,100|100|,100|100|
6,100|100|,47;49;4|47;49;4|,14.55|14.55|,47;49;4|47;49;4|,39;55;6|39;55;6|,39;55;6|39;55;6|,100|100|,0;0;0|0;0;0|,100|100|,39;55;6|39;55;6|,39;55;6|39;55;6|,100|100|,100|100|
7,100|100|,39;55;6|39;55;6|,17.27|17.27|,39;55;6|39;55;6|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,0;0;0|0;0;0|,100|100|,31;60;9|31;60;9|,31;60;9|31;60;9|,100|100|,100|100|
8,100|100|,31;60;9|31;60;9|,20.18|20.18|,31;60;9|31;60;9|,22;66;12|22;66;12|,22;66;12|22;66;12|,100|100|,0;0;0|0;0;0|,100|100|,22;66;12|22;66;12|,22;66;12|22;66;12|,100|100|,100|100|
9,100|100|,22;66;12|22;66;12|,23.15|23.15|,22;66;12|22;66;12|,18;66;16|18;66;16|,18;66;16|18;66;16|,100|100|,0;0;0|0;0;0|,100|100|,18;66;16|18;66;16|,18;66;16|18;66;16|,100|100|,100|100|
10,100|100|,18;66;16|18;66;16|,26.28|26.28|,18;66;16|18;66;16|,13;67;20|13;67;20|,13;67;20|13;67;20|,100|100|,0;0;0|0;0;0|,100|100|,13;67;20|13;67;20|,13;67;20|13;67;20|,100|100|,100|100|
11,100|100|,13;67;20|13;67;20|,28.94|28.94|,13;67;20|13;67;20|,9;64;27|9;64;27|,9;64;27|9;64;27|,100|100|,0;0;0|0;0;0|,100|100|,9;64;27|9;64;27|,9;64;27|9;64;27|,100|100|,100|100|
12,100|100|,9;64;27|9;64;27|,31.3|31.3|,9;64;27|9;64;27|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,0;0;0|0;0;0|,100|100|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,100|100|
13,100|100|,4;64;32|4;64;32|,33.0|33.0|,4;64;32|4;64;32|,3;60;37|3;60;37|,3;60;37|3;60;37|,100|100|,0;0;0|0;0;0|,100|100|,3;60;37|3;60;37|,3;60;37|3;60;37|,100|100|,100|100|
14,100|100|,3;60;37|3;60;37|,34.45|34.45|,3;60;37|3;60;37|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,0;0;0|0;0;0|,100|100|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,100|100|
15,100|100|,2;59;39|2;59;39|,35.28|35.28|,2;59;39|2;59;39|,2;53;45|2;53;45|,2;53;45|2;53;45|,100|100|,0;0;0|0;0;0|,100|100|,2;53;45|2;53;45|,2;53;45|2;53;45|,100|100|,100|100|
16,100|100|,2;53;45|2;53;45|,35.89|35.89|,2;53;45|2;53;45|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,0;0;0|0;0;0|,100|100|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,100|100|
17,100|100|,2;52;46|2;52;46|,35.81|35.81|,2;52;46|2;52;46|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,0;0;0|0;0;0|,100|100|,0;50;50|0;50;50|,0;50;50|0;50;50|,100|100|,100|100|
18,100|100|,0;50;50|0;50;50|,35.64|35.64|,0;50;50|0;50;50|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,0;0;0|0;0;0|,100|100|,0;47;53|0;47;53|,0;47;53|0;47;53|,100|100|,100|100|
19,100|100|,0;47;53|0;47;53|,35.29|35.29|,0;47;53|0;47;53|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,0;0;0|0;0;0|,100|100|,0;44;56|0;44;56|,0;44;56|0;44;56|,100|100|,100|100|
20,100|100|,0;44;56|0;44;56|,34.7|34.7|,0;44;56|0;44;56|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
21,100|100|,0;41;59|0;41;59|,33.89|33.89|,0;41;59|0;41;59|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
22,100|100|,0;39;61|0;39;61|,32.91|32.91|,0;39;61|0;39;61|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
23,100|100|,0;38;62|0;38;62|,31.87|31.87|,0;38;62|0;38;62|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
