Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,0;0;0|0;0;0|,100|100|,87;12;1|87;12;1|,87;12;1|87;12;1|,100|100|,100|100|
1,100|100|,87;12;1|87;12;1|,9.3|9.3|,87;12;1|87;12;1|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
2,100|100|,78;21;1|78;21;1|,9.1|9.1|,78;21;1|78;21;1|,69;27;4|69;27;4|,69;27;4|69;27;4|,100|100|,0;0;0|0;0;0|,100|100|,69;27;4|69;27;4|,69;27;4|69;27;4|,100|100|,100|100|
3,100|100|,69;27;4|69;27;4|,9.84|9.84|,69;27;4|69;27;4|,62;33;5|62;33;5|,62;33;5|62;33;5|,100|100|,0;0;0|0;0;0|,100|100|,62;33;5|62;33;5|,62;33;5|62;33;5|,100|100|,100|100|
4,100|100|,62;33;5|62;33;5|,11.06|11.06|,62;33;5|62;33;5|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,0;0;0|0;0;0|,100|100|,58;36;6|58;36;6|,58;36;6|58;36;6|,100|100|,100|100|
5,100|100|,58;36;6|58;36;6|,12.7|12.7|,58;36;6|58;36;6|,52;41;7|52;41;7|,52;41;7|52;41;7|,100|100|,0;0;0|0;0;0|,100|100|,52;41;7|52;41;7|,52;41;7|52;41;7|,100|100|,100|100|
6,100|100|,52;41;7|52;41;7|,14.4|14.4|,52;41;7|52;41;7|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,0;0;0|0;0;0|,100|100|,41;51;8|41;51;8|,41;51;8|41;51;8|,100|100|,100|100|
7,100|100|,41;51;8|41;51;8|,16.34|16.34|,41;51;8|41;51;8|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,0;0;0|0;0;0|,100|100|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,100|100|
8,100|100|,33;56;11|33;56;11|,18.99|18.99|,33;56;11|33;56;11|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,0;0;0|0;0;0|,100|100|,27;60;13|27;60;13|,27;60;13|27;60;13|,100|100|,100|100|
9,100|100|,27;60;13|27;60;13|,21.74|21.74|,27;60;13|27;60;13|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,0;0;0|0;0;0|,100|100|,23;64;13|23;64;13|,23;64;13|23;64;13|,100|100|,100|100|
10,100|100|,23;64;13|23;64;13|,24.48|24.48|,23;64;13|23;64;13|,20;63;17|20;63;17|,20;63;17|20;63;17|,100|100|,0;0;0|0;0;0|,100|100|,20;63;17|20;63;17|,20;63;17|20;63;17|,100|100|,100|100|
11,100|100|,20;63;17|20;63;17|,27.21|27.21|,20;63;17|20;63;17|,17;63;20|17;63;20|,17;63;20|17;63;20|,100|100|,0;0;0|0;0;0|,100|100|,17;63;20|17;63;20|,17;63;20|17;63;20|,100|100|,100|100|
12,100|100|,17;63;20|17;63;20|,29.43|29.43|,17;63;20|17;63;20|,12;62;26|12;62;26|,12;62;26|12;62;26|,100|100|,0;0;0|0;0;0|,100|100|,12;62;26|12;62;26|,12;62;26|12;62;26|,100|100|,100|100|
13,100|100|,12;62;26|12;62;26|,31.31|31.31|,12;62;26|12;62;26|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,0;0;0|0;0;0|,100|100|,9;60;31|9;60;31|,9;60;31|9;60;31|,100|100|,100|100|
14,100|100|,9;60;31|9;60;31|,32.82|32.82|,9;60;31|9;60;31|,7;59;34|7;59;34|,7;59;34|7;59;34|,100|100|,0;0;0|0;0;0|,100|100|,7;59;34|7;59;34|,7;59;34|7;59;34|,100|100|,100|100|
