Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,0;0;0|0;0;0|,100|100|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,100|100|
1,100|100|,89;9;2|89;9;2|,0.0|0.0|,89;9;2|89;9;2|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,0;0;0|0;0;0|,100|100|,84;12;4|84;12;4|,84;12;4|84;12;4|,100|100|,100|100|
2,100|100|,84;12;4|84;12;4|,0.0|0.0|,84;12;4|84;12;4|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,0;0;0|0;0;0|,100|100|,75;20;5|75;20;5|,75;20;5|75;20;5|,100|100|,100|100|
3,100|100|,75;20;5|75;20;5|,0.0|0.0|,75;20;5|75;20;5|,70;18;12|70;18;12|,70;18;12|70;18;12|,100|100|,0;0;0|0;0;0|,100|100|,70;18;12|70;18;12|,70;18;12|70;18;12|,100|100|,100|100|
4,100|100|,70;18;12|70;18;12|,0.0|0.0|,70;18;12|70;18;12|,65;20;15|65;20;15|,65;20;15|65;20;15|,100|100|,0;0;0|0;0;0|,100|100|,65;20;15|65;20;15|,65;20;15|65;20;15|,100|100|,100|100|
5,100|100|,65;20;15|65;20;15|,0.0|0.0|,65;20;15|65;20;15|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,0;0;0|0;0;0|,100|100|,57;26;17|57;26;17|,57;26;17|57;26;17|,100|100|,100|100|
6,100|100|,57;26;17|57;26;17|,0.0|0.0|,57;26;17|57;26;17|,50;28;22|50;28;22|,50;28;22|50;28;22|,100|100|,0;0;0|0;0;0|,100|100|,50;28;22|50;28;22|,50;28;22|50;28;22|,100|100|,100|100|
7,100|100|,50;28;22|50;28;22|,0.0|0.0|,50;28;22|50;28;22|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,0;0;0|0;0;0|,100|100|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,100|100|
8,100|100|,41;36;23|41;36;23|,0.0|0.0|,41;36;23|41;36;23|,30;36;34|30;36;34|,30;36;34|30;36;34|,100|100|,0;0;0|0;0;0|,100|100|,30;36;34|30;36;34|,30;36;34|30;36;34|,100|100|,100|100|
9,100|100|,30;36;34|30;36;34|,0.0|0.0|,30;36;34|30;36;34|,25;36;39|25;36;39|,25;36;39|25;36;39|,100|100|,0;0;0|0;0;0|,100|100|,25;36;39|25;36;39|,25;36;39|25;36;39|,100|100|,100|100|
10,100|100|,25;36;39|25;36;39|,0.0|0.0|,25;36;39|25;36;39|,20;34;46|20;34;46|,20;34;46|20;34;46|,100|100|,0;0;0|0;0;0|,100|100|,20;34;46|20;34;46|,20;34;46|20;34;46|,100|100|,100|100|
11,100|100|,20;34;46|20;34;46|,0.0|0.0|,20;34;46|20;34;46|,17;31;52|17;31;52|,17;31;52|17;31;52|,100|100|,0;0;0|0;0;0|,100|100|,17;31;52|17;31;52|,17;31;52|17;31;52|,100|100|,100|100|
12,100|100|,17;31;52|17;31;52|,0.0|0.0|,17;31;52|17;31;52|,17;26;57|17;26;57|,17;26;57|17;26;57|,100|100|,0;0;0|0;0;0|,100|100|,17;26;57|17;26;57|,17;26;57|17;26;57|,100|100|,100|100|
13,100|100|,17;26;57|17;26;57|,0.0|0.0|,17;26;57|17;26;57|,16;22;62|16;22;62|,16;22;62|16;22;62|,100|100|,0;0;0|0;0;0|,100|100|,16;22;62|16;22;62|,16;22;62|16;22;62|,100|100|,100|100|
14,100|100|,16;22;62|16;22;62|,0.0|0.0|,16;22;62|16;22;62|,16;18;66|16;18;66|,16;18;66|16;18;66|,100|100|,0;0;0|0;0;0|,100|100|,16;18;66|16;18;66|,16;18;66|16;18;66|,100|100|,100|100|
15,100|100|,16;18;66|16;18;66|,0.0|0.0|,16;18;66|16;18;66|,15;15;70|15;15;70|,15;15;70|15;15;70|,100|100|,0;0;0|0;0;0|,100|100|,15;15;70|15;15;70|,15;15;70|15;15;70|,100|100|,100|100|
16,100|100|,15;15;70|15;15;70|,0.0|0.0|,15;15;70|15;15;70|,13;14;73|13;14;73|,13;14;73|13;14;73|,100|100|,0;0;0|0;0;0|,100|100|,13;14;73|13;14;73|,13;14;73|13;14;73|,100|100|,100|100|
17,100|100|,13;14;73|13;14;73|,0.0|0.0|,13;14;73|13;14;73|,12;12;76|12;12;76|,12;12;76|12;12;76|,100|100|,0;0;0|0;0;0|,100|100|,12;12;76|12;12;76|,12;12;76|12;12;76|,100|100|,100|100|
18,100|100|,12;12;76|12;12;76|,0.0|0.0|,12;12;76|12;12;76|,11;12;77|11;12;77|,11;12;77|11;12;77|,100|100|,0;0;0|0;0;0|,100|100|,11;12;77|11;12;77|,11;12;77|11;12;77|,100|100|,100|100|
19,100|100|,11;12;77|11;12;77|,0.0|0.0|,11;12;77|11;12;77|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,0;0;0|0;0;0|,100|100|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,100|100|
20,100|100|,11;9;80|11;9;80|,0.0|0.0|,11;9;80|11;9;80|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,0;0;0|0;0;0|,100|100|,11;9;80|11;9;80|,11;9;80|11;9;80|,100|100|,100|100|
21,100|100|,11;9;80|11;9;80|,0.0|0.0|,11;9;80|11;9;80|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,0;0;0|0;0;0|,100|100|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,100|100|
22,100|100|,10;8;82|10;8;82|,0.0|0.0|,10;8;82|10;8;82|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,0;0;0|0;0;0|,100|100|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,100|100|
23,100|100|,10;6;84|10;6;84|,0.0|0.0|,10;6;84|10;6;84|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,0;0;0|0;0;0|,100|100|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,100|100|
24,100|100|,10;6;84|10;6;84|,0.0|0.0|,10;6;84|10;6;84|,9;7;84|9;7;84|,9;7;84|9;7;84|,100|100|,0;0;0|0;0;0|,100|100|,9;7;84|9;7;84|,9;7;84|9;7;84|,100|100|,100|100|
25,100|100|,9;7;84|9;7;84|,0.0|0.0|,9;7;84|9;7;84|,9;6;85|9;6;85|,9;6;85|9;6;85|,100|100|,0;0;0|0;0;0|,100|100|,9;6;85|9;6;85|,9;6;85|9;6;85|,100|100|,100|100|
26,100|100|,9;6;85|9;6;85|,0.0|0.0|,9;6;85|9;6;85|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
27,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,0;0;0|0;0;0|,100|100|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,100|100|
28,100|100|,8;5;87|8;5;87|,0.0|0.0|,8;5;87|8;5;87|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
29,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
30,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,0;0;0|0;0;0|,100|100|,8;3;89|8;3;89|,8;3;89|8;3;89|,100|100|,100|100|
31,100|100|,8;3;89|8;3;89|,0.0|0.0|,8;3;89|8;3;89|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
32,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
33,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,0;0;0|0;0;0|,100|100|,8;1;91|8;1;91|,8;1;91|8;1;91|,100|100|,100|100|
34,100|100|,8;1;91|8;1;91|,0.0|0.0|,8;1;91|8;1;91|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
35,100|100|,8;0;92|8;0;92|,0.0|0.0|,8;0;92|8;0;92|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,0;0;0|0;0;0|,100|100|,8;0;92|8;0;92|,8;0;92|8;0;92|,100|100|,100|100|
