Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,9.5|9.5|,85;15;0|85;15;0|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,0;0;0|0;0;0|,100|100|,77;23;0|77;23;0|,77;23;0|77;23;0|,100|100|,100|100|
2,100|100|,77;23;0|77;23;0|,9.57|9.57|,77;23;0|77;23;0|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
3,100|100|,72;27;1|72;27;1|,10.44|10.44|,72;27;1|72;27;1|,60;39;1|60;39;1|,60;39;1|60;39;1|,100|100|,0;0;0|0;0;0|,100|100|,60;39;1|60;39;1|,60;39;1|60;39;1|,100|100|,100|100|
4,100|100|,60;39;1|60;39;1|,11.57|11.57|,60;39;1|60;39;1|,51;48;1|51;48;1|,51;48;1|51;48;1|,100|100|,0;0;0|0;0;0|,100|100|,51;48;1|51;48;1|,51;48;1|51;48;1|,100|100|,100|100|
5,100|100|,51;48;1|51;48;1|,13.74|13.74|,51;48;1|51;48;1|,38;59;3|38;59;3|,38;59;3|38;59;3|,100|100|,0;0;0|0;0;0|,100|100|,38;59;3|38;59;3|,38;59;3|38;59;3|,100|100|,100|100|
6,100|100|,38;59;3|38;59;3|,16.48|16.48|,38;59;3|38;59;3|,24;70;6|24;70;6|,24;70;6|24;70;6|,100|100|,0;0;0|0;0;0|,100|100|,24;70;6|24;70;6|,24;70;6|24;70;6|,100|100|,100|100|
7,100|100|,24;70;6|24;70;6|,19.9|19.9|,24;70;6|24;70;6|,17;70;13|17;70;13|,17;70;13|17;70;13|,100|100|,0;0;0|0;0;0|,100|100|,17;70;13|17;70;13|,17;70;13|17;70;13|,100|100|,100|100|
8,100|100|,17;70;13|17;70;13|,23.92|23.92|,17;70;13|17;70;13|,13;70;17|13;70;17|,13;70;17|13;70;17|,100|100|,0;0;0|0;0;0|,100|100|,13;70;17|13;70;17|,13;70;17|13;70;17|,100|100|,100|100|
9,100|100|,13;70;17|13;70;17|,27.33|27.33|,13;70;17|13;70;17|,11;68;21|11;68;21|,11;68;21|11;68;21|,100|100|,0;0;0|0;0;0|,100|100|,11;68;21|11;68;21|,11;68;21|11;68;21|,100|100|,100|100|
10,100|100|,11;68;21|11;68;21|,30.23|30.23|,11;68;21|11;68;21|,7;70;23|7;70;23|,7;70;23|7;70;23|,100|100|,0;0;0|0;0;0|,100|100|,7;70;23|7;70;23|,7;70;23|7;70;23|,100|100|,100|100|
11,100|100|,7;70;23|7;70;23|,32.5|32.5|,7;70;23|7;70;23|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,0;0;0|0;0;0|,100|100|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,100|100|
12,100|100|,4;67;29|4;67;29|,34.62|34.62|,4;67;29|4;67;29|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,0;0;0|0;0;0|,100|100|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,100|100|
13,100|100|,2;67;31|2;67;31|,36.13|36.13|,2;67;31|2;67;31|,2;66;32|2;66;32|,2;66;32|2;66;32|,100|100|,0;0;0|0;0;0|,100|100|,2;66;32|2;66;32|,2;66;32|2;66;32|,100|100|,100|100|
14,100|100|,2;66;32|2;66;32|,37.41|37.41|,2;66;32|2;66;32|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,0;0;0|0;0;0|,100|100|,1;62;37|1;62;37|,1;62;37|1;62;37|,100|100|,100|100|
15,100|100|,1;62;37|1;62;37|,38.4|38.4|,1;62;37|1;62;37|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,0;0;0|0;0;0|,100|100|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,100|100|
16,100|100|,0;59;41|0;59;41|,38.84|38.84|,0;59;41|0;59;41|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,0;0;0|0;0;0|,100|100|,0;58;42|0;58;42|,0;58;42|0;58;42|,100|100|,100|100|
17,100|100|,0;58;42|0;58;42|,38.91|38.91|,0;58;42|0;58;42|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,0;0;0|0;0;0|,100|100|,0;55;45|0;55;45|,0;55;45|0;55;45|,100|100|,100|100|
18,100|100|,0;55;45|0;55;45|,38.88|38.88|,0;55;45|0;55;45|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
19,100|100|,0;52;48|0;52;48|,38.54|38.54|,0;52;48|0;52;48|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
20,100|100|,0;46;54|0;46;54|,37.96|37.96|,0;46;54|0;46;54|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
21,100|100|,0;43;57|0;43;57|,36.87|36.87|,0;43;57|0;43;57|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
22,100|100|,0;43;57|0;43;57|,35.64|35.64|,0;43;57|0;43;57|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
23,100|100|,0;41;59|0;41;59|,34.59|34.59|,0;41;59|0;41;59|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
24,100|100|,0;40;60|0;40;60|,33.5|33.5|,0;40;60|0;40;60|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
25,100|100|,0;36;64|0;36;64|,32.48|32.48|,0;36;64|0;36;64|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
26,100|100|,0;35;65|0;35;65|,31.21|31.21|,0;35;65|0;35;65|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
27,100|100|,0;34;66|0;34;66|,30.03|30.03|,0;34;66|0;34;66|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
28,100|100|,0;33;67|0;33;67|,28.92|28.92|,0;33;67|0;33;67|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
29,100|100|,0;32;68|0;32;68|,27.88|27.88|,0;32;68|0;32;68|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
30,100|100|,0;29;71|0;29;71|,26.9|26.9|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
31,100|100|,0;28;72|0;28;72|,25.77|25.77|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
