Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,10.0|10.0|,85;15;0|85;15;0|,78;22;0|78;22;0|,78;22;0|78;22;0|,100|100|,0;0;0|0;0;0|,100|100|,78;22;0|78;22;0|,78;22;0|78;22;0|,100|100|,100|100|
2,100|100|,78;22;0|78;22;0|,10.7|10.7|,78;22;0|78;22;0|,71;28;1|71;28;1|,71;28;1|71;28;1|,100|100|,0;0;0|0;0;0|,100|100|,71;28;1|71;28;1|,71;28;1|71;28;1|,100|100|,100|100|
3,100|100|,71;28;1|71;28;1|,11.9|11.9|,71;28;1|71;28;1|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,0;0;0|0;0;0|,100|100|,70;26;4|70;26;4|,70;26;4|70;26;4|,100|100|,100|100|
4,100|100|,70;26;4|70;26;4|,12.71|12.71|,70;26;4|70;26;4|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,0;0;0|0;0;0|,100|100|,65;27;8|65;27;8|,65;27;8|65;27;8|,100|100|,100|100|
5,100|100|,65;27;8|65;27;8|,13.5|13.5|,65;27;8|65;27;8|,62;30;8|62;30;8|,62;30;8|62;30;8|,100|100|,0;0;0|0;0;0|,100|100|,62;30;8|62;30;8|,62;30;8|62;30;8|,100|100|,100|100|
6,100|100|,62;30;8|62;30;8|,14.48|14.48|,62;30;8|62;30;8|,57;33;10|57;33;10|,57;33;10|57;33;10|,100|100|,0;0;0|0;0;0|,100|100|,57;33;10|57;33;10|,57;33;10|57;33;10|,100|100|,100|100|
7,100|100|,57;33;10|57;33;10|,15.61|15.61|,57;33;10|57;33;10|,53;36;11|53;36;11|,53;36;11|53;36;11|,100|100|,0;0;0|0;0;0|,100|100|,53;36;11|53;36;11|,53;36;11|53;36;11|,100|100|,100|100|
8,100|100|,53;36;11|53;36;11|,16.87|16.87|,53;36;11|53;36;11|,44;42;14|44;42;14|,44;42;14|44;42;14|,100|100|,0;0;0|0;0;0|,100|100|,44;42;14|44;42;14|,44;42;14|44;42;14|,100|100|,100|100|
9,100|100|,44;42;14|44;42;14|,18.54|18.54|,44;42;14|44;42;14|,39;44;17|39;44;17|,39;44;17|39;44;17|,100|100|,0;0;0|0;0;0|,100|100|,39;44;17|39;44;17|,39;44;17|39;44;17|,100|100|,100|100|
10,100|100|,39;44;17|39;44;17|,20.16|20.16|,39;44;17|39;44;17|,33;47;20|33;47;20|,33;47;20|33;47;20|,100|100|,0;0;0|0;0;0|,100|100|,33;47;20|33;47;20|,33;47;20|33;47;20|,100|100|,100|100|
