Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,0;0;0|0;0;0|,100|100|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,100|100|
1,100|100|,90;7;3|90;7;3|,0.0|0.0|,90;7;3|90;7;3|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,0;0;0|0;0;0|,100|100|,87;9;4|87;9;4|,87;9;4|87;9;4|,100|100|,100|100|
2,100|100|,87;9;4|87;9;4|,0.0|0.0|,87;9;4|87;9;4|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,0;0;0|0;0;0|,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,100|100|
3,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,0;0;0|0;0;0|,100|100|,79;18;3|79;18;3|,79;18;3|79;18;3|,100|100|,100|100|
4,100|100|,79;18;3|79;18;3|,0.0|0.0|,79;18;3|79;18;3|,69;24;7|69;24;7|,69;24;7|69;24;7|,100|100|,0;0;0|0;0;0|,100|100|,69;24;7|69;24;7|,69;24;7|69;24;7|,100|100|,100|100|
5,100|100|,69;24;7|69;24;7|,0.0|0.0|,69;24;7|69;24;7|,57;36;7|57;36;7|,57;36;7|57;36;7|,100|100|,0;0;0|0;0;0|,100|100|,57;36;7|57;36;7|,57;36;7|57;36;7|,100|100|,100|100|
6,100|100|,57;36;7|57;36;7|,0.0|0.0|,57;36;7|57;36;7|,48;37;15|48;37;15|,48;37;15|48;37;15|,100|100|,0;0;0|0;0;0|,100|100|,48;37;15|48;37;15|,48;37;15|48;37;15|,100|100|,100|100|
7,100|100|,48;37;15|48;37;15|,0.0|0.0|,48;37;15|48;37;15|,37;47;16|37;47;16|,37;47;16|37;47;16|,100|100|,0;0;0|0;0;0|,100|100|,37;47;16|37;47;16|,37;47;16|37;47;16|,100|100|,100|100|
8,100|100|,37;47;16|37;47;16|,0.0|0.0|,37;47;16|37;47;16|,32;46;22|32;46;22|,32;46;22|32;46;22|,100|100|,0;0;0|0;0;0|,100|100|,32;46;22|32;46;22|,32;46;22|32;46;22|,100|100|,100|100|
9,100|100|,32;46;22|32;46;22|,0.0|0.0|,32;46;22|32;46;22|,24;46;30|24;46;30|,24;46;30|24;46;30|,100|100|,0;0;0|0;0;0|,100|100|,24;46;30|24;46;30|,24;46;30|24;46;30|,100|100|,100|100|
10,100|100|,24;46;30|24;46;30|,0.0|0.0|,24;46;30|24;46;30|,22;38;40|22;38;40|,22;38;40|22;38;40|,100|100|,0;0;0|0;0;0|,100|100|,22;38;40|22;38;40|,22;38;40|22;38;40|,100|100|,100|100|
11,100|100|,22;38;40|22;38;40|,0.0|0.0|,22;38;40|22;38;40|,25;33;42|25;33;42|,25;33;42|25;33;42|,100|100|,0;0;0|0;0;0|,100|100|,25;33;42|25;33;42|,25;33;42|25;33;42|,100|100|,100|100|
12,100|100|,25;33;42|25;33;42|,0.0|0.0|,25;33;42|25;33;42|,29;32;39|29;32;39|,29;32;39|29;32;39|,100|100|,0;0;0|0;0;0|,100|100|,29;32;39|29;32;39|,29;32;39|29;32;39|,100|100|,100|100|
13,100|100|,29;32;39|29;32;39|,0.0|0.0|,29;32;39|29;32;39|,28;30;42|28;30;42|,28;30;42|28;30;42|,100|100|,0;0;0|0;0;0|,100|100|,28;30;42|28;30;42|,28;30;42|28;30;42|,100|100|,100|100|
14,100|100|,28;30;42|28;30;42|,0.0|0.0|,28;30;42|28;30;42|,35;20;45|35;20;45|,35;20;45|35;20;45|,100|100|,0;0;0|0;0;0|,100|100|,35;20;45|35;20;45|,35;20;45|35;20;45|,100|100|,100|100|
15,100|100|,35;20;45|35;20;45|,0.0|0.0|,35;20;45|35;20;45|,40;17;43|40;17;43|,40;17;43|40;17;43|,100|100|,0;0;0|0;0;0|,100|100|,40;17;43|40;17;43|,40;17;43|40;17;43|,100|100|,100|100|
16,100|100|,40;17;43|40;17;43|,0.0|0.0|,40;17;43|40;17;43|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,0;0;0|0;0;0|,100|100|,49;16;35|49;16;35|,49;16;35|49;16;35|,100|100|,100|100|
17,100|100|,49;16;35|49;16;35|,0.0|0.0|,49;16;35|49;16;35|,50;12;38|50;12;38|,50;12;38|50;12;38|,100|100|,0;0;0|0;0;0|,100|100|,50;12;38|50;12;38|,50;12;38|50;12;38|,100|100|,100|100|
18,100|100|,50;12;38|50;12;38|,0.0|0.0|,50;12;38|50;12;38|,58;11;31|58;11;31|,58;11;31|58;11;31|,100|100|,0;0;0|0;0;0|,100|100|,58;11;31|58;11;31|,58;11;31|58;11;31|,100|100|,100|100|
19,100|100|,58;11;31|58;11;31|,0.0|0.0|,58;11;31|58;11;31|,63;9;28|63;9;28|,63;9;28|63;9;28|,100|100|,0;0;0|0;0;0|,100|100|,63;9;28|63;9;28|,63;9;28|63;9;28|,100|100|,100|100|
20,100|100|,63;9;28|63;9;28|,0.0|0.0|,63;9;28|63;9;28|,63;12;25|63;12;25|,63;12;25|63;12;25|,100|100|,0;0;0|0;0;0|,100|100|,63;12;25|63;12;25|,63;12;25|63;12;25|,100|100|,100|100|
21,100|100|,63;12;25|63;12;25|,0.0|0.0|,63;12;25|63;12;25|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,0;0;0|0;0;0|,100|100|,60;17;23|60;17;23|,60;17;23|60;17;23|,100|100|,100|100|
22,100|100|,60;17;23|60;17;23|,0.0|0.0|,60;17;23|60;17;23|,61;18;21|61;18;21|,61;18;21|61;18;21|,100|100|,0;0;0|0;0;0|,100|100|,61;18;21|61;18;21|,61;18;21|61;18;21|,100|100|,100|100|
23,100|100|,61;18;21|61;18;21|,0.0|0.0|,61;18;21|61;18;21|,57;22;21|57;22;21|,57;22;21|57;22;21|,100|100|,0;0;0|0;0;0|,100|100|,57;22;21|57;22;21|,57;22;21|57;22;21|,100|100|,100|100|
24,100|100|,57;22;21|57;22;21|,0.0|0.0|,57;22;21|57;22;21|,53;27;20|53;27;20|,53;27;20|53;27;20|,100|100|,0;0;0|0;0;0|,100|100|,53;27;20|53;27;20|,53;27;20|53;27;20|,100|100|,100|100|
25,100|100|,53;27;20|53;27;20|,0.0|0.0|,53;27;20|53;27;20|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,0;0;0|0;0;0|,100|100|,46;29;25|46;29;25|,46;29;25|46;29;25|,100|100|,100|100|
