Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;5;0|95;5;0|,10.0|10.0|,95;5;0|95;5;0|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,0;0;0|0;0;0|,100|100|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,100|100|
1,100|100|,91;9;0|91;9;0|,9.0|9.0|,91;9;0|91;9;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
2,100|100|,85;15;0|85;15;0|,8.55|8.55|,85;15;0|85;15;0|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,0;0;0|0;0;0|,100|100|,80;17;3|80;17;3|,80;17;3|80;17;3|,100|100|,100|100|
3,100|100|,80;17;3|80;17;3|,8.77|8.77|,80;17;3|80;17;3|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,0;0;0|0;0;0|,100|100|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,100|100|
4,100|100|,74;22;4|74;22;4|,9.15|9.15|,74;22;4|74;22;4|,67;29;4|67;29;4|,67;29;4|67;29;4|,100|100|,0;0;0|0;0;0|,100|100|,67;29;4|67;29;4|,67;29;4|67;29;4|,100|100|,100|100|
5,100|100|,67;29;4|67;29;4|,9.98|9.98|,67;29;4|67;29;4|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,0;0;0|0;0;0|,100|100|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,100|100|
6,100|100|,58;37;5|58;37;5|,11.38|11.38|,58;37;5|58;37;5|,50;44;6|50;44;6|,50;44;6|50;44;6|,100|100|,0;0;0|0;0;0|,100|100|,50;44;6|50;44;6|,50;44;6|50;44;6|,100|100|,100|100|
7,100|100|,50;44;6|50;44;6|,13.38|13.38|,50;44;6|50;44;6|,44;49;7|44;49;7|,44;49;7|44;49;7|,100|100|,0;0;0|0;0;0|,100|100|,44;49;7|44;49;7|,44;49;7|44;49;7|,100|100|,100|100|
8,100|100|,44;49;7|44;49;7|,15.77|15.77|,44;49;7|44;49;7|,37;53;10|37;53;10|,37;53;10|37;53;10|,100|100|,0;0;0|0;0;0|,100|100|,37;53;10|37;53;10|,37;53;10|37;53;10|,100|100|,100|100|
9,100|100|,37;53;10|37;53;10|,18.3|18.3|,37;53;10|37;53;10|,31;57;12|31;57;12|,31;57;12|31;57;12|,100|100|,0;0;0|0;0;0|,100|100|,31;57;12|31;57;12|,31;57;12|31;57;12|,100|100|,100|100|
10,100|100|,31;57;12|31;57;12|,20.86|20.86|,31;57;12|31;57;12|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,0;0;0|0;0;0|,100|100|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,100|100|
11,100|100|,21;63;16|21;63;16|,23.43|23.43|,21;63;16|21;63;16|,14;66;20|14;66;20|,14;66;20|14;66;20|,100|100|,0;0;0|0;0;0|,100|100|,14;66;20|14;66;20|,14;66;20|14;66;20|,100|100|,100|100|
12,100|100|,14;66;20|14;66;20|,26.21|26.21|,14;66;20|14;66;20|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,0;0;0|0;0;0|,100|100|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,100|100|
13,100|100|,10;67;23|10;67;23|,28.88|28.88|,10;67;23|10;67;23|,6;67;27|6;67;27|,6;67;27|6;67;27|,100|100|,0;0;0|0;0;0|,100|100|,6;67;27|6;67;27|,6;67;27|6;67;27|,100|100|,100|100|
14,100|100|,6;67;27|6;67;27|,31.25|31.25|,6;67;27|6;67;27|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,0;0;0|0;0;0|,100|100|,4;67;29|4;67;29|,4;67;29|4;67;29|,100|100|,100|100|
15,100|100|,4;67;29|4;67;29|,33.26|33.26|,4;67;29|4;67;29|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,0;0;0|0;0;0|,100|100|,2;67;31|2;67;31|,2;67;31|2;67;31|,100|100|,100|100|
16,100|100|,2;67;31|2;67;31|,34.97|34.97|,2;67;31|2;67;31|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,0;0;0|0;0;0|,100|100|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,100|100|
17,100|100|,2;62;36|2;62;36|,36.43|36.43|,2;62;36|2;62;36|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,0;0;0|0;0;0|,100|100|,2;58;40|2;58;40|,2;58;40|2;58;40|,100|100|,100|100|
18,100|100|,2;58;40|2;58;40|,37.16|37.16|,2;58;40|2;58;40|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,0;0;0|0;0;0|,100|100|,1;58;41|1;58;41|,1;58;41|1;58;41|,100|100|,100|100|
19,100|100|,1;58;41|1;58;41|,37.39|37.39|,1;58;41|1;58;41|,1;54;45|1;54;45|,1;54;45|1;54;45|,100|100|,0;0;0|0;0;0|,100|100|,1;54;45|1;54;45|,1;54;45|1;54;45|,100|100|,100|100|
20,100|100|,1;54;45|1;54;45|,37.58|37.58|,1;54;45|1;54;45|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,0;0;0|0;0;0|,100|100|,0;53;47|0;53;47|,0;53;47|0;53;47|,100|100|,100|100|
21,100|100|,0;53;47|0;53;47|,37.34|37.34|,0;53;47|0;53;47|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
22,100|100|,0;49;51|0;49;51|,37.04|37.04|,0;49;51|0;49;51|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
23,100|100|,0;41;59|0;41;59|,36.39|36.39|,0;41;59|0;41;59|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
24,100|100|,0;40;60|0;40;60|,35.03|35.03|,0;40;60|0;40;60|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
25,100|100|,0;37;63|0;37;63|,33.77|33.77|,0;37;63|0;37;63|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
26,100|100|,0;37;63|0;37;63|,32.41|32.41|,0;37;63|0;37;63|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
27,100|100|,0;37;63|0;37;63|,31.25|31.25|,0;37;63|0;37;63|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
28,100|100|,0;34;66|0;34;66|,30.26|30.26|,0;34;66|0;34;66|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
29,100|100|,0;31;69|0;31;69|,29.12|29.12|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
30,100|100|,0;29;71|0;29;71|,27.85|27.85|,0;29;71|0;29;71|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
31,100|100|,0;29;71|0;29;71|,26.57|26.57|,0;29;71|0;29;71|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
32,100|100|,0;29;71|0;29;71|,25.49|25.49|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
33,100|100|,0;28;72|0;28;72|,24.57|24.57|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
