Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,9.5|9.5|,84;16;0|84;16;0|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
2,100|100|,77;22;1|77;22;1|,9.68|9.68|,77;22;1|77;22;1|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,0;0;0|0;0;0|,100|100|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,100|100|
3,100|100|,75;24;1|75;24;1|,10.42|10.42|,75;24;1|75;24;1|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,0;0;0|0;0;0|,100|100|,66;29;5|66;29;5|,66;29;5|66;29;5|,100|100|,100|100|
4,100|100|,66;29;5|66;29;5|,11.26|11.26|,66;29;5|66;29;5|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,0;0;0|0;0;0|,100|100|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,100|100|
5,100|100|,61;34;5|61;34;5|,12.47|12.47|,61;34;5|61;34;5|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,0;0;0|0;0;0|,100|100|,55;40;5|55;40;5|,55;40;5|55;40;5|,100|100|,100|100|
6,100|100|,55;40;5|55;40;5|,14.0|14.0|,55;40;5|55;40;5|,51;41;8|51;41;8|,51;41;8|51;41;8|,100|100|,0;0;0|0;0;0|,100|100|,51;41;8|51;41;8|,51;41;8|51;41;8|,100|100|,100|100|
7,100|100|,51;41;8|51;41;8|,15.9|15.9|,51;41;8|51;41;8|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,0;0;0|0;0;0|,100|100|,44;46;10|44;46;10|,44;46;10|44;46;10|,100|100|,100|100|
8,100|100|,44;46;10|44;46;10|,17.62|17.62|,44;46;10|44;46;10|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,0;0;0|0;0;0|,100|100|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,100|100|
9,100|100|,39;50;11|39;50;11|,19.57|19.57|,39;50;11|39;50;11|,31;52;17|31;52;17|,31;52;17|31;52;17|,100|100|,0;0;0|0;0;0|,100|100|,31;52;17|31;52;17|,31;52;17|31;52;17|,100|100|,100|100|
10,100|100|,31;52;17|31;52;17|,21.64|21.64|,31;52;17|31;52;17|,26;55;19|26;55;19|,26;55;19|26;55;19|,100|100|,0;0;0|0;0;0|,100|100|,26;55;19|26;55;19|,26;55;19|26;55;19|,100|100|,100|100|
11,100|100|,26;55;19|26;55;19|,23.59|23.59|,26;55;19|26;55;19|,19;57;24|19;57;24|,19;57;24|19;57;24|,100|100|,0;0;0|0;0;0|,100|100|,19;57;24|19;57;24|,19;57;24|19;57;24|,100|100|,100|100|
12,100|100|,19;57;24|19;57;24|,25.55|25.55|,19;57;24|19;57;24|,17;57;26|17;57;26|,17;57;26|17;57;26|,100|100|,0;0;0|0;0;0|,100|100|,17;57;26|17;57;26|,17;57;26|17;57;26|,100|100|,100|100|
13,100|100|,17;57;26|17;57;26|,27.42|27.42|,17;57;26|17;57;26|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,0;0;0|0;0;0|,100|100|,12;60;28|12;60;28|,12;60;28|12;60;28|,100|100|,100|100|
14,100|100|,12;60;28|12;60;28|,29.01|29.01|,12;60;28|12;60;28|,11;58;31|11;58;31|,11;58;31|11;58;31|,100|100|,0;0;0|0;0;0|,100|100|,11;58;31|11;58;31|,11;58;31|11;58;31|,100|100|,100|100|
15,100|100|,11;58;31|11;58;31|,30.66|30.66|,11;58;31|11;58;31|,10;54;36|10;54;36|,10;54;36|10;54;36|,100|100|,0;0;0|0;0;0|,100|100|,10;54;36|10;54;36|,10;54;36|10;54;36|,100|100|,100|100|
16,100|100|,10;54;36|10;54;36|,31.86|31.86|,10;54;36|10;54;36|,8;55;37|8;55;37|,8;55;37|8;55;37|,100|100|,0;0;0|0;0;0|,100|100|,8;55;37|8;55;37|,8;55;37|8;55;37|,100|100|,100|100|
17,100|100|,8;55;37|8;55;37|,32.48|32.48|,8;55;37|8;55;37|,5;55;40|5;55;40|,5;55;40|5;55;40|,100|100|,0;0;0|0;0;0|,100|100|,5;55;40|5;55;40|,5;55;40|5;55;40|,100|100|,100|100|
18,100|100|,5;55;40|5;55;40|,33.11|33.11|,5;55;40|5;55;40|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,0;0;0|0;0;0|,100|100|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,100|100|
19,100|100|,3;54;43|3;54;43|,33.64|33.64|,3;54;43|3;54;43|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,0;0;0|0;0;0|,100|100|,3;52;45|3;52;45|,3;52;45|3;52;45|,100|100|,100|100|
