Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,88;9;3|88;9;3|,88;9;3|88;9;3|,100|100|,0;0;0|0;0;0|,100|100|,88;9;3|88;9;3|,88;9;3|88;9;3|,100|100|,100|100|
1,100|100|,88;9;3|88;9;3|,0.0|0.0|,88;9;3|88;9;3|,85;11;4|85;11;4|,85;11;4|85;11;4|,100|100|,0;0;0|0;0;0|,100|100|,85;11;4|85;11;4|,85;11;4|85;11;4|,100|100|,100|100|
2,100|100|,85;11;4|85;11;4|,0.0|0.0|,85;11;4|85;11;4|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,0;0;0|0;0;0|,100|100|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,100|100|
3,100|100|,81;10;9|81;10;9|,0.0|0.0|,81;10;9|81;10;9|,74;15;11|74;15;11|,74;15;11|74;15;11|,100|100|,0;0;0|0;0;0|,100|100|,74;15;11|74;15;11|,74;15;11|74;15;11|,100|100|,100|100|
4,100|100|,74;15;11|74;15;11|,0.0|0.0|,74;15;11|74;15;11|,70;12;18|70;12;18|,70;12;18|70;12;18|,100|100|,0;0;0|0;0;0|,100|100|,70;12;18|70;12;18|,70;12;18|70;12;18|,100|100|,100|100|
5,100|100|,70;12;18|70;12;18|,0.0|0.0|,70;12;18|70;12;18|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,0;0;0|0;0;0|,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,100|100|
6,100|100|,64;16;20|64;16;20|,0.0|0.0|,64;16;20|64;16;20|,61;17;22|61;17;22|,61;17;22|61;17;22|,100|100|,0;0;0|0;0;0|,100|100|,61;17;22|61;17;22|,61;17;22|61;17;22|,100|100|,100|100|
7,100|100|,61;17;22|61;17;22|,0.0|0.0|,61;17;22|61;17;22|,54;18;28|54;18;28|,54;18;28|54;18;28|,100|100|,0;0;0|0;0;0|,100|100|,54;18;28|54;18;28|,54;18;28|54;18;28|,100|100|,100|100|
8,100|100|,54;18;28|54;18;28|,0.0|0.0|,54;18;28|54;18;28|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,0;0;0|0;0;0|,100|100|,51;21;28|51;21;28|,51;21;28|51;21;28|,100|100|,100|100|
9,100|100|,51;21;28|51;21;28|,0.0|0.0|,51;21;28|51;21;28|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,0;0;0|0;0;0|,100|100|,46;21;33|46;21;33|,46;21;33|46;21;33|,100|100|,100|100|
10,100|100|,46;21;33|46;21;33|,0.0|0.0|,46;21;33|46;21;33|,40;23;37|40;23;37|,40;23;37|40;23;37|,100|100|,0;0;0|0;0;0|,100|100|,40;23;37|40;23;37|,40;23;37|40;23;37|,100|100|,100|100|
11,100|100|,40;23;37|40;23;37|,0.0|0.0|,40;23;37|40;23;37|,32;28;40|32;28;40|,32;28;40|32;28;40|,100|100|,0;0;0|0;0;0|,100|100|,32;28;40|32;28;40|,32;28;40|32;28;40|,100|100|,100|100|
12,100|100|,32;28;40|32;28;40|,0.0|0.0|,32;28;40|32;28;40|,26;29;45|26;29;45|,26;29;45|26;29;45|,100|100|,0;0;0|0;0;0|,100|100|,26;29;45|26;29;45|,26;29;45|26;29;45|,100|100|,100|100|
13,100|100|,26;29;45|26;29;45|,0.0|0.0|,26;29;45|26;29;45|,22;25;53|22;25;53|,22;25;53|22;25;53|,100|100|,0;0;0|0;0;0|,100|100|,22;25;53|22;25;53|,22;25;53|22;25;53|,100|100|,100|100|
14,100|100|,22;25;53|22;25;53|,0.0|0.0|,22;25;53|22;25;53|,19;23;58|19;23;58|,19;23;58|19;23;58|,100|100|,0;0;0|0;0;0|,100|100|,19;23;58|19;23;58|,19;23;58|19;23;58|,100|100|,100|100|
15,100|100|,19;23;58|19;23;58|,0.0|0.0|,19;23;58|19;23;58|,19;19;62|19;19;62|,19;19;62|19;19;62|,100|100|,0;0;0|0;0;0|,100|100|,19;19;62|19;19;62|,19;19;62|19;19;62|,100|100|,100|100|
16,100|100|,19;19;62|19;19;62|,0.0|0.0|,19;19;62|19;19;62|,18;15;67|18;15;67|,18;15;67|18;15;67|,100|100|,0;0;0|0;0;0|,100|100|,18;15;67|18;15;67|,18;15;67|18;15;67|,100|100|,100|100|
17,100|100|,18;15;67|18;15;67|,0.0|0.0|,18;15;67|18;15;67|,18;14;68|18;14;68|,18;14;68|18;14;68|,100|100|,0;0;0|0;0;0|,100|100|,18;14;68|18;14;68|,18;14;68|18;14;68|,100|100|,100|100|
18,100|100|,18;14;68|18;14;68|,0.0|0.0|,18;14;68|18;14;68|,15;15;70|15;15;70|,15;15;70|15;15;70|,100|100|,0;0;0|0;0;0|,100|100|,15;15;70|15;15;70|,15;15;70|15;15;70|,100|100|,100|100|
19,100|100|,15;15;70|15;15;70|,0.0|0.0|,15;15;70|15;15;70|,14;15;71|14;15;71|,14;15;71|14;15;71|,100|100|,0;0;0|0;0;0|,100|100|,14;15;71|14;15;71|,14;15;71|14;15;71|,100|100|,100|100|
20,100|100|,14;15;71|14;15;71|,0.0|0.0|,14;15;71|14;15;71|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,0;0;0|0;0;0|,100|100|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,100|100|
21,100|100|,14;12;74|14;12;74|,0.0|0.0|,14;12;74|14;12;74|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,0;0;0|0;0;0|,100|100|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,100|100|
22,100|100|,14;9;77|14;9;77|,0.0|0.0|,14;9;77|14;9;77|,14;6;80|14;6;80|,14;6;80|14;6;80|,100|100|,0;0;0|0;0;0|,100|100|,14;6;80|14;6;80|,14;6;80|14;6;80|,100|100|,100|100|
23,100|100|,14;6;80|14;6;80|,0.0|0.0|,14;6;80|14;6;80|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
24,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
25,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
26,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
27,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
28,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;2;84|14;2;84|,14;2;84|14;2;84|,100|100|,0;0;0|0;0;0|,100|100|,14;2;84|14;2;84|,14;2;84|14;2;84|,100|100|,100|100|
29,100|100|,14;2;84|14;2;84|,0.0|0.0|,14;2;84|14;2;84|,14;1;85|14;1;85|,14;1;85|14;1;85|,100|100|,0;0;0|0;0;0|,100|100|,14;1;85|14;1;85|,14;1;85|14;1;85|,100|100|,100|100|
30,100|100|,14;1;85|14;1;85|,0.0|0.0|,14;1;85|14;1;85|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
31,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
32,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
33,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
34,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
35,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
36,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
37,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
38,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
39,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
40,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
41,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
42,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
43,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
44,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
45,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
46,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
47,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
48,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
49,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
50,100|100|,14;0;86|14;0;86|,0.0|0.0|,14;0;86|14;0;86|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,0;0;0|0;0;0|,100|100|,14;0;86|14;0;86|,14;0;86|14;0;86|,100|100|,100|100|
