Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;0;7;0|93;0;7;0|,0.0|0.0|,93;0;7;0|93;0;7;0|,89;4;6;1|89;4;6;1|,89;4;6;1|89;4;6;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;4;6;1|89;4;6;1|,89;4;6;1|89;4;6;1|,100|100|,100|100|
1,100|100|,89;4;6;1|89;4;6;1|,0.0|0.0|,89;4;6;1|89;4;6;1|,85;8;4;3|85;8;4;3|,85;8;4;3|85;8;4;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;8;4;3|85;8;4;3|,85;8;4;3|85;8;4;3|,100|100|,100|100|
2,100|100|,85;8;4;3|85;8;4;3|,0.0|0.0|,85;8;4;3|85;8;4;3|,84;6;6;4|84;6;6;4|,84;6;6;4|84;6;6;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;6;6;4|84;6;6;4|,84;6;6;4|84;6;6;4|,100|100|,100|100|
3,100|100|,84;6;6;4|84;6;6;4|,0.0|0.0|,84;6;6;4|84;6;6;4|,80;6;9;5|80;6;9;5|,80;6;9;5|80;6;9;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;6;9;5|80;6;9;5|,80;6;9;5|80;6;9;5|,100|100|,100|100|
4,100|100|,80;6;9;5|80;6;9;5|,0.0|0.0|,80;6;9;5|80;6;9;5|,75;10;8;7|75;10;8;7|,75;10;8;7|75;10;8;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;10;8;7|75;10;8;7|,75;10;8;7|75;10;8;7|,100|100|,100|100|
5,100|100|,75;10;8;7|75;10;8;7|,0.0|0.0|,75;10;8;7|75;10;8;7|,73;3;17;7|73;3;17;7|,73;3;17;7|73;3;17;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;3;17;7|73;3;17;7|,73;3;17;7|73;3;17;7|,100|100|,100|100|
6,100|100|,73;3;17;7|73;3;17;7|,0.0|0.0|,73;3;17;7|73;3;17;7|,70;6;12;12|70;6;12;12|,70;6;12;12|70;6;12;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;6;12;12|70;6;12;12|,70;6;12;12|70;6;12;12|,100|100|,100|100|
7,100|100|,70;6;12;12|70;6;12;12|,0.0|0.0|,70;6;12;12|70;6;12;12|,61;14;11;14|61;14;11;14|,61;14;11;14|61;14;11;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;14;11;14|61;14;11;14|,61;14;11;14|61;14;11;14|,100|100|,100|100|
8,100|100|,61;14;11;14|61;14;11;14|,0.0|0.0|,61;14;11;14|61;14;11;14|,59;12;13;16|59;12;13;16|,59;12;13;16|59;12;13;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;12;13;16|59;12;13;16|,59;12;13;16|59;12;13;16|,100|100|,100|100|
9,100|100|,59;12;13;16|59;12;13;16|,0.0|0.0|,59;12;13;16|59;12;13;16|,56;8;16;20|56;8;16;20|,56;8;16;20|56;8;16;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;8;16;20|56;8;16;20|,56;8;16;20|56;8;16;20|,100|100|,100|100|
10,100|100|,56;8;16;20|56;8;16;20|,0.0|0.0|,56;8;16;20|56;8;16;20|,51;8;19;22|51;8;19;22|,51;8;19;22|51;8;19;22|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;8;19;22|51;8;19;22|,51;8;19;22|51;8;19;22|,100|100|,100|100|
11,100|100|,51;8;19;22|51;8;19;22|,0.0|0.0|,51;8;19;22|51;8;19;22|,46;9;18;27|46;9;18;27|,46;9;18;27|46;9;18;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;9;18;27|46;9;18;27|,46;9;18;27|46;9;18;27|,100|100|,100|100|
12,100|100|,46;9;18;27|46;9;18;27|,0.0|0.0|,46;9;18;27|46;9;18;27|,45;5;18;32|45;5;18;32|,45;5;18;32|45;5;18;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;5;18;32|45;5;18;32|,45;5;18;32|45;5;18;32|,100|100|,100|100|
