Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
1,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,0;0;0|0;0;0|,100|100|,82;13;5|82;13;5|,82;13;5|82;13;5|,100|100|,100|100|
2,100|100|,82;13;5|82;13;5|,0.0|0.0|,82;13;5|82;13;5|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,0;0;0|0;0;0|,100|100|,79;15;6|79;15;6|,79;15;6|79;15;6|,100|100|,100|100|
3,100|100|,79;15;6|79;15;6|,0.0|0.0|,79;15;6|79;15;6|,65;25;10|65;25;10|,65;25;10|65;25;10|,100|100|,0;0;0|0;0;0|,100|100|,65;25;10|65;25;10|,65;25;10|65;25;10|,100|100|,100|100|
4,100|100|,65;25;10|65;25;10|,0.0|0.0|,65;25;10|65;25;10|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,0;0;0|0;0;0|,100|100|,58;29;13|58;29;13|,58;29;13|58;29;13|,100|100|,100|100|
5,100|100|,58;29;13|58;29;13|,0.0|0.0|,58;29;13|58;29;13|,49;40;11|49;40;11|,49;40;11|49;40;11|,100|100|,0;0;0|0;0;0|,100|100|,49;40;11|49;40;11|,49;40;11|49;40;11|,100|100|,100|100|
6,100|100|,49;40;11|49;40;11|,0.0|0.0|,49;40;11|49;40;11|,43;36;21|43;36;21|,43;36;21|43;36;21|,100|100|,0;0;0|0;0;0|,100|100|,43;36;21|43;36;21|,43;36;21|43;36;21|,100|100|,100|100|
7,100|100|,43;36;21|43;36;21|,0.0|0.0|,43;36;21|43;36;21|,34;41;25|34;41;25|,34;41;25|34;41;25|,100|100|,0;0;0|0;0;0|,100|100|,34;41;25|34;41;25|,34;41;25|34;41;25|,100|100|,100|100|
8,100|100|,34;41;25|34;41;25|,0.0|0.0|,34;41;25|34;41;25|,31;39;30|31;39;30|,31;39;30|31;39;30|,100|100|,0;0;0|0;0;0|,100|100|,31;39;30|31;39;30|,31;39;30|31;39;30|,100|100|,100|100|
9,100|100|,31;39;30|31;39;30|,0.0|0.0|,31;39;30|31;39;30|,28;34;38|28;34;38|,28;34;38|28;34;38|,100|100|,0;0;0|0;0;0|,100|100|,28;34;38|28;34;38|,28;34;38|28;34;38|,100|100|,100|100|
10,100|100|,28;34;38|28;34;38|,0.0|0.0|,28;34;38|28;34;38|,33;29;38|33;29;38|,33;29;38|33;29;38|,100|100|,0;0;0|0;0;0|,100|100|,33;29;38|33;29;38|,33;29;38|33;29;38|,100|100|,100|100|
11,100|100|,33;29;38|33;29;38|,0.0|0.0|,33;29;38|33;29;38|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,0;0;0|0;0;0|,100|100|,39;26;35|39;26;35|,39;26;35|39;26;35|,100|100|,100|100|
