Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,0;0;0|0;0;0|,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,100|100|
1,100|100|,85;13;2|85;13;2|,0.0|0.0|,85;13;2|85;13;2|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,0;0;0|0;0;0|,100|100|,81;10;9|81;10;9|,81;10;9|81;10;9|,100|100|,100|100|
2,100|100|,81;10;9|81;10;9|,0.0|0.0|,81;10;9|81;10;9|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,0;0;0|0;0;0|,100|100|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,100|100|
3,100|100|,78;13;9|78;13;9|,0.0|0.0|,78;13;9|78;13;9|,76;12;12|76;12;12|,76;12;12|76;12;12|,100|100|,0;0;0|0;0;0|,100|100|,76;12;12|76;12;12|,76;12;12|76;12;12|,100|100|,100|100|
4,100|100|,76;12;12|76;12;12|,0.0|0.0|,76;12;12|76;12;12|,68;16;16|68;16;16|,68;16;16|68;16;16|,100|100|,0;0;0|0;0;0|,100|100|,68;16;16|68;16;16|,68;16;16|68;16;16|,100|100|,100|100|
5,100|100|,68;16;16|68;16;16|,0.0|0.0|,68;16;16|68;16;16|,64;18;18|64;18;18|,64;18;18|64;18;18|,100|100|,0;0;0|0;0;0|,100|100|,64;18;18|64;18;18|,64;18;18|64;18;18|,100|100|,100|100|
6,100|100|,64;18;18|64;18;18|,0.0|0.0|,64;18;18|64;18;18|,59;19;22|59;19;22|,59;19;22|59;19;22|,100|100|,0;0;0|0;0;0|,100|100|,59;19;22|59;19;22|,59;19;22|59;19;22|,100|100|,100|100|
7,100|100|,59;19;22|59;19;22|,0.0|0.0|,59;19;22|59;19;22|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,0;0;0|0;0;0|,100|100|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,100|100|
8,100|100|,54;19;27|54;19;27|,0.0|0.0|,54;19;27|54;19;27|,51;16;33|51;16;33|,51;16;33|51;16;33|,100|100|,0;0;0|0;0;0|,100|100|,51;16;33|51;16;33|,51;16;33|51;16;33|,100|100|,100|100|
9,100|100|,51;16;33|51;16;33|,0.0|0.0|,51;16;33|51;16;33|,47;14;39|47;14;39|,47;14;39|47;14;39|,100|100|,0;0;0|0;0;0|,100|100|,47;14;39|47;14;39|,47;14;39|47;14;39|,100|100|,100|100|
10,100|100|,47;14;39|47;14;39|,0.0|0.0|,47;14;39|47;14;39|,45;14;41|45;14;41|,45;14;41|45;14;41|,100|100|,0;0;0|0;0;0|,100|100|,45;14;41|45;14;41|,45;14;41|45;14;41|,100|100|,100|100|
11,100|100|,45;14;41|45;14;41|,0.0|0.0|,45;14;41|45;14;41|,44;13;43|44;13;43|,44;13;43|44;13;43|,100|100|,0;0;0|0;0;0|,100|100|,44;13;43|44;13;43|,44;13;43|44;13;43|,100|100|,100|100|
12,100|100|,44;13;43|44;13;43|,0.0|0.0|,44;13;43|44;13;43|,40;15;45|40;15;45|,40;15;45|40;15;45|,100|100|,0;0;0|0;0;0|,100|100|,40;15;45|40;15;45|,40;15;45|40;15;45|,100|100|,100|100|
13,100|100|,40;15;45|40;15;45|,0.0|0.0|,40;15;45|40;15;45|,38;13;49|38;13;49|,38;13;49|38;13;49|,100|100|,0;0;0|0;0;0|,100|100|,38;13;49|38;13;49|,38;13;49|38;13;49|,100|100|,100|100|
14,100|100|,38;13;49|38;13;49|,0.0|0.0|,38;13;49|38;13;49|,35;14;51|35;14;51|,35;14;51|35;14;51|,100|100|,0;0;0|0;0;0|,100|100|,35;14;51|35;14;51|,35;14;51|35;14;51|,100|100|,100|100|
15,100|100|,35;14;51|35;14;51|,0.0|0.0|,35;14;51|35;14;51|,35;8;57|35;8;57|,35;8;57|35;8;57|,100|100|,0;0;0|0;0;0|,100|100|,35;8;57|35;8;57|,35;8;57|35;8;57|,100|100|,100|100|
16,100|100|,35;8;57|35;8;57|,0.0|0.0|,35;8;57|35;8;57|,33;8;59|33;8;59|,33;8;59|33;8;59|,100|100|,0;0;0|0;0;0|,100|100|,33;8;59|33;8;59|,33;8;59|33;8;59|,100|100|,100|100|
17,100|100|,33;8;59|33;8;59|,0.0|0.0|,33;8;59|33;8;59|,31;8;61|31;8;61|,31;8;61|31;8;61|,100|100|,0;0;0|0;0;0|,100|100|,31;8;61|31;8;61|,31;8;61|31;8;61|,100|100|,100|100|
18,100|100|,31;8;61|31;8;61|,0.0|0.0|,31;8;61|31;8;61|,30;9;61|30;9;61|,30;9;61|30;9;61|,100|100|,0;0;0|0;0;0|,100|100|,30;9;61|30;9;61|,30;9;61|30;9;61|,100|100|,100|100|
19,100|100|,30;9;61|30;9;61|,0.0|0.0|,30;9;61|30;9;61|,30;9;61|30;9;61|,30;9;61|30;9;61|,100|100|,0;0;0|0;0;0|,100|100|,30;9;61|30;9;61|,30;9;61|30;9;61|,100|100|,100|100|
20,100|100|,30;9;61|30;9;61|,0.0|0.0|,30;9;61|30;9;61|,29;9;62|29;9;62|,29;9;62|29;9;62|,100|100|,0;0;0|0;0;0|,100|100|,29;9;62|29;9;62|,29;9;62|29;9;62|,100|100|,100|100|
21,100|100|,29;9;62|29;9;62|,0.0|0.0|,29;9;62|29;9;62|,28;10;62|28;10;62|,28;10;62|28;10;62|,100|100|,0;0;0|0;0;0|,100|100|,28;10;62|28;10;62|,28;10;62|28;10;62|,100|100|,100|100|
