Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;4;0|96;4;0|,0.0|0.0|,96;4;0|96;4;0|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,0;0;0|0;0;0|,100|100|,90;10;0|90;10;0|,90;10;0|90;10;0|,100|100|,100|100|
1,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,0;0;0|0;0;0|,100|100|,83;15;2|83;15;2|,83;15;2|83;15;2|,100|100|,100|100|
2,100|100|,83;15;2|83;15;2|,0.0|0.0|,83;15;2|83;15;2|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
3,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,70;22;8|70;22;8|,70;22;8|70;22;8|,100|100|,0;0;0|0;0;0|,100|100|,70;22;8|70;22;8|,70;22;8|70;22;8|,100|100|,100|100|
4,100|100|,70;22;8|70;22;8|,0.0|0.0|,70;22;8|70;22;8|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,0;0;0|0;0;0|,100|100|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,100|100|
5,100|100|,63;26;11|63;26;11|,0.0|0.0|,63;26;11|63;26;11|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,0;0;0|0;0;0|,100|100|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,100|100|
6,100|100|,56;29;15|56;29;15|,0.0|0.0|,56;29;15|56;29;15|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,0;0;0|0;0;0|,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,100|100|
7,100|100|,46;31;23|46;31;23|,0.0|0.0|,46;31;23|46;31;23|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
8,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,0;0;0|0;0;0|,100|100|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,100|100|
9,100|100|,31;30;39|31;30;39|,0.0|0.0|,31;30;39|31;30;39|,26;30;44|26;30;44|,26;30;44|26;30;44|,100|100|,0;0;0|0;0;0|,100|100|,26;30;44|26;30;44|,26;30;44|26;30;44|,100|100|,100|100|
10,100|100|,26;30;44|26;30;44|,0.0|0.0|,26;30;44|26;30;44|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,0;0;0|0;0;0|,100|100|,25;29;46|25;29;46|,25;29;46|25;29;46|,100|100|,100|100|
11,100|100|,25;29;46|25;29;46|,0.0|0.0|,25;29;46|25;29;46|,23;26;51|23;26;51|,23;26;51|23;26;51|,100|100|,0;0;0|0;0;0|,100|100|,23;26;51|23;26;51|,23;26;51|23;26;51|,100|100|,100|100|
