Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,9.8|9.8|,86;13;1|86;13;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.93|9.93|,83;16;1|83;16;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
3,100|100|,77;22;1|77;22;1|,10.64|10.64|,77;22;1|77;22;1|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,0;0;0|0;0;0|,100|100|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,100|100|
4,100|100|,70;29;1|70;29;1|,11.94|11.94|,70;29;1|70;29;1|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
5,100|100|,66;30;4|66;30;4|,13.15|13.15|,66;30;4|66;30;4|,58;38;4|58;38;4|,58;38;4|58;38;4|,100|100|,0;0;0|0;0;0|,100|100|,58;38;4|58;38;4|,58;38;4|58;38;4|,100|100|,100|100|
6,100|100|,58;38;4|58;38;4|,14.98|14.98|,58;38;4|58;38;4|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,0;0;0|0;0;0|,100|100|,47;46;7|47;46;7|,47;46;7|47;46;7|,100|100|,100|100|
7,100|100|,47;46;7|47;46;7|,17.33|17.33|,47;46;7|47;46;7|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,0;0;0|0;0;0|,100|100|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,100|100|
8,100|100|,38;54;8|38;54;8|,20.13|20.13|,38;54;8|38;54;8|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,0;0;0|0;0;0|,100|100|,28;58;14|28;58;14|,28;58;14|28;58;14|,100|100|,100|100|
9,100|100|,28;58;14|28;58;14|,22.91|22.91|,28;58;14|28;58;14|,20;64;16|20;64;16|,20;64;16|20;64;16|,100|100|,0;0;0|0;0;0|,100|100|,20;64;16|20;64;16|,20;64;16|20;64;16|,100|100|,100|100|
10,100|100|,20;64;16|20;64;16|,25.88|25.88|,20;64;16|20;64;16|,10;71;19|10;71;19|,10;71;19|10;71;19|,100|100|,0;0;0|0;0;0|,100|100|,10;71;19|10;71;19|,10;71;19|10;71;19|,100|100|,100|100|
11,100|100|,10;71;19|10;71;19|,29.09|29.09|,10;71;19|10;71;19|,8;71;21|8;71;21|,8;71;21|8;71;21|,100|100|,0;0;0|0;0;0|,100|100|,8;71;21|8;71;21|,8;71;21|8;71;21|,100|100|,100|100|
12,100|100|,8;71;21|8;71;21|,31.83|31.83|,8;71;21|8;71;21|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,0;0;0|0;0;0|,100|100|,5;69;26|5;69;26|,5;69;26|5;69;26|,100|100|,100|100|
13,100|100|,5;69;26|5;69;26|,33.96|33.96|,5;69;26|5;69;26|,4;68;28|4;68;28|,4;68;28|4;68;28|,100|100|,0;0;0|0;0;0|,100|100|,4;68;28|4;68;28|,4;68;28|4;68;28|,100|100|,100|100|
14,100|100|,4;68;28|4;68;28|,35.66|35.66|,4;68;28|4;68;28|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,0;0;0|0;0;0|,100|100|,2;65;33|2;65;33|,2;65;33|2;65;33|,100|100|,100|100|
15,100|100|,2;65;33|2;65;33|,36.81|36.81|,2;65;33|2;65;33|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,0;0;0|0;0;0|,100|100|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,100|100|
16,100|100|,2;64;34|2;64;34|,37.69|37.69|,2;64;34|2;64;34|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,0;0;0|0;0;0|,100|100|,2;59;39|2;59;39|,2;59;39|2;59;39|,100|100|,100|100|
17,100|100|,2;59;39|2;59;39|,37.94|37.94|,2;59;39|2;59;39|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,0;0;0|0;0;0|,100|100|,2;55;43|2;55;43|,2;55;43|2;55;43|,100|100|,100|100|
18,100|100|,2;55;43|2;55;43|,37.75|37.75|,2;55;43|2;55;43|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
19,100|100|,1;50;49|1;50;49|,37.08|37.08|,1;50;49|1;50;49|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,0;0;0|0;0;0|,100|100|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,100|100|
20,100|100|,1;47;52|1;47;52|,36.22|36.22|,1;47;52|1;47;52|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,0;0;0|0;0;0|,100|100|,1;47;52|1;47;52|,1;47;52|1;47;52|,100|100|,100|100|
21,100|100|,1;47;52|1;47;52|,35.49|35.49|,1;47;52|1;47;52|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
22,100|100|,1;45;54|1;45;54|,34.67|34.67|,1;45;54|1;45;54|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,33.77|33.77|,1;43;56|1;43;56|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
24,100|100|,1;43;56|1;43;56|,33.0|33.0|,1;43;56|1;43;56|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
25,100|100|,1;43;56|1;43;56|,32.35|32.35|,1;43;56|1;43;56|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
26,100|100|,1;42;57|1;42;57|,31.7|31.7|,1;42;57|1;42;57|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
27,100|100|,1;41;58|1;41;58|,31.04|31.04|,1;41;58|1;41;58|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
28,100|100|,0;38;62|0;38;62|,30.19|30.19|,0;38;62|0;38;62|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
29,100|100|,0;36;64|0;36;64|,29.26|29.26|,0;36;64|0;36;64|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
30,100|100|,0;34;66|0;34;66|,28.27|28.27|,0;34;66|0;34;66|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
31,100|100|,0;32;68|0;32;68|,27.23|27.23|,0;32;68|0;32;68|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
