Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,89;0;11;0|89;0;11;0|,84;5;10;1|84;5;10;1|,84;5;10;1|84;5;10;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;10;1|84;5;10;1|,84;5;10;1|84;5;10;1|,100|100|,100|100|
1,100|100|,84;5;10;1|84;5;10;1|,84;5;10;1|84;5;10;1|,81;6;9;4|81;6;9;4|,81;6;9;4|81;6;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;6;9;4|81;6;9;4|,81;6;9;4|81;6;9;4|,100|100|,100|100|
2,100|100|,81;6;9;4|81;6;9;4|,81;6;9;4|81;6;9;4|,76;8;8;8|76;8;8;8|,76;8;8;8|76;8;8;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;8;8;8|76;8;8;8|,76;8;8;8|76;8;8;8|,100|100|,100|100|
3,100|100|,76;8;8;8|76;8;8;8|,76;8;8;8|76;8;8;8|,71;10;10;9|71;10;10;9|,71;10;10;9|71;10;10;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;10;10;9|71;10;10;9|,71;10;10;9|71;10;10;9|,100|100|,100|100|
4,100|100|,71;10;10;9|71;10;10;9|,71;10;10;9|71;10;10;9|,67;8;13;12|67;8;13;12|,67;8;13;12|67;8;13;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;13;12|67;8;13;12|,67;8;13;12|67;8;13;12|,100|100|,100|100|
5,100|100|,67;8;13;12|67;8;13;12|,67;8;13;12|67;8;13;12|,61;10;15;14|61;10;15;14|,61;10;15;14|61;10;15;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,61;10;15;14|61;10;15;14|,61;10;15;14|61;10;15;14|,100|100|,100|100|
6,100|100|,61;10;15;14|61;10;15;14|,61;10;15;14|61;10;15;14|,58;9;15;18|58;9;15;18|,58;9;15;18|58;9;15;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;9;15;18|58;9;15;18|,58;9;15;18|58;9;15;18|,100|100|,100|100|
7,100|100|,58;9;15;18|58;9;15;18|,58;9;15;18|58;9;15;18|,54;9;16;21|54;9;16;21|,54;9;16;21|54;9;16;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;9;16;21|54;9;16;21|,54;9;16;21|54;9;16;21|,100|100|,100|100|
8,100|100|,54;9;16;21|54;9;16;21|,54;9;16;21|54;9;16;21|,49;11;15;25|49;11;15;25|,49;11;15;25|49;11;15;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;11;15;25|49;11;15;25|,49;11;15;25|49;11;15;25|,100|100|,100|100|
9,100|100|,49;11;15;25|49;11;15;25|,49;11;15;25|49;11;15;25|,48;7;15;30|48;7;15;30|,48;7;15;30|48;7;15;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;7;15;30|48;7;15;30|,48;7;15;30|48;7;15;30|,100|100|,100|100|
10,100|100|,48;7;15;30|48;7;15;30|,48;7;15;30|48;7;15;30|,44;10;14;32|44;10;14;32|,44;10;14;32|44;10;14;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;10;14;32|44;10;14;32|,44;10;14;32|44;10;14;32|,100|100|,100|100|
11,100|100|,44;10;14;32|44;10;14;32|,44;10;14;32|44;10;14;32|,39;7;17;37|39;7;17;37|,39;7;17;37|39;7;17;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;7;17;37|39;7;17;37|,39;7;17;37|39;7;17;37|,100|100|,100|100|
12,100|100|,39;7;17;37|39;7;17;37|,39;7;17;37|39;7;17;37|,31;13;13;43|31;13;13;43|,31;13;13;43|31;13;13;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;13;13;43|31;13;13;43|,31;13;13;43|31;13;13;43|,100|100|,100|100|
13,100|100|,31;13;13;43|31;13;13;43|,31;13;13;43|31;13;13;43|,31;5;19;45|31;5;19;45|,31;5;19;45|31;5;19;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;5;19;45|31;5;19;45|,31;5;19;45|31;5;19;45|,100|100|,100|100|
14,100|100|,31;5;19;45|31;5;19;45|,31;5;19;45|31;5;19;45|,30;3;15;52|30;3;15;52|,30;3;15;52|30;3;15;52|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;3;15;52|30;3;15;52|,30;3;15;52|30;3;15;52|,100|100|,100|100|
15,100|100|,30;3;15;52|30;3;15;52|,30;3;15;52|30;3;15;52|,28;3;15;54|28;3;15;54|,28;3;15;54|28;3;15;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;3;15;54|28;3;15;54|,28;3;15;54|28;3;15;54|,100|100|,100|100|
