Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;0;4;0|96;0;4;0|,0.0|0.0|,96;0;4;0|96;0;4;0|,94;2;3;1|94;2;3;1|,94;2;3;1|94;2;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,94;2;3;1|94;2;3;1|,94;2;3;1|94;2;3;1|,100|100|,100|100|
1,100|100|,94;2;3;1|94;2;3;1|,0.0|0.0|,94;2;3;1|94;2;3;1|,93;3;1;3|93;3;1;3|,93;3;1;3|93;3;1;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;3;1;3|93;3;1;3|,93;3;1;3|93;3;1;3|,100|100|,100|100|
2,100|100|,93;3;1;3|93;3;1;3|,0.0|0.0|,93;3;1;3|93;3;1;3|,93;2;1;4|93;2;1;4|,93;2;1;4|93;2;1;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;2;1;4|93;2;1;4|,93;2;1;4|93;2;1;4|,100|100|,100|100|
3,100|100|,93;2;1;4|93;2;1;4|,0.0|0.0|,93;2;1;4|93;2;1;4|,93;0;3;4|93;0;3;4|,93;0;3;4|93;0;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;0;3;4|93;0;3;4|,93;0;3;4|93;0;3;4|,100|100|,100|100|
4,100|100|,93;0;3;4|93;0;3;4|,0.0|0.0|,93;0;3;4|93;0;3;4|,90;3;3;4|90;3;3;4|,90;3;3;4|90;3;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;3;4|90;3;3;4|,90;3;3;4|90;3;3;4|,100|100|,100|100|
5,100|100|,90;3;3;4|90;3;3;4|,0.0|0.0|,90;3;3;4|90;3;3;4|,90;2;3;5|90;2;3;5|,90;2;3;5|90;2;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;2;3;5|90;2;3;5|,90;2;3;5|90;2;3;5|,100|100|,100|100|
6,100|100|,90;2;3;5|90;2;3;5|,0.0|0.0|,90;2;3;5|90;2;3;5|,89;3;3;5|89;3;3;5|,89;3;3;5|89;3;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;3;5|89;3;3;5|,89;3;3;5|89;3;3;5|,100|100|,100|100|
7,100|100|,89;3;3;5|89;3;3;5|,0.0|0.0|,89;3;3;5|89;3;3;5|,88;1;5;6|88;1;5;6|,88;1;5;6|88;1;5;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;5;6|88;1;5;6|,88;1;5;6|88;1;5;6|,100|100|,100|100|
8,100|100|,88;1;5;6|88;1;5;6|,0.0|0.0|,88;1;5;6|88;1;5;6|,88;1;5;6|88;1;5;6|,88;1;5;6|88;1;5;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;5;6|88;1;5;6|,88;1;5;6|88;1;5;6|,100|100|,100|100|
9,100|100|,88;1;5;6|88;1;5;6|,0.0|0.0|,88;1;5;6|88;1;5;6|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,100|100|
10,100|100|,88;1;4;7|88;1;4;7|,0.0|0.0|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,100|100|
11,100|100|,88;1;4;7|88;1;4;7|,0.0|0.0|,88;1;4;7|88;1;4;7|,85;4;3;8|85;4;3;8|,85;4;3;8|85;4;3;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;4;3;8|85;4;3;8|,85;4;3;8|85;4;3;8|,100|100|,100|100|
