Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,0;0;0|0;0;0|,100|100|,91;8;1|91;8;1|,91;8;1|91;8;1|,100|100|,100|100|
1,100|100|,91;8;1|91;8;1|,0.0|0.0|,91;8;1|91;8;1|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,0;0;0|0;0;0|,100|100|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,100|100|
2,100|100|,90;8;2|90;8;2|,0.0|0.0|,90;8;2|90;8;2|,89;7;4|89;7;4|,89;7;4|89;7;4|,100|100|,0;0;0|0;0;0|,100|100|,89;7;4|89;7;4|,89;7;4|89;7;4|,100|100|,100|100|
3,100|100|,89;7;4|89;7;4|,0.0|0.0|,89;7;4|89;7;4|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,0;0;0|0;0;0|,100|100|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,100|100|
4,100|100|,83;12;5|83;12;5|,0.0|0.0|,83;12;5|83;12;5|,78;14;8|78;14;8|,78;14;8|78;14;8|,100|100|,0;0;0|0;0;0|,100|100|,78;14;8|78;14;8|,78;14;8|78;14;8|,100|100|,100|100|
5,100|100|,78;14;8|78;14;8|,0.0|0.0|,78;14;8|78;14;8|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,0;0;0|0;0;0|,100|100|,71;19;10|71;19;10|,71;19;10|71;19;10|,100|100|,100|100|
6,100|100|,71;19;10|71;19;10|,0.0|0.0|,71;19;10|71;19;10|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,0;0;0|0;0;0|,100|100|,65;17;18|65;17;18|,65;17;18|65;17;18|,100|100|,100|100|
7,100|100|,65;17;18|65;17;18|,0.0|0.0|,65;17;18|65;17;18|,59;22;19|59;22;19|,59;22;19|59;22;19|,100|100|,0;0;0|0;0;0|,100|100|,59;22;19|59;22;19|,59;22;19|59;22;19|,100|100|,100|100|
8,100|100|,59;22;19|59;22;19|,0.0|0.0|,59;22;19|59;22;19|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,0;0;0|0;0;0|,100|100|,53;24;23|53;24;23|,53;24;23|53;24;23|,100|100|,100|100|
9,100|100|,53;24;23|53;24;23|,0.0|0.0|,53;24;23|53;24;23|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
10,100|100|,41;34;25|41;34;25|,0.0|0.0|,41;34;25|41;34;25|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,0;0;0|0;0;0|,100|100|,35;32;33|35;32;33|,35;32;33|35;32;33|,100|100|,100|100|
11,100|100|,35;32;33|35;32;33|,0.0|0.0|,35;32;33|35;32;33|,29;31;40|29;31;40|,29;31;40|29;31;40|,100|100|,0;0;0|0;0;0|,100|100|,29;31;40|29;31;40|,29;31;40|29;31;40|,100|100|,100|100|
12,100|100|,29;31;40|29;31;40|,0.0|0.0|,29;31;40|29;31;40|,24;30;46|24;30;46|,24;30;46|24;30;46|,100|100|,0;0;0|0;0;0|,100|100|,24;30;46|24;30;46|,24;30;46|24;30;46|,100|100|,100|100|
13,100|100|,24;30;46|24;30;46|,0.0|0.0|,24;30;46|24;30;46|,21;26;53|21;26;53|,21;26;53|21;26;53|,100|100|,0;0;0|0;0;0|,100|100|,21;26;53|21;26;53|,21;26;53|21;26;53|,100|100|,100|100|
14,100|100|,21;26;53|21;26;53|,0.0|0.0|,21;26;53|21;26;53|,17;22;61|17;22;61|,17;22;61|17;22;61|,100|100|,0;0;0|0;0;0|,100|100|,17;22;61|17;22;61|,17;22;61|17;22;61|,100|100|,100|100|
15,100|100|,17;22;61|17;22;61|,0.0|0.0|,17;22;61|17;22;61|,17;16;67|17;16;67|,17;16;67|17;16;67|,100|100|,0;0;0|0;0;0|,100|100|,17;16;67|17;16;67|,17;16;67|17;16;67|,100|100|,100|100|
16,100|100|,17;16;67|17;16;67|,0.0|0.0|,17;16;67|17;16;67|,17;14;69|17;14;69|,17;14;69|17;14;69|,100|100|,0;0;0|0;0;0|,100|100|,17;14;69|17;14;69|,17;14;69|17;14;69|,100|100|,100|100|
17,100|100|,17;14;69|17;14;69|,0.0|0.0|,17;14;69|17;14;69|,16;12;72|16;12;72|,16;12;72|16;12;72|,100|100|,0;0;0|0;0;0|,100|100|,16;12;72|16;12;72|,16;12;72|16;12;72|,100|100|,100|100|
18,100|100|,16;12;72|16;12;72|,0.0|0.0|,16;12;72|16;12;72|,15;13;72|15;13;72|,15;13;72|15;13;72|,100|100|,0;0;0|0;0;0|,100|100|,15;13;72|15;13;72|,15;13;72|15;13;72|,100|100|,100|100|
19,100|100|,15;13;72|15;13;72|,0.0|0.0|,15;13;72|15;13;72|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,0;0;0|0;0;0|,100|100|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,100|100|
20,100|100|,14;12;74|14;12;74|,0.0|0.0|,14;12;74|14;12;74|,14;10;76|14;10;76|,14;10;76|14;10;76|,100|100|,0;0;0|0;0;0|,100|100|,14;10;76|14;10;76|,14;10;76|14;10;76|,100|100|,100|100|
21,100|100|,14;10;76|14;10;76|,0.0|0.0|,14;10;76|14;10;76|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,0;0;0|0;0;0|,100|100|,14;9;77|14;9;77|,14;9;77|14;9;77|,100|100|,100|100|
22,100|100|,14;9;77|14;9;77|,0.0|0.0|,14;9;77|14;9;77|,14;8;78|14;8;78|,14;8;78|14;8;78|,100|100|,0;0;0|0;0;0|,100|100|,14;8;78|14;8;78|,14;8;78|14;8;78|,100|100|,100|100|
23,100|100|,14;8;78|14;8;78|,0.0|0.0|,14;8;78|14;8;78|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,0;0;0|0;0;0|,100|100|,14;5;81|14;5;81|,14;5;81|14;5;81|,100|100|,100|100|
24,100|100|,14;5;81|14;5;81|,0.0|0.0|,14;5;81|14;5;81|,14;3;83|14;3;83|,14;3;83|14;3;83|,100|100|,0;0;0|0;0;0|,100|100|,14;3;83|14;3;83|,14;3;83|14;3;83|,100|100|,100|100|
25,100|100|,14;3;83|14;3;83|,0.0|0.0|,14;3;83|14;3;83|,13;4;83|13;4;83|,13;4;83|13;4;83|,100|100|,0;0;0|0;0;0|,100|100|,13;4;83|13;4;83|,13;4;83|13;4;83|,100|100|,100|100|
26,100|100|,13;4;83|13;4;83|,0.0|0.0|,13;4;83|13;4;83|,13;4;83|13;4;83|,13;4;83|13;4;83|,100|100|,0;0;0|0;0;0|,100|100|,13;4;83|13;4;83|,13;4;83|13;4;83|,100|100|,100|100|
27,100|100|,13;4;83|13;4;83|,0.0|0.0|,13;4;83|13;4;83|,13;2;85|13;2;85|,13;2;85|13;2;85|,100|100|,0;0;0|0;0;0|,100|100|,13;2;85|13;2;85|,13;2;85|13;2;85|,100|100|,100|100|
28,100|100|,13;2;85|13;2;85|,0.0|0.0|,13;2;85|13;2;85|,13;2;85|13;2;85|,13;2;85|13;2;85|,100|100|,0;0;0|0;0;0|,100|100|,13;2;85|13;2;85|,13;2;85|13;2;85|,100|100|,100|100|
29,100|100|,13;2;85|13;2;85|,0.0|0.0|,13;2;85|13;2;85|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,0;0;0|0;0;0|,100|100|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,100|100|
30,100|100|,13;1;86|13;1;86|,0.0|0.0|,13;1;86|13;1;86|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,0;0;0|0;0;0|,100|100|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,100|100|
31,100|100|,13;1;86|13;1;86|,0.0|0.0|,13;1;86|13;1;86|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,0;0;0|0;0;0|,100|100|,13;1;86|13;1;86|,13;1;86|13;1;86|,100|100|,100|100|
