Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;0;4;0|96;0;4;0|,0.0|0.0|,96;0;4;0|96;0;4;0|,96;0;4;0|96;0;4;0|,96;0;4;0|96;0;4;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,96;0;4;0|96;0;4;0|,96;0;4;0|96;0;4;0|,100|100|,100|100|
1,100|100|,96;0;4;0|96;0;4;0|,0.0|0.0|,96;0;4;0|96;0;4;0|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,100|100|
2,100|100|,95;1;3;1|95;1;3;1|,0.0|0.0|,95;1;3;1|95;1;3;1|,95;0;2;3|95;0;2;3|,95;0;2;3|95;0;2;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;0;2;3|95;0;2;3|,95;0;2;3|95;0;2;3|,100|100|,100|100|
3,100|100|,95;0;2;3|95;0;2;3|,0.0|0.0|,95;0;2;3|95;0;2;3|,94;1;1;4|94;1;1;4|,94;1;1;4|94;1;1;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,94;1;1;4|94;1;1;4|,94;1;1;4|94;1;1;4|,100|100|,100|100|
4,100|100|,94;1;1;4|94;1;1;4|,0.0|0.0|,94;1;1;4|94;1;1;4|,94;0;2;4|94;0;2;4|,94;0;2;4|94;0;2;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,94;0;2;4|94;0;2;4|,94;0;2;4|94;0;2;4|,100|100|,100|100|
5,100|100|,94;0;2;4|94;0;2;4|,0.0|0.0|,94;0;2;4|94;0;2;4|,93;1;2;4|93;1;2;4|,93;1;2;4|93;1;2;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;1;2;4|93;1;2;4|,93;1;2;4|93;1;2;4|,100|100|,100|100|
6,100|100|,93;1;2;4|93;1;2;4|,0.0|0.0|,93;1;2;4|93;1;2;4|,93;0;1;6|93;0;1;6|,93;0;1;6|93;0;1;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,93;0;1;6|93;0;1;6|,93;0;1;6|93;0;1;6|,100|100|,100|100|
7,100|100|,93;0;1;6|93;0;1;6|,0.0|0.0|,93;0;1;6|93;0;1;6|,91;2;0;7|91;2;0;7|,91;2;0;7|91;2;0;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;2;0;7|91;2;0;7|,91;2;0;7|91;2;0;7|,100|100|,100|100|
8,100|100|,91;2;0;7|91;2;0;7|,0.0|0.0|,91;2;0;7|91;2;0;7|,91;0;2;7|91;0;2;7|,91;0;2;7|91;0;2;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;0;2;7|91;0;2;7|,91;0;2;7|91;0;2;7|,100|100|,100|100|
9,100|100|,91;0;2;7|91;0;2;7|,0.0|0.0|,91;0;2;7|91;0;2;7|,90;1;1;8|90;1;1;8|,90;1;1;8|90;1;1;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;1;1;8|90;1;1;8|,90;1;1;8|90;1;1;8|,100|100|,100|100|
10,100|100|,90;1;1;8|90;1;1;8|,0.0|0.0|,90;1;1;8|90;1;1;8|,90;0;2;8|90;0;2;8|,90;0;2;8|90;0;2;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;0;2;8|90;0;2;8|,90;0;2;8|90;0;2;8|,100|100|,100|100|
11,100|100|,90;0;2;8|90;0;2;8|,0.0|0.0|,90;0;2;8|90;0;2;8|,90;0;1;9|90;0;1;9|,90;0;1;9|90;0;1;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;0;1;9|90;0;1;9|,90;0;1;9|90;0;1;9|,100|100|,100|100|
12,100|100|,90;0;1;9|90;0;1;9|,0.0|0.0|,90;0;1;9|90;0;1;9|,89;1;0;10|89;1;0;10|,89;1;0;10|89;1;0;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;1;0;10|89;1;0;10|,89;1;0;10|89;1;0;10|,100|100|,100|100|
13,100|100|,89;1;0;10|89;1;0;10|,0.0|0.0|,89;1;0;10|89;1;0;10|,89;0;1;10|89;0;1;10|,89;0;1;10|89;0;1;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;0;1;10|89;0;1;10|,89;0;1;10|89;0;1;10|,100|100|,100|100|
14,100|100|,89;0;1;10|89;0;1;10|,0.0|0.0|,89;0;1;10|89;0;1;10|,88;1;1;10|88;1;1;10|,88;1;1;10|88;1;1;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;1;10|88;1;1;10|,88;1;1;10|88;1;1;10|,100|100|,100|100|
15,100|100|,88;1;1;10|88;1;1;10|,0.0|0.0|,88;1;1;10|88;1;1;10|,88;1;1;10|88;1;1;10|,88;1;1;10|88;1;1;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;1;10|88;1;1;10|,88;1;1;10|88;1;1;10|,100|100|,100|100|
16,100|100|,88;1;1;10|88;1;1;10|,0.0|0.0|,88;1;1;10|88;1;1;10|,87;1;2;10|87;1;2;10|,87;1;2;10|87;1;2;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;1;2;10|87;1;2;10|,87;1;2;10|87;1;2;10|,100|100|,100|100|
17,100|100|,87;1;2;10|87;1;2;10|,0.0|0.0|,87;1;2;10|87;1;2;10|,87;1;2;10|87;1;2;10|,87;1;2;10|87;1;2;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;1;2;10|87;1;2;10|,87;1;2;10|87;1;2;10|,100|100|,100|100|
18,100|100|,87;1;2;10|87;1;2;10|,0.0|0.0|,87;1;2;10|87;1;2;10|,87;0;3;10|87;0;3;10|,87;0;3;10|87;0;3;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;0;3;10|87;0;3;10|,87;0;3;10|87;0;3;10|,100|100|,100|100|
19,100|100|,87;0;3;10|87;0;3;10|,0.0|0.0|,87;0;3;10|87;0;3;10|,86;1;1;12|86;1;1;12|,86;1;1;12|86;1;1;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;1;1;12|86;1;1;12|,86;1;1;12|86;1;1;12|,100|100|,100|100|
20,100|100|,86;1;1;12|86;1;1;12|,0.0|0.0|,86;1;1;12|86;1;1;12|,85;2;1;12|85;2;1;12|,85;2;1;12|85;2;1;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;2;1;12|85;2;1;12|,85;2;1;12|85;2;1;12|,100|100|,100|100|
21,100|100|,85;2;1;12|85;2;1;12|,0.0|0.0|,85;2;1;12|85;2;1;12|,85;1;2;12|85;1;2;12|,85;1;2;12|85;1;2;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;1;2;12|85;1;2;12|,85;1;2;12|85;1;2;12|,100|100|,100|100|
22,100|100|,85;1;2;12|85;1;2;12|,0.0|0.0|,85;1;2;12|85;1;2;12|,85;0;3;12|85;0;3;12|,85;0;3;12|85;0;3;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;0;3;12|85;0;3;12|,85;0;3;12|85;0;3;12|,100|100|,100|100|
23,100|100|,85;0;3;12|85;0;3;12|,0.0|0.0|,85;0;3;12|85;0;3;12|,84;1;3;12|84;1;3;12|,84;1;3;12|84;1;3;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;1;3;12|84;1;3;12|,84;1;3;12|84;1;3;12|,100|100|,100|100|
24,100|100|,84;1;3;12|84;1;3;12|,0.0|0.0|,84;1;3;12|84;1;3;12|,83;1;3;13|83;1;3;13|,83;1;3;13|83;1;3;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;1;3;13|83;1;3;13|,83;1;3;13|83;1;3;13|,100|100|,100|100|
