Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
1,100|100|,82;18;0|82;18;0|,9.5|9.5|,82;18;0|82;18;0|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,0;0;0|0;0;0|,100|100|,75;24;1|75;24;1|,75;24;1|75;24;1|,100|100|,100|100|
2,100|100|,75;24;1|75;24;1|,9.88|9.88|,75;24;1|75;24;1|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,0;0;0|0;0;0|,100|100|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,100|100|
3,100|100|,68;30;2|68;30;2|,10.79|10.79|,68;30;2|68;30;2|,63;34;3|63;34;3|,63;34;3|63;34;3|,100|100|,0;0;0|0;0;0|,100|100|,63;34;3|63;34;3|,63;34;3|63;34;3|,100|100|,100|100|
4,100|100|,63;34;3|63;34;3|,12.17|12.17|,63;34;3|63;34;3|,59;36;5|59;36;5|,59;36;5|59;36;5|,100|100|,0;0;0|0;0;0|,100|100|,59;36;5|59;36;5|,59;36;5|59;36;5|,100|100|,100|100|
5,100|100|,59;36;5|59;36;5|,13.75|13.75|,59;36;5|59;36;5|,45;50;5|45;50;5|,45;50;5|45;50;5|,100|100|,0;0;0|0;0;0|,100|100|,45;50;5|45;50;5|,45;50;5|45;50;5|,100|100|,100|100|
6,100|100|,45;50;5|45;50;5|,15.29|15.29|,45;50;5|45;50;5|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,0;0;0|0;0;0|,100|100|,40;50;10|40;50;10|,40;50;10|40;50;10|,100|100|,100|100|
7,100|100|,40;50;10|40;50;10|,17.99|17.99|,40;50;10|40;50;10|,34;53;13|34;53;13|,34;53;13|34;53;13|,100|100|,0;0;0|0;0;0|,100|100|,34;53;13|34;53;13|,34;53;13|34;53;13|,100|100|,100|100|
8,100|100|,34;53;13|34;53;13|,20.29|20.29|,34;53;13|34;53;13|,23;63;14|23;63;14|,23;63;14|23;63;14|,100|100|,0;0;0|0;0;0|,100|100|,23;63;14|23;63;14|,23;63;14|23;63;14|,100|100|,100|100|
9,100|100|,23;63;14|23;63;14|,22.55|22.55|,23;63;14|23;63;14|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,0;0;0|0;0;0|,100|100|,21;63;16|21;63;16|,21;63;16|21;63;16|,100|100|,100|100|
