Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,98;2;0|98;2;0|,0.0|0.0|,98;2;0|98;2;0|,97;3;0|97;3;0|,97;3;0|97;3;0|,100|100|,0;0;0|0;0;0|,100|100|,97;3;0|97;3;0|,97;3;0|97;3;0|,100|100|,100|100|
1,100|100|,97;3;0|97;3;0|,0.0|0.0|,97;3;0|97;3;0|,95;5;0|95;5;0|,95;5;0|95;5;0|,100|100|,0;0;0|0;0;0|,100|100|,95;5;0|95;5;0|,95;5;0|95;5;0|,100|100|,100|100|
2,100|100|,95;5;0|95;5;0|,0.0|0.0|,95;5;0|95;5;0|,92;6;2|92;6;2|,92;6;2|92;6;2|,100|100|,0;0;0|0;0;0|,100|100|,92;6;2|92;6;2|,92;6;2|92;6;2|,100|100|,100|100|
3,100|100|,92;6;2|92;6;2|,0.0|0.0|,92;6;2|92;6;2|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,0;0;0|0;0;0|,100|100|,89;9;2|89;9;2|,89;9;2|89;9;2|,100|100|,100|100|
4,100|100|,89;9;2|89;9;2|,0.0|0.0|,89;9;2|89;9;2|,88;7;5|88;7;5|,88;7;5|88;7;5|,100|100|,0;0;0|0;0;0|,100|100|,88;7;5|88;7;5|,88;7;5|88;7;5|,100|100|,100|100|
5,100|100|,88;7;5|88;7;5|,0.0|0.0|,88;7;5|88;7;5|,79;14;7|79;14;7|,79;14;7|79;14;7|,100|100|,0;0;0|0;0;0|,100|100|,79;14;7|79;14;7|,79;14;7|79;14;7|,100|100|,100|100|
6,100|100|,79;14;7|79;14;7|,0.0|0.0|,79;14;7|79;14;7|,79;13;8|79;13;8|,79;13;8|79;13;8|,100|100|,0;0;0|0;0;0|,100|100|,79;13;8|79;13;8|,79;13;8|79;13;8|,100|100|,100|100|
7,100|100|,79;13;8|79;13;8|,0.0|0.0|,79;13;8|79;13;8|,72;18;10|72;18;10|,72;18;10|72;18;10|,100|100|,0;0;0|0;0;0|,100|100|,72;18;10|72;18;10|,72;18;10|72;18;10|,100|100|,100|100|
8,100|100|,72;18;10|72;18;10|,0.0|0.0|,72;18;10|72;18;10|,63;24;13|63;24;13|,63;24;13|63;24;13|,100|100|,0;0;0|0;0;0|,100|100|,63;24;13|63;24;13|,63;24;13|63;24;13|,100|100|,100|100|
9,100|100|,63;24;13|63;24;13|,0.0|0.0|,63;24;13|63;24;13|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,0;0;0|0;0;0|,100|100|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,100|100|
