Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
1,100|100|,85;14;1|85;14;1|,9.9|9.9|,85;14;1|85;14;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
2,100|100|,77;22;1|77;22;1|,10.62|10.62|,77;22;1|77;22;1|,72;26;2|72;26;2|,72;26;2|72;26;2|,100|100|,0;0;0|0;0;0|,100|100|,72;26;2|72;26;2|,72;26;2|72;26;2|,100|100|,100|100|
3,100|100|,72;26;2|72;26;2|,11.62|11.62|,72;26;2|72;26;2|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,0;0;0|0;0;0|,100|100|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,100|100|
4,100|100|,66;31;3|66;31;3|,12.98|12.98|,66;31;3|66;31;3|,61;35;4|61;35;4|,61;35;4|61;35;4|,100|100|,0;0;0|0;0;0|,100|100|,61;35;4|61;35;4|,61;35;4|61;35;4|,100|100|,100|100|
5,100|100|,61;35;4|61;35;4|,14.53|14.53|,61;35;4|61;35;4|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,0;0;0|0;0;0|,100|100|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,100|100|
6,100|100|,53;42;5|53;42;5|,16.55|16.55|,53;42;5|53;42;5|,46;48;6|46;48;6|,46;48;6|46;48;6|,100|100|,0;0;0|0;0;0|,100|100|,46;48;6|46;48;6|,46;48;6|46;48;6|,100|100|,100|100|
7,100|100|,46;48;6|46;48;6|,18.87|18.87|,46;48;6|46;48;6|,34;57;9|34;57;9|,34;57;9|34;57;9|,100|100|,0;0;0|0;0;0|,100|100|,34;57;9|34;57;9|,34;57;9|34;57;9|,100|100|,100|100|
8,100|100|,34;57;9|34;57;9|,21.74|21.74|,34;57;9|34;57;9|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,0;0;0|0;0;0|,100|100|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,100|100|
9,100|100|,27;61;12|27;61;12|,24.58|24.58|,27;61;12|27;61;12|,22;63;15|22;63;15|,22;63;15|22;63;15|,100|100|,0;0;0|0;0;0|,100|100|,22;63;15|22;63;15|,22;63;15|22;63;15|,100|100|,100|100|
10,100|100|,22;63;15|22;63;15|,27.19|27.19|,22;63;15|22;63;15|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,0;0;0|0;0;0|,100|100|,16;62;22|16;62;22|,16;62;22|16;62;22|,100|100|,100|100|
